asset_id,ticker,company_name,search_key,status,reason,lei,legal_name,country,match_tier,candidate_count_after_fix,candidate_countries,phase,created_at_utc
U21732,BCEn,BCE Inc,BCE,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,CA|FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:54+00:00
U21782,BGn,Bunge Ltd,BUNGE,resolved,tier1_single_issued_registration_among_exact_matches,549300PC872I5Y7SZX87,BUNGE SA,CH,tier1_single_issued,2,BM|CH,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:55+00:00
U21797,BIDn,Bid Corp Ltd,BID,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,DE|ZA,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:56+00:00
U21829,BIRDl,Blackbird PLC,BLACKBIRD,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,2138006DWRVTIAVW3415,BLACKBIRD PLC,GB,tier2_legal_form_match,3,DE|GB,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:58+00:00
U21996,BRFSn,BRF SA,BRF,resolved,tier1_single_issued_registration_among_exact_matches,969500XZKPCSJRJEUC93,BRF,FR,tier1_single_issued,4,AT|BR|ES|FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:06:59+00:00
U22045,BSTIn,BEST Inc,BEST,resolved,tier1_single_issued_registration_among_exact_matches,8945001TW7HDD456YY81,BEST CORPORATION,IN,tier1_single_issued,3,IN|IT|KY,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:00+00:00
U22096,BWRAl,Bristol Water PLC,BRISTOL WATER,resolved,tier1_single_issued_registration_among_exact_matches,549300G5FDS8FKPXPZ37,BRISTOL WATER PLC,GB,tier1_single_issued,2,GB,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:02+00:00
U22135,C3Rd,Cherry SE,CHERRY,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,984500DF98AA2E011444,Cherry SE,DE,tier2_legal_form_match,3,DE|FR|IN,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:03+00:00
U22267,CCPl,Celtic PLC,CELTIC,resolved,tier1_single_issued_registration_among_exact_matches,2138004FBHLJQ1EAGI88,CELTIC PLC,GB,tier1_single_issued,2,GB|PA,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:04+00:00
U22289,CE2d,CropEnergies AG,CROPENERGIES,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,3,BE|DE|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:05+00:00
U22343,CEn,Celanese Corp,CELANESE,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,4,BE|DE|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:06+00:00
U22413,CIRCm,Circle SpA,CIRCLE,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,81560062CFD88ABA5E02,CIRCLE S.P.A.,IT,tier2_legal_form_match,5,CH|DE|FR|GG|IT,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:07+00:00
U22430,CLBSl,Celebrus Technologies PLC,CELEBRUS TECHNOLOGIES,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,GB|IN,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:08+00:00
U22483,CMETl,Capital Metals PLC,CAPITAL METALS,resolved,tier1_single_issued_registration_among_exact_matches,213800RR4MW1ETEMS859,CAPITAL METALS PLC,GB,tier1_single_issued,2,GB|VG,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:10+00:00
U22496,CMPf,Compa SA,COMPA,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,3,BE|LI|RO,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:10+00:00
U22503,CMn,Canadian Imperial Bank of Commerce,CANADIAN IMPERIAL BANK OF COMMERCE,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,CA|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:12+00:00
U22510,CNCl,Concurrent Technologies PLC,CONCURRENT TECHNOLOGIES,resolved,tier1_single_issued_registration_among_exact_matches,213800422HXP2X6UPD94,CONCURRENT TECHNOLOGIES PLC,GB,tier1_single_issued,2,GB|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:13+00:00
U22519,CNQn,Canadian Natural Resources Ltd,CANADIAN NATURAL RESOURCES,resolved,tier1_single_issued_registration_among_exact_matches,549300T15RIMIKZC5Q38,CANADIAN NATURAL RESOURCES LIMITED,CA,tier1_single_issued,2,CA,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:15+00:00
U22562,COMPn,Compass Inc,COMPASS,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,7,BE|IT|LR|LU|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:16+00:00
U22644,CRTOn,Criteo SA,CRITEO,resolved,tier1_single_issued_registration_among_exact_matches,969500EELFB4RDMFHA76,CRITEO,FR,tier1_single_issued,4,DE|FR|GB|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:17+00:00
U22701,CTW0d,Celestica Inc,CELESTICA,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,549300J3CG5T6RZWLN53,CELESTICA INC.,CA,tier2_legal_form_match,2,CA|GB,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:18+00:00
U22717,CVEn,Cenovus Energy Inc,CENOVUS ENERGY,resolved,tier1_single_issued_registration_among_exact_matches,254900LJGL2N2XEMD470,Cenovus Energy Inc.,CA,tier1_single_issued,6,CA,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:18+00:00
U22720,CVLBd,Vale SA,VALE,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,254900SMTWBX7RU2SR20,VALE S.A.,BR,tier2_legal_form_match,3,BR|DE|FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:20+00:00
U22786,DANn,Dana Inc,DANA,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,6,BS|DE|FR|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:21+00:00
U22897,DGv,Vinci SA,VINCI,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,4,FR|GB,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:22+00:00
U23041,DOXAs,Doxa AB,DOXA,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,3,FR|SE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:23+00:00
U23110,DUELLh,Duell Oyj,DUELL,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,743700MVGCRZQ2CR8244,Duell Oyj,FI,tier2_legal_form_match,2,FI|SE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:24+00:00
U23115,DUKEl,Duke Capital Ltd,DUKE CAPITAL,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,DE|GG,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:25+00:00
U23220,ECNn,ECN Capital Corp,ECN CAPITAL,resolved,tier1_single_issued_registration_among_exact_matches,984500X55DE94GB43641,ECN CAPITAL CORP.,US,tier1_single_issued,2,CA|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:26+00:00
U23332,EJFIl,EJF Investments Ltd,EJF INVESTMENTS,resolved,tier1_single_issued_registration_among_exact_matches,549300XZYEQCLA1ZAT25,EJF INVESTMENTS LIMITED,JE,tier1_single_issued,2,JE|VG,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:27+00:00
U23351,ELBEy,Elve SA,ELVE,resolved,tier1_single_issued_registration_among_exact_matches,984500EA607937FAA796,ELVE CORPORATION,IN,tier1_single_issued,2,FR|IN,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:28+00:00
U23352,ELCOl,Eleco PLC,ELECO,resolved,tier1_single_issued_registration_among_exact_matches,21380016GT9Z6ZQX4T37,ELECO PUBLIC LIMITED COMPANY,GB,tier1_single_issued,2,FR|GB,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:29+00:00
U23394,EMAn,Emera Inc,EMERA,resolved,tier1_single_issued_registration_among_exact_matches,8156007074B7B6A7C187,EMERA S.P.A.,IT,tier1_single_issued,3,FR|IT|SE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:30+00:00
U23630,ESNDn,Essendant Inc,ESSENDANT,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:30+00:00
U23969,FHPl,Fandango Holdings PLC,FANDANGO HOLDINGS,resolved,tier1_single_issued_registration_among_exact_matches,213800JKH2KSD3OKJJ63,FANDANGO HOLDINGS PLC,GB,tier1_single_issued,2,GB|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:31+00:00
U23975,FICm,First Capital SpA,FIRST CAPITAL,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,4,DE|GB|IT,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:34+00:00
U23987,FIREs,Firefly AB,FIREFLY,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,4,BE|KY|SE|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:35+00:00
U24037,FMGw,One SA,ONE,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,8,BE|FR|LU,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:36+00:00
U24052,FO5Bd,Fox Corp,FOX,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,4,FR|GB|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:37+00:00
U24178,FTKn,Flotek Industries Inc,FLOTEK INDUSTRIES,resolved,tier1_single_issued_registration_among_exact_matches,3358002XCAXC2EV1RN32,FLOTEK INDUSTRIES,IN,tier1_single_issued,2,IN|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:38+00:00
U24253,GATCl,Gattaca PLC,GATTACA,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,213800LM81ZQ9V9G6866,GATTACA PLC,GB,tier2_legal_form_match,5,BE|FR|GB|LU,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:39+00:00
U24361,GIBd,GSW Immobilien AG,GSW IMMOBILIEN,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,529900Y1W15PZG1N1A79,GSW Immobilien AG,DE,tier2_legal_form_match,2,DE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:40+00:00
U24443,GNTXn,Gentex Corp,GENTEX,resolved,tier1_single_issued_registration_among_exact_matches,549300S3UD8XV1MN0287,GENTEX CORPORATION,US,tier1_single_issued,2,US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:40+00:00
U24671,HBMd,Hornbach Baumarkt AG,HORNBACH BAUMARKT,resolved,tier1_single_issued_registration_among_exact_matches,5299008WW53GLXRORN29,HORNBACH Baumarkt AG,DE,tier1_single_issued,2,AT|DE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:41+00:00
U24915,HTGd,HomeToGo SE,HOMETOGO,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,2221001IK1TS34BCHL37,HOMETOGO SE,LU,tier2_legal_form_match,2,DE|LU,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:42+00:00
U24980,Hn,Hydro One Ltd,HYDRO ONE,resolved,tier1_single_issued_registration_among_exact_matches,549300X54QEYZVDC8R04,HYDRO ONE INC.,CA,tier1_single_issued,2,CA,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:44+00:00
U25093,IESl,Invinity Energy Systems PLC,INVINITY ENERGY SYSTEMS,resolved,tier1_single_issued_registration_among_exact_matches,213800XX6UAMF51CYM12,INVINITY ENERGY SYSTEMS PLC,GB,tier1_single_issued,2,GB|JE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:45+00:00
U25181,IMPERc,Impero A/S,IMPERO,resolved,tier1_single_issued_registration_among_exact_matches,8945000X3NEAA9H56B77,IMPERO A/S,DK,tier1_single_issued,2,BE|DK,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:45+00:00
U25186,IMSw,IMS SA,IMS,resolved,tier1_single_issued_registration_among_exact_matches,81560039871C375CBE79,IMS S.P.A.,IT,tier1_single_issued,3,DE|FR|IT,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:47+00:00
U25234,INPw,Inpro SA,INPRO,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,NL|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:48+00:00
U25245,INTEBs,Integrum AB,INTEGRUM,resolved,tier1_single_issued_registration_among_exact_matches,549300L5CG5PX4514U49,Integrum AB,SE,tier1_single_issued,2,BE|SE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:49+00:00
U25261,IOFl,Iofina PLC,IOFINA,resolved,tier1_single_issued_registration_among_exact_matches,213800QDMFYVRJYYTQ84,IOFINA PLC,GB,tier1_single_issued,2,GB|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:50+00:00
U25322,IS5d,International Seaways Inc,INTERNATIONAL SEAWAYS,resolved,tier1_single_issued_registration_among_exact_matches,549300YUFDGFRNGBWF46,"INTERNATIONAL SEAWAYS, INC.",MH,tier1_single_issued,2,MH,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:51+00:00
U25346,ITCGx,ITC Ltd,ITC,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,DE|IN,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:52+00:00
U25523,JLLn,Jones Lang LaSalle Inc,JONES LANG LASALLE,resolved,tier1_single_issued_registration_among_exact_matches,529900Q9XMFLQEB5JM75,Jones Lang LaSalle,BE,tier1_single_issued,2,BE|GB,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:55+00:00
U25652,JSEl,Jadestone Energy PLC,JADESTONE ENERGY,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,21380076GWJ8XDYKVQ37,JADESTONE ENERGY PLC,GB,tier2_legal_form_match,3,BM|CA|GB,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:55+00:00
U25653,JSEn,JSE Ltd,JSE,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,4,BE|DE|FR|ZA,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:56+00:00
U25733,KEOy,KEO Plc,KEO,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,213800LF5V3PPJB88H23,KEO PLC,CY,tier2_legal_form_match,4,BE|CY|DE|SE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:57+00:00
U25741,KFXn,Kofax Ltd,KOFAX,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,BM|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:07:58+00:00
U25987,LIONf,Lion Capital SA,LION CAPITAL,resolved,tier1_single_issued_registration_among_exact_matches,254900GAQ2XT8DPA7274,LION CAPITAL S.A.,RO,tier1_single_issued,4,CA|DE|RO,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:00+00:00
U26084,LUIy,Louis PLC,LOUIS,resolved,tier1_single_issued_registration_among_exact_matches,213800TJXD88ZMM82L65,LOUIS PLC,CY,tier1_single_issued,3,CY|FR|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:01+00:00
U26089,LUMd,ais AG,AIS,resolved,tier1_single_issued_registration_among_exact_matches,894500AI5H2BZDCDXQ23,AIS,FR,tier1_single_issued,2,FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:03+00:00
U26452,MONd,Bloxolid AG,BLOXOLID,resolved,tier1_single_issued_registration_among_exact_matches,391200GNTLUN64M1VN66,Bloxolid AG,CH,tier1_single_issued,2,CH|DE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:03+00:00
U26544,MTZn,MasTec Inc,MASTEC,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,4,BS|NZ|SE|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:04+00:00
U26706,NEPAs,Nepa AB,NEPA,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,549300JV1T7R5W0Z6F60,Nepa AB,SE,tier2_legal_form_match,3,ES|IN|SE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:05+00:00
U26725,NFXl,Nuformix PLC,NUFORMIX,resolved,tier1_single_issued_registration_among_exact_matches,2138003XG3H3I2J3BJ24,NUFORMIX PLC,GB,tier1_single_issued,2,GB,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:06+00:00
U26793,NPNn,Naspers Ltd,NASPERS,resolved,tier1_single_issued_registration_among_exact_matches,21380044BQ8812EEKT59,NASPERS,ZA,tier1_single_issued,2,ZA,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:07+00:00
U26848,NVEd,NVR Inc,NVR,resolved,tier1_single_issued_registration_among_exact_matches,875500NKM8D6J7QOO003,NVR,BE,tier1_single_issued,2,BE|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:08+00:00
U26875,NYABs,Nyab AB,NYAB,resolved,tier1_single_issued_registration_among_exact_matches,63670051U25HZ74TIH87,NYAB AB,SE,tier1_single_issued,2,FI|SE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:08+00:00
U26907,OCn,Owens Corning,OWENS CORNING,resolved,tier1_single_issued_registration_among_exact_matches,JO5M6676RDJIZ2U8X907,OWENS CORNING,US,tier1_single_issued,2,US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:10+00:00
U26941,OHPd,Persimmon PLC,PERSIMMON,resolved,tier1_single_issued_registration_among_exact_matches,213800XI72Y57UWN6F31,PERSIMMON PUBLIC LIMITED COMPANY,GB,tier1_single_issued,2,GB|KY,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:11+00:00
U26946,OIIn,Oceaneering International Inc,OCEANEERING INTERNATIONAL,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,549300L6PH74701W0R30,"OCEANEERING INTERNATIONAL, INC.",US,tier2_legal_form_match,3,CH|IN|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:11+00:00
U26971,ONEFs,Oneflow AB,ONEFLOW,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,549300NZTA1KXFY6PH56,Oneflow AB,SE,tier2_legal_form_match,2,CY|SE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:12+00:00
U27032,OTEXn,Open Text Corp,OPEN TEXT,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,7,CA|CH|DK|SE|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:14+00:00
U27113,PCFw,PCF Group SA,PCF GROUP,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,GB,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:15+00:00
U27141,PEELl,Peel Hunt Ltd,PEEL HUNT,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,GG|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:16+00:00
U27169,PFGCn,Performance Food Group Co,PERFORMANCE FOOD GROUP,resolved,tier1_single_issued_registration_among_exact_matches,549300OMUOGBYK0FFO76,"Performance Food Group, Inc.",US,tier1_single_issued,2,US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:18+00:00
U27231,PLABn,Photronics Inc,PHOTRONICS,resolved,tier1_single_issued_registration_among_exact_matches,3358007GZRI4UG1IOF71,PHOTRONICS INC,IN,tier1_single_issued,2,IN|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:19+00:00
U27259,PMTAd,PTC Inc,PTC,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,54930050SSMU8SKDJ030,PTC INC.,US,tier2_legal_form_match,4,DE|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:20+00:00
U27288,PPCn,PPC Ltd,PPC,resolved,tier1_single_issued_registration_among_exact_matches,391200KG3TJZRRJPP951,PPC GmbH,DE,tier1_single_issued,2,DE|ZA,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:21+00:00
U27389,PTRm,Pattern SpA,PATTERN,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,81560051671A55DAF750,PATTERN S.P.A.,IT,tier2_legal_form_match,3,FR|IT|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:22+00:00
U27404,PURd,Paladin Energy Ltd,PALADIN ENERGY,resolved,tier1_single_issued_registration_among_exact_matches,549300M44UTJAP8J6B37,PALADIN ENERGY LTD,AU,tier1_single_issued,2,AU|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:23+00:00
U27415,PXTn,Parex Resources Inc,PAREX RESOURCES,resolved,tier1_single_issued_registration_among_exact_matches,9845003714042A5C8873,PAREX RESOURCES INC.,CA,tier1_single_issued,2,CA,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:24+00:00
U27433,QBENs,Qben Infra AB,QBEN INFRA,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,NO|SE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:25+00:00
U27458,QJQd,ISS A/S,ISS,resolved,tier1_single_issued_registration_among_exact_matches,213800LEZA58SZNCBN19,ISS A/S,DK,tier1_single_issued,2,DE|DK,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:26+00:00
U27465,QNTd,Quantum Corp,QUANTUM,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,12,CH|DE|FR|IN|LU|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:27+00:00
U27517,RATv,Rath AG,RATH,resolved,tier1_single_issued_registration_among_exact_matches,3912004G6RA7FFYDWP35,Rath GmbH,DE,tier1_single_issued,2,AT|DE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:28+00:00
U27526,RBNl,Robinson PLC,ROBINSON,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,213800591SNLBFFF7M61,ROBINSON PLC,GB,tier2_legal_form_match,4,BE|FR|GB,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:30+00:00
U27535,RCIn,Rogers Communications Inc,ROGERS COMMUNICATIONS,resolved,tier1_single_issued_registration_among_exact_matches,5493000M6Z4XFIP6PF03,Rogers Communications Inc.,CA,tier1_single_issued,2,CA,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:31+00:00
U27647,RMRl,Rome Resources PLC,ROME RESOURCES,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,CA|GB,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:32+00:00
U27702,RSFz,Realstone,REALSTONE,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,CH,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:33+00:00
U27706,RSTl,Restore PLC,RESTORE,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,213800CE3EOGYML9AY08,RESTORE PLC,GB,tier2_legal_form_match,3,DE|FR|GB,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:34+00:00
U27767,SABRn,Sabre Corp,SABRE,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,5,BE|CA|FR|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:35+00:00
U27857,SCDf,Zentiva SA,ZENTIVA,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,DE|RO,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:36+00:00
U27926,SEA1o,Sea1 offshore Inc,SEA1 OFFSHORE,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,KY,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:36+00:00
U28054,SICRFn,SimCorp A/S,SIMCORP,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,5299000WVEJNSG42AK88,SIMCORP A/S,DK,tier2_legal_form_match,3,DE|DK|GB,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:37+00:00
U28111,SLBn,Schlumberger Ltd,SCHLUMBERGER,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,AT|FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:38+00:00
U28113,SLCOp,Selcodis,SELCODIS,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:39+00:00
U28134,SM2d,Semtech Corp,SEMTECH,resolved,tier1_single_issued_registration_among_exact_matches,549300J7WUY317SW6O61,SEMTECH CORPORATION,US,tier1_single_issued,2,GB|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:40+00:00
U28136,SM3d,Suncor Energy Inc,SUNCOR ENERGY,resolved,tier1_single_issued_registration_among_exact_matches,894500XO86FKXQGPYV71,Suncor Energy Inc.,CA,tier1_single_issued,3,CA,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:41+00:00
U28198,SNXl,Synectics PLC,SYNECTICS,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,213800C1F7YZH96U2Z49,SYNECTICS PLC,GB,tier2_legal_form_match,2,CY|GB,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:42+00:00
U28243,SP1d,Pool Corp,POOL,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,CH|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:43+00:00
U28325,SPSCl,Spectra Systems Corp,SPECTRA SYSTEMS,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,CH|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:44+00:00
U28368,SQn,Square Inc,SQUARE,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,4,BE|FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:45+00:00
