asset_id,ticker,company_name,exchange,cik,enrichment_status,records,metrics_available,annual_records,quarterly_records,latest_filed,latest_period_end,quality_status,missing_metrics,quality_flags
U24652,HALOn,Halozyme Therapeutics Inc,CBOE_EUROPE,0001159036,ENRICHED_SEC_READY,1491,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,538,953,2026-08-06,2026-06-30,NORMALIZED_READY,,
U24678,HCCn,Warrior Met Coal Inc,CBOE_EUROPE,0001691303,ENRICHED_SEC_READY,807,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,269,538,2026-08-05,2026-06-30,NORMALIZED_READY,,
U24685,HCSGn,Healthcare Services Group Inc,CBOE_EUROPE,0000731012,ENRICHED_SEC_READY,1690,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,623,1067,2026-07-24,2026-06-30,NORMALIZED_PARTIAL,liabilities,concept_missing
U24762,HGVn,Hilton Grand Vacations Inc,CBOE_EUROPE,0001674168,ENRICHED_SEC_READY,1154,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,331,823,2026-07-30,2026-06-30,NORMALIZED_READY,,
U24870,HQYn,HealthEquity Inc,CBOE_EUROPE,0001428336,ENRICHED_SEC_READY,1470,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,528,942,2026-08-27,2026-07-31,NORMALIZED_READY,,
U24898,HSOAd,Encompass Health Corp,CBOE_EUROPE,0000785161,ENRICHED_SEC_READY,2007,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,799,1208,2026-08-07,2026-06-30,NORMALIZED_READY,,
U24931,HUNn,Huntsman Corp,CBOE_EUROPE,0001307954,ENRICHED_SEC_READY,2214,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,767,1447,2026-05-01,2026-03-31,NORMALIZED_READY,,
U24953,HXLn,Hexcel Corp,CBOE_EUROPE,0000717605,ENRICHED_SEC_READY,1303,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,545,758,2026-07-29,2026-06-30,NORMALIZED_READY,,
U24981,I1Vd,CoreWeave Inc,CBOE_EUROPE,0001769628,ENRICHED_SEC_READY,166,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,26,140,2026-08-12,2026-06-30,NORMALIZED_READY,,
U24997,IARTn,Integra LifeSciences Holdings Corp,CBOE_EUROPE,0000917520,ENRICHED_SEC_READY,1865,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,592,1273,2026-07-29,2026-06-30,NORMALIZED_READY,,
U25032,ICFIn,ICF International Inc,CBOE_EUROPE,0001362004,ENRICHED_SEC_READY,1704,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,627,1077,2026-08-06,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U25054,ID7d,IDEX Corp,CBOE_EUROPE,0000832101,ENRICHED_SEC_READY,2157,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,797,1360,2026-07-29,2026-06-30,NORMALIZED_READY,,
U25098,IFFn,International Flavors & Fragrances Inc,CBOE_EUROPE,0000051253,ENRICHED_SEC_READY,1513,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,361,1152,2026-08-04,2026-06-30,NORMALIZED_PARTIAL,liabilities,concept_missing
U25162,ILPTn,Industrial Logistics Properties Trust,CBOE_EUROPE,0001717307,ENRICHED_SEC_READY,716,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow,170,546,2026-07-29,2026-06-30,NORMALIZED_PARTIAL,capex|revenue,concept_missing
U25254,INVAn,Innoviva Inc,CBOE_EUROPE,0001080014,ENRICHED_SEC_READY,1276,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,430,846,2026-08-05,2026-06-30,NORMALIZED_PARTIAL,liabilities,concept_missing
U25255,INVHn,Invitation Homes Inc,CBOE_EUROPE,0001687229,ENRICHED_SEC_READY,1004,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,266,738,2026-07-30,2026-06-30,NORMALIZED_READY,,
U25262,IONSn,Ionis Pharmaceuticals Inc,CBOE_EUROPE,0000874015,ENRICHED_SEC_READY,1764,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,644,1120,2026-07-29,2026-06-30,NORMALIZED_READY,,
U25264,IOVAn,Iovance Biotherapeutics Inc,CBOE_EUROPE,0001425205,ENRICHED_SEC_READY,1173,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,370,803,2026-08-06,2026-06-30,NORMALIZED_READY,,
U25307,IRWDn,Ironwood Pharmaceuticals Inc,CBOE_EUROPE,0001446847,ENRICHED_SEC_READY,1485,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,617,868,2026-08-06,2026-06-30,NORMALIZED_READY,,
U25350,ITH0d,Nektar Therapeutics,CBOE_EUROPE,0000906709,ENRICHED_SEC_READY,1650,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,626,1024,2026-08-14,2026-06-30,NORMALIZED_READY,,
U25352,ITRIn,Itron Inc,CBOE_EUROPE,0000780571,ENRICHED_SEC_READY,2005,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,697,1308,2026-07-28,2026-06-30,NORMALIZED_READY,,
U25435,J4Dd,Kenvue Inc,CBOE_EUROPE,0001944048,ENRICHED_SEC_READY,400,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,110,290,2026-08-06,2026-06-28,NORMALIZED_READY,,
U25437,JACKn,Jack in the Box Inc,CBOE_EUROPE,0000807882,ENRICHED_SEC_READY,1821,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,675,1146,2026-08-12,2026-07-05,NORMALIZED_PARTIAL,liabilities,concept_missing
U25449,JBLUn,JetBlue Airways Corp,CBOE_EUROPE,0001158463,ENRICHED_SEC_READY,1592,assets|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,591,1001,2026-07-28,2026-06-30,NORMALIZED_PARTIAL,capex|liabilities,concept_missing
U25471,JEFn,Jefferies Financial Group Inc,CBOE_EUROPE,0000096223,ENRICHED_SEC_READY,2203,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,826,1377,2026-07-09,2026-05-31,NORMALIZED_READY,,
U25515,JHYd,Jack Henry & Associates Inc,CBOE_EUROPE,0000779152,ENRICHED_SEC_READY,1938,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,778,1160,2026-08-28,2026-06-30,NORMALIZED_READY,,
U25706,KB7d,Solventum Corp,CBOE_EUROPE,0001964738,ENRICHED_SEC_READY,262,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,52,210,2026-08-05,2026-06-30,NORMALIZED_READY,,
U25738,KEYSn,Keysight Technologies Inc,CBOE_EUROPE,0001601046,ENRICHED_SEC_READY,1187,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,275,912,2026-09-02,2026-07-31,NORMALIZED_READY,,
U25817,KPTIn,Karyopharm Therapeutics Inc,CBOE_EUROPE,0001503802,ENRICHED_SEC_READY,1065,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,323,742,2026-08-13,2026-06-30,NORMALIZED_READY,,
U25927,LE0d,Lemonade Inc,CBOE_EUROPE,0001691421,ENRICHED_SEC_READY,694,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,150,544,2026-08-04,2026-06-30,NORMALIZED_READY,,
U25977,LHVd,ExlService Holdings Inc,CBOE_EUROPE,0001297989,ENRICHED_SEC_READY,1806,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,656,1150,2026-04-28,2026-03-31,NORMALIZED_READY,,
U25979,LIIn,Lennox International Inc,CBOE_EUROPE,0001069202,ENRICHED_SEC_READY,2014,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,767,1247,2026-04-29,2026-03-31,NORMALIZED_READY,,
U26020,LNTHn,Lantheus Holdings Inc,CBOE_EUROPE,0001521036,ENRICHED_SEC_READY,1143,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,374,769,2026-08-06,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U26045,LPXn,Louisiana-Pacific Corp,CBOE_EUROPE,0000060519,ENRICHED_SEC_READY,1675,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,421,1254,2026-08-05,2026-06-30,NORMALIZED_READY,,
U26101,LVSn,Las Vegas Sands Corp,CBOE_EUROPE,0001300514,ENRICHED_SEC_READY,2247,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,929,1318,2026-07-24,2026-06-30,NORMALIZED_READY,,
U26113,LY0d,Lyft Inc,CBOE_EUROPE,0001759509,ENRICHED_SEC_READY,859,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,219,640,2026-08-07,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U26272,MEDPn,Medpace Holdings Inc,CBOE_EUROPE,0001668397,ENRICHED_SEC_READY,1197,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,372,825,2026-07-23,2026-06-30,NORMALIZED_READY,,
U26329,MHGd,Molina Healthcare Inc,CBOE_EUROPE,0001179929,ENRICHED_SEC_READY,1849,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,639,1210,2026-07-23,2026-06-30,NORMALIZED_READY,,
U26406,MMFd,Modine Manufacturing Co,CBOE_EUROPE,0000067347,ENRICHED_SEC_READY,1925,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,650,1275,2026-07-30,2026-06-30,NORMALIZED_READY,,
U26422,MNKDn,MannKind Corp,CBOE_EUROPE,0000899460,ENRICHED_SEC_READY,1541,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,557,984,2026-08-05,2026-06-30,NORMALIZED_READY,,
U26472,MPWn,Medical Properties Trust Inc,CBOE_EUROPE,0001287865,ENRICHED_SEC_READY,1627,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,619,1008,2026-05-08,2026-03-31,NORMALIZED_PARTIAL,capex,concept_missing
U26477,MRCYn,Mercury Systems Inc,CBOE_EUROPE,0001049521,ENRICHED_SEC_READY,1741,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,662,1079,2026-08-18,2026-07-03,NORMALIZED_READY,,
U26526,MTDRn,Matador Resources Co,CBOE_EUROPE,0001520006,ENRICHED_SEC_READY,1404,assets|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,325,1079,2026-08-07,2026-06-30,NORMALIZED_PARTIAL,capex|liabilities,concept_missing
U26529,MTGn,MGIC Investment Corp,CBOE_EUROPE,0000876437,ENRICHED_SEC_READY,1749,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,613,1136,2026-07-29,2026-06-30,NORMALIZED_READY,,
U26579,MWId,MarketAxess Holdings Inc,CBOE_EUROPE,0001278021,ENRICHED_SEC_READY,1666,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,456,1210,2026-08-07,2026-06-30,NORMALIZED_READY,,
U26667,ND1d,Nordson Corp,CBOE_EUROPE,0000072331,ENRICHED_SEC_READY,1911,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,727,1184,2026-08-20,2026-07-31,NORMALIZED_PARTIAL,liabilities,concept_missing
U26743,NKB2d,TG Therapeutics Inc,CBOE_EUROPE,0001001316,ENRICHED_SEC_READY,1114,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,291,823,2026-08-05,2026-06-30,NORMALIZED_READY,,
U26838,NUSn,Nu Skin Enterprises Inc,CBOE_EUROPE,0001021561,ENRICHED_SEC_READY,1768,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,548,1220,2026-08-10,2026-06-30,NORMALIZED_READY,,
U26842,NVAXn,Novavax Inc,CBOE_EUROPE,0001000694,ENRICHED_SEC_READY,1224,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,388,836,2026-08-06,2026-06-30,NORMALIZED_READY,,
U26870,NXSTn,Nexstar Media Group Inc,CBOE_EUROPE,0001142417,ENRICHED_SEC_READY,1846,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,670,1176,2026-08-07,2026-06-30,NORMALIZED_READY,,
U26905,OCSLn,Oaktree Specialty Lending Corp,CBOE_EUROPE,0001414932,ENRICHED_SEC_READY,324,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow,76,248,2026-08-05,2026-06-30,NORMALIZED_PARTIAL,capex|revenue,concept_missing
U26922,ODFd,Old Dominion Freight Line Inc,CBOE_EUROPE,0000878927,ENRICHED_SEC_READY,1358,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow,457,901,2026-08-05,2026-06-30,NORMALIZED_PARTIAL,capex|revenue,concept_missing
U26935,OGLd,Golub Capital BDC Inc,CBOE_EUROPE,0001476765,ENRICHED_SEC_READY,334,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow,84,250,2026-08-03,2026-06-30,NORMALIZED_PARTIAL,capex|revenue,concept_missing
U26940,OHIn,Omega Healthcare Investors Inc,CBOE_EUROPE,0000888491,ENRICHED_SEC_READY,1586,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,565,1021,2026-07-30,2026-06-30,NORMALIZED_READY,,
U26948,OISn,Oil States International Inc,CBOE_EUROPE,0001121484,ENRICHED_SEC_READY,1910,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,580,1330,2026-07-30,2026-06-30,NORMALIZED_READY,,
U26961,OMFn,OneMain Holdings Inc,CBOE_EUROPE,0001584207,ENRICHED_SEC_READY,1183,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow,401,782,2026-05-01,2026-03-31,NORMALIZED_PARTIAL,capex|revenue,concept_missing
U26990,OPKn,OPKO Health Inc,CBOE_EUROPE,0000944809,ENRICHED_SEC_READY,1507,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,597,910,2026-08-28,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U27027,OSURn,OraSure Technologies Inc,CBOE_EUROPE,0001116463,ENRICHED_SEC_READY,1765,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,610,1155,2026-08-07,2026-06-30,NORMALIZED_READY,,
U27064,PACBn,Pacific Biosciences of California Inc,CBOE_EUROPE,0001299130,ENRICHED_SEC_READY,1355,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,399,956,2026-08-06,2026-06-30,NORMALIZED_READY,,
U27097,PBEd,Peabody Energy Corp,CBOE_EUROPE,0001064728,ENRICHED_SEC_READY,1865,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,650,1215,2026-08-06,2026-06-30,NORMALIZED_READY,,
U27100,PBIn,Pitney Bowes Inc,CBOE_EUROPE,0000078814,ENRICHED_SEC_READY,2232,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,895,1337,2026-07-30,2026-06-30,NORMALIZED_READY,,
U27123,PCUd,Southern Copper Corp,CBOE_EUROPE,0001001838,ENRICHED_SEC_READY,1367,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,354,1013,2026-07-31,2026-06-30,NORMALIZED_PARTIAL,liabilities,concept_missing
U27160,PETSn,PetMed Express Inc,CBOE_EUROPE,0001040130,ENRICHED_SEC_READY,1484,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,566,918,2026-08-13,2026-06-30,NORMALIZED_READY,,
U27216,PIn,Impinj Inc,CBOE_EUROPE,0001114995,ENRICHED_SEC_READY,987,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,221,766,2026-07-29,2026-06-30,NORMALIZED_READY,,
U27292,PPHCl,Public Policy Holding Co Inc,CBOE_EUROPE,0001903508,ENRICHED_SEC_READY,71,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,19,52,2026-08-11,2026-06-30,NORMALIZED_READY,,
U27301,PQIAd,RadNet Inc,CBOE_EUROPE,0000790526,ENRICHED_SEC_READY,1884,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,686,1198,2026-08-10,2026-06-30,NORMALIZED_READY,,
U27367,PSMTn,PriceSmart Inc,CBOE_EUROPE,0001041803,ENRICHED_SEC_READY,2107,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,760,1347,2026-07-08,2026-05-31,NORMALIZED_READY,,
U27369,PSNn,Parsons Corp,CBOE_EUROPE,0000275880,ENRICHED_SEC_READY,791,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,231,560,2026-04-29,2026-03-31,NORMALIZED_PARTIAL,capex,concept_missing
U27373,PSRAd,CoreCivic Inc,CBOE_EUROPE,0001070985,ENRICHED_SEC_READY,1784,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,610,1174,2026-08-06,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U27382,PTENn,Patterson-UTI Energy Inc,CBOE_EUROPE,0000889900,ENRICHED_SEC_READY,1984,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,658,1326,2026-08-04,2026-06-30,NORMALIZED_READY,,
U27402,PUMPn,ProPetro Holding Corp,CBOE_EUROPE,0001680247,ENRICHED_SEC_READY,1185,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,376,809,2026-07-30,2026-06-30,NORMALIZED_READY,,
U27408,PW2d,Powell Industries Inc,CBOE_EUROPE,0000080420,ENRICHED_SEC_READY,1884,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,734,1150,2026-08-04,2026-06-30,NORMALIZED_READY,,
U27454,QH9d,ADTRAN Holdings Inc,CBOE_EUROPE,0000926282,ENRICHED_SEC_READY,2215,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,838,1377,2026-08-04,2026-06-30,NORMALIZED_READY,,
U27513,RAMPn,LiveRamp Holdings Inc,CBOE_EUROPE,0000733269,ENRICHED_SEC_READY,1648,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,565,1083,2026-08-05,2026-06-30,NORMALIZED_READY,,
U27521,RBBNn,Ribbon Communications Inc,CBOE_EUROPE,0001708055,ENRICHED_SEC_READY,1144,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,463,681,2026-07-31,2026-06-30,NORMALIZED_READY,,
U27527,RBRKn,Rubrik Inc,CBOE_EUROPE,0001943896,ENRICHED_SEC_READY,262,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,52,210,2026-09-01,2026-07-31,NORMALIZED_READY,,
U27545,RDNn,Radian Group Inc,CBOE_EUROPE,0000890926,ENRICHED_SEC_READY,1491,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,474,1017,2026-08-07,2026-06-30,NORMALIZED_READY,,
U27660,RO7d,ROBLOX Corp,CBOE_EUROPE,0001315098,ENRICHED_SEC_READY,620,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,140,480,2026-07-30,2026-06-30,NORMALIZED_READY,,
U27675,ROLn,Rollins Inc,CBOE_EUROPE,0000084839,ENRICHED_SEC_READY,1403,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,503,900,2026-07-23,2026-06-30,NORMALIZED_READY,,
U27685,RPDn,Rapid7 Inc,CBOE_EUROPE,0001560327,ENRICHED_SEC_READY,1148,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,322,826,2026-08-10,2026-06-30,NORMALIZED_READY,,
U27690,RPMn,RPM International Inc,CBOE_EUROPE,0000110621,ENRICHED_SEC_READY,1869,assets|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,657,1212,2026-07-22,2026-05-31,NORMALIZED_PARTIAL,capex|liabilities,concept_missing
U27722,RV6d,Charles River Laboratories International Inc,CBOE_EUROPE,0001100682,ENRICHED_SEC_READY,1673,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,562,1111,2026-08-05,2026-06-27,NORMALIZED_PARTIAL,capex,concept_missing
U27735,RYNn,Rayonier Inc,CBOE_EUROPE,0000052827,ENRICHED_SEC_READY,2076,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,767,1309,2026-05-08,2026-03-31,NORMALIZED_READY,,
U27738,RZ2d,Veralto Corp,CBOE_EUROPE,0001967680,ENRICHED_SEC_READY,259,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,75,184,2026-04-29,2026-04-03,NORMALIZED_PARTIAL,liabilities,concept_missing
U27880,SCSCn,ScanSource Inc,CBOE_EUROPE,0000918965,ENRICHED_SEC_READY,1500,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,354,1146,2026-08-20,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U28005,SFWd,Capital Southwest Corp,CBOE_EUROPE,0000017313,ENRICHED_SEC_READY,537,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,183,354,2026-08-03,2026-06-30,NORMALIZED_READY,,
U28109,SLABn,Silicon Laboratories Inc,CBOE_EUROPE,0001038074,ENRICHED_SEC_READY,1366,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,344,1022,2026-08-11,2026-07-04,NORMALIZED_READY,,
U28442,STWDn,Starwood Property Trust Inc,CBOE_EUROPE,0001465128,ENRICHED_SEC_READY,1800,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,656,1144,2026-08-06,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U28457,SUIn,Sun Communities Inc,CBOE_EUROPE,0000912593,ENRICHED_SEC_READY,1915,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,740,1175,2026-04-28,2026-03-31,NORMALIZED_PARTIAL,capex,concept_missing
U28475,SUPNn,Supernus Pharmaceuticals Inc,CBOE_EUROPE,0001356576,ENRICHED_SEC_READY,1834,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,613,1221,2026-08-03,2026-06-30,NORMALIZED_READY,,
U28600,T8Zd,Waystar Holding Corp,CBOE_EUROPE,0001990354,ENRICHED_SEC_READY,222,assets|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,46,176,2026-07-29,2026-06-30,NORMALIZED_PARTIAL,capex,concept_missing
U28615,TARd,Targa Resources Corp,CBOE_EUROPE,0001389170,ENRICHED_SEC_READY,1807,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,613,1194,2026-08-06,2026-06-30,NORMALIZED_PARTIAL,liabilities,concept_missing
U28655,TE1d,Bio-Techne Corp,CBOE_EUROPE,0000842023,ENRICHED_SEC_READY,1685,assets|capex|eps_basic|eps_diluted|equity|net_income|operating_cash_flow|revenue,538,1147,2026-08-24,2026-06-30,NORMALIZED_PARTIAL,liabilities,concept_missing
U28752,TLKd,Toll Brothers Inc,CBOE_EUROPE,0000794170,ENRICHED_SEC_READY,1933,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,807,1126,2026-08-28,2026-07-31,NORMALIZED_READY,,
U28823,TR4d,Tractor Supply Co,CBOE_EUROPE,0000916365,ENRICHED_SEC_READY,1705,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,389,1316,2026-08-06,2026-06-27,NORMALIZED_READY,,
U28879,TRUUn,TransUnion,CBOE_EUROPE,0001552033,ENRICHED_SEC_READY,1531,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,619,912,2026-04-28,2026-03-31,NORMALIZED_READY,,
U28935,TUSKn,Mammoth Energy Services Inc,CBOE_EUROPE,0001679268,ENRICHED_SEC_READY,1128,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,332,796,2026-08-07,2026-06-30,NORMALIZED_READY,,
U28941,TWHd,Twilio Inc,CBOE_EUROPE,0001447669,ENRICHED_SEC_READY,896,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,242,654,2026-08-07,2026-06-30,NORMALIZED_READY,,
U28950,TYPd,Tyler Technologies Inc,CBOE_EUROPE,0000860731,ENRICHED_SEC_READY,1688,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,616,1072,2026-07-29,2026-06-30,NORMALIZED_READY,,
U29146,UPWKn,Upwork Inc,CBOE_EUROPE,0001627475,ENRICHED_SEC_READY,774,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,190,584,2026-08-10,2026-06-30,NORMALIZED_READY,,
U29191,USFDn,US Foods Holding Corp,CBOE_EUROPE,0001665918,ENRICHED_SEC_READY,1240,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,382,858,2026-08-06,2026-06-27,NORMALIZED_READY,,
U29383,VIAVn,Viavi Solutions Inc,CBOE_EUROPE,0000912093,ENRICHED_SEC_READY,1821,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,798,1023,2026-08-13,2026-06-27,NORMALIZED_READY,,
U29384,VICIn,VICI Properties Inc,CBOE_EUROPE,0001705696,ENRICHED_SEC_READY,938,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,234,704,2026-07-29,2026-06-30,NORMALIZED_READY,,
U29470,VREXn,Varex Imaging Corp,CBOE_EUROPE,0001681622,ENRICHED_SEC_READY,1110,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,286,824,2026-08-10,2026-07-03,NORMALIZED_READY,,
U29479,VSATn,ViaSat Inc,CBOE_EUROPE,0000797721,ENRICHED_SEC_READY,1534,assets|capex|eps_basic|eps_diluted|equity|liabilities|net_income|operating_cash_flow|revenue,385,1149,2026-08-06,2026-06-30,NORMALIZED_READY,,
