asset_id,ticker,company_name,exchange,country,identity_status,overall_coverage_status,sector_text_source,macro_context_status,applicable_themes,macro_opportunity_score,macro_risk_score,macro_balance,macro_context_summary,macro_positive_context,macro_risk_context,macro_limitations,next_macro_research_steps,recommendation_generated,financial_advice,broker_actions_allowed,phase9c_authorized,phase
U00037,ACIW,"ACI Worldwide, Inc. - Common Stock",NASDAQ,USA,RESOLVED,GROWTH_READY,v2.38J,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY,49.25,64.25,-15.0,Static macro/geopolitical context applied using 4 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.",No sector-specific theme was inferred from available text; only general macro themes and any country-specific structural themes were applied.,Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U00038,ACLS,"Axcelis Technologies, Inc. - Common Stock",NASDAQ,USA,RESOLVED,GROWTH_PARTIAL,v2.38J,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY,49.25,64.25,-15.0,Static macro/geopolitical context applied using 4 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.",No sector-specific theme was inferred from available text; only general macro themes and any country-specific structural themes were applied.,Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U00039,ACMR,"ACM Research, Inc. - Class A Common Stock",NASDAQ,USA,RESOLVED,GROWTH_READY,v2.38J,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY,49.25,64.25,-15.0,Static macro/geopolitical context applied using 4 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.",No sector-specific theme was inferred from available text; only general macro themes and any country-specific structural themes were applied.,Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U00040,ACNB,ACNB Corporation - Common Stock,NASDAQ,USA,RESOLVED,GROWTH_READY,v2.38J,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY,49.25,64.25,-15.0,Static macro/geopolitical context applied using 4 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.",No sector-specific theme was inferred from available text; only general macro themes and any country-specific structural themes were applied.,Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U00041,ACNT,Ascent Industries Co. - Common Stock,NASDAQ,USA,RESOLVED,GROWTH_PARTIAL,v2.38J,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY,49.25,64.25,-15.0,Static macro/geopolitical context applied using 4 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.",No sector-specific theme was inferred from available text; only general macro themes and any country-specific structural themes were applied.,Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U00042,ACOG,Alpha Cognition Inc. - Common Stock,NASDAQ,USA,RESOLVED,GROWTH_PARTIAL,v2.38J,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY,49.25,64.25,-15.0,Static macro/geopolitical context applied using 4 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.",No sector-specific theme was inferred from available text; only general macro themes and any country-specific structural themes were applied.,Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U00043,ACON,"Aclarion, Inc. - Common Stock",NASDAQ,USA,RESOLVED,GROWTH_PARTIAL,v2.38J,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY,49.25,64.25,-15.0,Static macro/geopolitical context applied using 4 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.",No sector-specific theme was inferred from available text; only general macro themes and any country-specific structural themes were applied.,Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U00044,ACRS,"Aclaris Therapeutics, Inc. - Common Stock",NASDAQ,USA,RESOLVED,GROWTH_PARTIAL,v2.38J,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY,49.25,64.25,-15.0,Static macro/geopolitical context applied using 4 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.",No sector-specific theme was inferred from available text; only general macro themes and any country-specific structural themes were applied.,Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U00045,ACRV,"Acrivon Therapeutics, Inc. - Common Stock",NASDAQ,USA,RESOLVED,GROWTH_PARTIAL,v2.38J,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY,49.25,64.25,-15.0,Static macro/geopolitical context applied using 4 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.",No sector-specific theme was inferred from available text; only general macro themes and any country-specific structural themes were applied.,Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U00046,ACT,"Enact Holdings, Inc. - Common Stock",NASDAQ,USA,RESOLVED,GROWTH_PARTIAL,v2.38J,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY,49.25,64.25,-15.0,Static macro/geopolitical context applied using 4 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.",No sector-specific theme was inferred from available text; only general macro themes and any country-specific structural themes were applied.,Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
U00047,ACTG,Acacia Research Corporation - Common Stock,NASDAQ,USA,RESOLVED,GROWTH_PARTIAL,v2.38J,MACRO_CONTEXT_PARTIAL,INTEREST_RATES|INFLATION|USD_STRENGTH|SMALL_CAP_LIQUIDITY,49.25,64.25,-15.0,Static macro/geopolitical context applied using 4 taxonomy themes as of 2026-09-06.,No dominant macro tailwind in static taxonomy.,"INTEREST_RATES: Higher or volatile interest rates can affect discount rates, financing costs and risk appetite worldwide.; INFLATION: Inflation can pressure input costs and consumer demand while helping some pricing-power businesses.; USD_STRENGTH: A stronger dollar can pressure foreign-revenue translation for non-US exporters and help import-heavy cost bases.; SMALL_CAP_LIQUIDITY: Smaller and less liquid equities can be more sensitive to risk appetite and financing conditions.",No sector-specific theme was inferred from available text; only general macro themes and any country-specific structural themes were applied.,Validate sector exposure manually; add a sourced live macro/news layer in a later phase; do not use this static layer to alter any fundamentals or growth feature already computed.,false,false,false,false,v2.38AM-global-macro-geopolitical-context
