Symbol,Name,Exchange,Country,Sector,Industry,Market Cap,Last Sale,Volume,Source,instrument_type,instrument_scope,classification_confidence,classification_reason,yf_symbol,quote_type,has_core_market_data,market_data_error,avg_volume_30d,avg_volume_90d
BLLN,"BillionToOne, Inc. - Class A common stock",NASDAQ,USA,Healthcare,Diagnostics & Research,4470301184.0,97.19,533725,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BLLN,EQUITY,True,,533725,533725
BLMN,"Bloomin' Brands, Inc. - Common Stock",NASDAQ,USA,Consumer Cyclical,Restaurants,622415872.0,7.27,2833731,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BLMN,EQUITY,True,,2833731,2833731
BLNE,"Beeline Holdings, Inc. - Common Stock",NASDAQ,USA,Financial Services,Mortgage Finance,35543732.0,1.14,723758,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BLNE,EQUITY,True,,723758,723758
BLNK,Blink Charging Co. - Common Stock,NASDAQ,USA,Industrials,Engineering & Construction,98867760.0,0.6881,2430038,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BLNK,EQUITY,True,,2430038,2430038
BLRX,BioLineRx Ltd. - American Depositary Shares,NASDAQ,USA,Healthcare,Biotechnology,14533098.0,3.23,49353,nasdaqlisted|yfinance,ADR,IN_SCOPE,MEDIUM,Security name indicates ADR/ADS; keep in scope for now.,BLRX,EQUITY,True,,49353,49353
BLTE,"Belite Bio, Inc - American Depositary Shares",NASDAQ,USA,Healthcare,Biotechnology,5746198016.0,143.35,164944,nasdaqlisted|yfinance,ADR,IN_SCOPE,MEDIUM,Security name indicates ADR/ADS; keep in scope for now.,BLTE,EQUITY,True,,164944,164944
BLZE,"Backblaze, Inc. - Common Stock",NASDAQ,USA,Technology,Software - Infrastructure,465714336.0,7.76,1649963,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BLZE,EQUITY,True,,1649963,1649963
BMBL,Bumble Inc. - common stock,NASDAQ,USA,Communication Services,Internet Content & Information,430770112.0,2.84,4163617,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BMBL,EQUITY,True,,4163617,4163617
BMEA,"Biomea Fusion, Inc. - Common Stock",NASDAQ,USA,Healthcare,Biotechnology,91820288.0,1.27,1514120,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BMEA,EQUITY,True,,1514120,1514120
BMGL,Basel Medical Group Ltd - ordinary shares,NASDAQ,USA,Healthcare,Medical Care Facilities,10228841.0,0.5445,451450,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BMGL,EQUITY,True,,451450,451450
BMHL,Bluemount Holdings Limited - Class B Ordinary Shares,NASDAQ,USA,Financial Services,Capital Markets,109736640.0,4.3,2200,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BMHL,EQUITY,True,,2200,2200
BMM,Blue Moon Metals Inc. - Common Shares,NASDAQ,USA,Basic Materials,Other Industrial Metals & Mining,760123968.0,7.25,110652,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BMM,EQUITY,True,,110652,110652
BMR,Beamr Imaging Ltd. - Ordinary Share,NASDAQ,USA,Technology,Software - Application,26866650.0,1.73,108039,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.,BMR,EQUITY,True,,108039,108039
BMRA,"Biomerica, Inc. - Common Stock",NASDAQ,USA,Healthcare,Medical Devices,6551370.0,2.12,22931,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BMRA,EQUITY,True,,22931,22931
BMRC,Bank of Marin Bancorp - Common Stock,NASDAQ,USA,Financial Services,Banks - Regional,420932384.0,26.0,101531,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BMRC,EQUITY,True,,101531,101531
BMRN,BioMarin Pharmaceutical Inc. - Common Stock,NASDAQ,USA,Healthcare,Biotechnology,10972756992.0,56.77,2046165,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BMRN,EQUITY,True,,2046165,2046165
BNAI,Brand Engagement Network Inc. - Common Stock,NASDAQ,USA,Technology,Software - Infrastructure,144275424.0,22.17,605509,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BNAI,EQUITY,True,,605509,605509
BNBX,BNB Plus Corp. - Common Stock,NASDAQ,USA,Financial Services,Asset Management,3893700.0,0.541,894469,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BNBX,EQUITY,True,,894469,894469
BNC,CEA Industries Inc. - Common Stock,NASDAQ,USA,Industrials,Farm & Heavy Construction Machinery,92655016.0,2.16,275584,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BNC,EQUITY,True,,275584,275584
BNGO,"Bionano Genomics, Inc. - Common Stock",NASDAQ,USA,Healthcare,Medical Instruments & Supplies,13425750.0,1.17,309295,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BNGO,EQUITY,True,,309295,309295
BNKK,"Bonk, Inc. - Common Stock",NASDAQ,USA,Financial Services,Asset Management,12481466.0,1.56,264598,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BNKK,EQUITY,True,,264598,264598
BNR,Burning Rock Biotech Limited - American Depositary Shares,NASDAQ,USA,Healthcare,Diagnostics & Research,97131816.0,9.21,27839,nasdaqlisted|yfinance,ADR,IN_SCOPE,MEDIUM,Security name indicates ADR/ADS; keep in scope for now.,BNR,EQUITY,True,,27839,27839
BNRG,Brenmiller Energy Ltd - Ordinary Shares,NASDAQ,USA,Utilities,Utilities - Renewable,697291.0,1.29,889253,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BNRG,EQUITY,True,,889253,889253
BNTC,Benitec Biopharma Inc. - Common Stock,NASDAQ,USA,Healthcare,Biotechnology,362438240.0,10.55,127515,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BNTC,EQUITY,True,,127515,127515
BNTX,BioNTech SE - American Depositary Shares,NASDAQ,USA,Healthcare,Biotechnology,22274045952.0,88.08,1203995,nasdaqlisted|yfinance,ADR,IN_SCOPE,MEDIUM,Security name indicates ADR/ADS; keep in scope for now.,BNTX,EQUITY,True,,1203995,1203995
BNZI,"Banzai International, Inc. - Class A Common Stock",NASDAQ,USA,Technology,Software - Application,4383710.0,3.01,246920,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BNZI,EQUITY,True,,246920,246920
BODI,"The Beachbody Company, Inc. - Class A Common Stock",NASDAQ,USA,Communication Services,Internet Content & Information,73721160.0,10.18,78988,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BODI,EQUITY,True,,78988,78988
BOF,BranchOut Food Inc. - Common Stock,NASDAQ,USA,Consumer Defensive,Packaged Foods,57588272.0,3.76,84828,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BOF,EQUITY,True,,84828,84828
BOKF,BOK Financial Corporation - Common Stock,NASDAQ,USA,Financial Services,Banks - Regional,7851406336.0,129.22,327219,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BOKF,EQUITY,True,,327219,327219
BOLD,"Boundless Bio, Inc. - Common Stock",NASDAQ,USA,Healthcare,Biotechnology,31899038.0,1.42,216841,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BOLD,EQUITY,True,,216841,216841
BOLT,"Bolt Biotherapeutics, Inc. - Common Stock",NASDAQ,USA,Healthcare,Biotechnology,8762345.0,4.56,24573,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BOLT,EQUITY,True,,24573,24573
BON,Bon Natural Life Limited - Class A Ordinary Shares,NASDAQ,USA,Basic Materials,Specialty Chemicals,12713311.0,1.25,17198,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BON,EQUITY,True,,17198,17198
BOOM,DMC Global Inc. - Common Stock,NASDAQ,USA,Industrials,Conglomerates,137959760.0,6.74,311884,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BOOM,EQUITY,True,,311884,311884
BOSC,B.O.S. Better Online Solutions - Ordinary Shares,NASDAQ,USA,Technology,Communication Equipment,29256712.0,4.15,61223,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BOSC,EQUITY,True,,61223,61223
BOT,"RoboStrategy, Inc. - Common Stock",NASDAQ,USA,Financial Services,Asset Management,,37.49,867382,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BOT,EQUITY,False,,867382,867382
BOTJ,"Bank of the James Financial Group, Inc. - Common Stock",NASDAQ,USA,Financial Services,Banks - Regional,104269632.0,22.95,10196,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BOTJ,EQUITY,True,,10196,10196
BOXL,Boxlight Corporation - Class A Common Stock,NASDAQ,USA,Technology,Consumer Electronics,2721160.0,0.68,379698,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BOXL,EQUITY,True,,379698,379698
BPAC,Blueport Acquisition Ltd - Class A Ordinary Shares,NASDAQ,USA,,,74659816.0,10.11,6468,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BPAC,EQUITY,True,,6468,6468
BPOP,"Popular, Inc. - Common Stock",NASDAQ,USA,Financial Services,Banks - Regional,9878787072.0,153.07,501774,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BPOP,EQUITY,True,,501774,501774
BPRN,"Princeton Bancorp, Inc. - Common Stock",NASDAQ,USA,Financial Services,Banks - Regional,239888704.0,35.22,9717,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BPRN,EQUITY,True,,9717,9717
BRAG,Bragg Gaming Group Inc. - Common Shares,NASDAQ,USA,Consumer Cyclical,Gambling,41523776.0,1.62,39398,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BRAG,EQUITY,True,,39398,39398
BRAI,Braiin Limited - Common Stock,NASDAQ,USA,Technology,Computer Hardware,1498261376.0,7.27,227977,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BRAI,EQUITY,True,,227977,227977
BRBI,BRBI BR Partners S.A. - ADSs,NASDAQ,USA,Financial Services,Capital Markets,308422240.0,11.7499,2969,nasdaqlisted|yfinance,ADR,IN_SCOPE,MEDIUM,Security name indicates ADR/ADS; keep in scope for now.,BRBI,EQUITY,True,,2969,2969
BRCB,"Black Rock Coffee Bar, Inc. - Class A Common Stock",NASDAQ,USA,Consumer Cyclical,Restaurants,136124944.0,6.31,609365,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BRCB,EQUITY,True,,609365,609365
BRFH,Barfresh Food Group Inc. - Common Stock,NASDAQ,USA,Consumer Defensive,Beverages - Non-Alcoholic,35838572.0,2.22,8926,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BRFH,EQUITY,True,,8926,8926
BRID,Bridgford Foods Corporation - Common Stock,NASDAQ,USA,Consumer Defensive,Packaged Foods,66079340.0,7.28,2730,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BRID,EQUITY,True,,2730,2730
BRKR,Bruker Corporation - Common Stock,NASDAQ,USA,Healthcare,Medical Devices,8584003072.0,56.39,2345474,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BRKR,EQUITY,True,,2345474,2345474
BRLS,Borealis Foods Inc. - Class A Common Shares,NASDAQ,USA,Consumer Defensive,Packaged Foods,33697396.0,1.57,268076,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BRLS,EQUITY,True,,268076,268076
BRLT,"Brilliant Earth Group, Inc. - Class A Common Stock",NASDAQ,USA,Consumer Cyclical,Luxury Goods,120429432.0,1.19,66436,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BRLT,EQUITY,True,,66436,66436
BRNS,Barinthus Biotherapeutics plc - American Depositary Shares,NASDAQ,USA,Healthcare,Biotechnology,26637564.0,0.6521,23542,nasdaqlisted|yfinance,ADR,IN_SCOPE,MEDIUM,Security name indicates ADR/ADS; keep in scope for now.,BRNS,EQUITY,True,,23542,23542
BRR,"ProCap Financial, Inc. - Common Stock",NASDAQ,USA,Financial Services,Capital Markets,156692192.0,1.73,1157601,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BRR,EQUITY,True,,1157601,1157601
BRTX,"BioRestorative Therapies, Inc. - Common Stock",NASDAQ,USA,Healthcare,Biotechnology,10318660.0,0.405,13846463,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BRTX,EQUITY,True,,13846463,13846463
BRUN,Boost Run Inc. - Class A Common Stock,NASDAQ,USA,Technology,Software - Infrastructure,1790031488.0,29.14,995057,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BRUN,EQUITY,True,,995057,995057
BRZE,"Braze, Inc. - Class A Common Stock",NASDAQ,USA,Technology,Software - Application,2580391680.0,22.91,3293296,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BRZE,EQUITY,True,,3293296,3293296
BSBK,Bogota Financial Corp. - Common Stock,NASDAQ,USA,Financial Services,Banks - Regional,114789792.0,8.93,13415,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BSBK,EQUITY,True,,13415,13415
BSET,"Bassett Furniture Industries, Incorporated - Common Stock",NASDAQ,USA,Consumer Cyclical,"Furnishings, Fixtures & Appliances",122963672.0,14.22,30882,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BSET,EQUITY,True,,30882,30882
BSRR,Sierra Bancorp - Common Stock,NASDAQ,USA,Financial Services,Banks - Regional,511199904.0,39.085,52536,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BSRR,EQUITY,True,,52536,52536
BSVN,Bank7 Corp. - Common stock,NASDAQ,USA,Financial Services,Banks - Regional,429131680.0,45.08,12074,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BSVN,EQUITY,True,,12074,12074
BSY,"Bentley Systems, Incorporated - Class B Common Stock",NASDAQ,USA,Technology,Software - Application,10004024320.0,32.93,2518531,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BSY,EQUITY,True,,2518531,2518531
BTAI,"BioXcel Therapeutics, Inc. - Common Stock",NASDAQ,USA,Healthcare,Drug Manufacturers - Specialty & Generic,34119752.0,1.105,1639760,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BTAI,EQUITY,True,,1639760,1639760
BTBD,"BT Brands, Inc. - Common Stock",NASDAQ,USA,Consumer Cyclical,Restaurants,7050585.0,1.14,939346,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BTBD,EQUITY,True,,939346,939346
BTBT,"Bit Digital, Inc. - Ordinary Share",NASDAQ,USA,Financial Services,Capital Markets,572672320.0,1.64,21744519,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.,BTBT,EQUITY,True,,21744519,21744519
BTCS,BTCS Inc. - Common Stock,NASDAQ,USA,Financial Services,Capital Markets,64707980.0,1.3,801276,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BTCS,EQUITY,True,,801276,801276
BTCT,BTC Digital Ltd. - Ordinary Shares,NASDAQ,USA,Technology,Computer Hardware,10278333.0,1.08,89815,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BTCT,EQUITY,True,,89815,89815
BTDR,Bitdeer Technologies Group - Ordinary Shares,NASDAQ,USA,Technology,Software - Application,4250689280.0,17.47,8177725,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BTDR,EQUITY,True,,8177725,8177725
BTMD,Biote Corp. - Class A common stock,NASDAQ,USA,Healthcare,Medical Care Facilities,83194208.0,2.34,270946,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BTMD,EQUITY,True,,270946,270946
BTOC,Armlogi Holding Corp. - common stock,NASDAQ,USA,Industrials,Integrated Freight & Logistics,15223432.0,0.335,419476,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BTOC,EQUITY,True,,419476,419476
BTOG,Bit Origin Limited - Class A Ordinary Shares,NASDAQ,USA,Financial Services,Financial Data & Stock Exchanges,2624855.0,1.63,572730,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BTOG,EQUITY,True,,572730,572730
BTQ,BTQ Technologies Corp. - Common Stock,NASDAQ,USA,Technology,Software - Infrastructure,575339008.0,4.07,2568596,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BTQ,EQUITY,True,,2568596,2568596
BTSG,"BrightSpring Health Services, Inc. - Common Stock",NASDAQ,USA,Healthcare,Health Information Services,11324152832.0,57.4,2685279,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BTSG,EQUITY,True,,2685279,2685279
BTTC,Black Titan Corp - Ordinary Shares,NASDAQ,USA,,,10020398.0,0.93,43679,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BTTC,EQUITY,True,,43679,43679
BULL,Webull Corporation - Class A Ordinary Shares,NASDAQ,USA,Technology,Software - Application,2978184448.0,5.6,13436204,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BULL,EQUITY,True,,13436204,13436204
BUSE,First Busey Corporation - Common Stock,NASDAQ,USA,Financial Services,Banks - Regional,2332637952.0,27.58,611506,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BUSE,EQUITY,True,,611506,611506
BUUU,BUUU Group Limited - Class A Ordinary Share,NASDAQ,USA,Industrials,Specialty Business Services,273631040.0,16.39,17388,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.,BUUU,EQUITY,True,,17388,17388
BVC,BitVentures Limited - Ordinary Share,NASDAQ,USA,Technology,Software - Application,1696800128.0,10.1,2573,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.,BVC,EQUITY,True,,2573,2573
BVFL,"BV Financial, Inc. - Common Stock",NASDAQ,USA,Financial Services,Banks - Regional,174824512.0,20.19,16646,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BVFL,EQUITY,True,,16646,16646
BVS,Bioventus Inc. - Class A Common Stock,NASDAQ,USA,Healthcare,Medical Devices,612442368.0,9.04,552487,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BVS,EQUITY,True,,552487,552487
BWAY,BrainsWay Ltd. - American Depositary Shares,NASDAQ,USA,Healthcare,Medical Devices,556884096.0,13.89,165777,nasdaqlisted|yfinance,ADR,IN_SCOPE,MEDIUM,Security name indicates ADR/ADS; keep in scope for now.,BWAY,EQUITY,True,,165777,165777
BWB,"Bridgewater Bancshares, Inc. - Common Stock",NASDAQ,USA,Financial Services,Banks - Regional,536754848.0,19.25,69017,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BWB,EQUITY,True,,69017,69017
BWEN,"Broadwind, Inc. - Common Stock",NASDAQ,USA,Industrials,Specialty Industrial Machinery,89169680.0,3.81,731533,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BWEN,EQUITY,True,,731533,731533
BWFG,"Bankwell Financial Group, Inc. - Common Stock",NASDAQ,USA,Financial Services,Banks - Regional,427920544.0,53.67,41911,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BWFG,EQUITY,True,,41911,41911
BWIN,"The Baldwin Insurance Group, Inc. - Class A Common Stock",NASDAQ,USA,Financial Services,Insurance Brokers,1938100224.0,19.88,1635366,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BWIN,EQUITY,True,,1635366,1635366
BWMN,Bowman Consulting Group Ltd. - Common Stock,NASDAQ,USA,Industrials,Engineering & Construction,567950848.0,32.44,153495,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BWMN,EQUITY,True,,153495,153495
BYAH,"Park Ha Biological Technology Co., Ltd. - Class A Ordinary Shares",NASDAQ,USA,Consumer Defensive,Household & Personal Products,3413755.0,1.06,91226,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BYAH,EQUITY,True,,91226,91226
BYFC,Broadway Financial Corporation - Class A Common Stock,NASDAQ,USA,Financial Services,Banks - Regional,89815024.0,9.68,3607,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BYFC,EQUITY,True,,3607,3607
BYND,"Beyond Meat, Inc. - Common stock",NASDAQ,USA,Consumer Defensive,Packaged Foods,365583904.0,0.7094,55237982,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BYND,EQUITY,True,,55237982,55237982
BYRN,"Byrna Technologies, Inc. - Common Stock",NASDAQ,USA,Industrials,Aerospace & Defense,134299088.0,5.92,549185,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BYRN,EQUITY,True,,549185,549185
BYSI,"BeyondSpring, Inc. - Ordinary Shares",NASDAQ,USA,Healthcare,Biotechnology,70314896.0,1.71,19206,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BYSI,EQUITY,True,,19206,19206
BZ,KANZHUN LIMITED - American Depository Shares,NASDAQ,USA,Communication Services,Internet Content & Information,6322262016.0,14.03,4379411,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.,BZ,EQUITY,True,,4379411,4379411
BZAI,"Blaize Holdings, Inc. - Common Stock",NASDAQ,USA,Technology,Software - Application,236217088.0,1.66,10141441,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BZAI,EQUITY,True,,10141441,10141441
BZFD,"BuzzFeed, Inc. - Class A Common Stock",NASDAQ,USA,Communication Services,Internet Content & Information,110622960.0,1.4,3300458,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,BZFD,EQUITY,True,,3300458,3300458
BZUN,Baozun Inc. - American Depositary Shares,NASDAQ,USA,Consumer Cyclical,Internet Retail,154040240.0,2.65,366011,nasdaqlisted|yfinance,ADR,IN_SCOPE,MEDIUM,Security name indicates ADR/ADS; keep in scope for now.,BZUN,EQUITY,True,,366011,366011
CAAS,"China Automotive Systems, Inc. - Ordinary Share",NASDAQ,USA,Consumer Cyclical,Auto Parts,133656208.0,4.43,30688,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.,CAAS,EQUITY,True,,30688,30688
CABA,"Cabaletta Bio, Inc. - Common Stock",NASDAQ,USA,Healthcare,Biotechnology,529928096.0,3.25,3084863,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,CABA,EQUITY,True,,3084863,3084863
CABR,"Caring Brands, Inc. - Common Stock",NASDAQ,USA,Healthcare,Drug Manufacturers - Specialty & Generic,11455297.0,1.26,88933,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,CABR,EQUITY,True,,88933,88933
CAC,Camden National Corporation - Common Stock,NASDAQ,USA,Financial Services,Banks - Regional,854191360.0,50.5,100942,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,CAC,EQUITY,True,,100942,100942
CACC,Credit Acceptance Corporation - Common Stock,NASDAQ,USA,Financial Services,Credit Services,5697705472.0,544.71,169446,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,CACC,EQUITY,True,,169446,169446
CADL,"Candel Therapeutics, Inc. - Common Stock",NASDAQ,USA,Healthcare,Biotechnology,623529728.0,8.51,1763360,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,CADL,EQUITY,True,,1763360,1763360
CAI,"Caris Life Sciences, Inc. - Common Stock",NASDAQ,USA,Healthcare,Biotechnology,4661404672.0,16.49,2570080,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,CAI,EQUITY,True,,2570080,2570080
CAKE,The Cheesecake Factory Incorporated - Common Stock,NASDAQ,USA,Consumer Cyclical,Restaurants,3285692928.0,66.13,1184736,nasdaqlisted|yfinance,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,CAKE,EQUITY,True,,1184736,1184736
