asset_id,ticker,company_name,exchange,cik,source_priority,candidate_matrix_status,fundamental_quality_status,price_quality_status,evidence_level,missing_reason,revenue_growth_yoy,revenue_growth_3y,gross_margin,operating_margin,net_margin,free_cash_flow_margin,debt_to_assets,cash_to_assets,shares_dilution_flag,profitability_positive_flag,growth_positive_flag,balance_sheet_risk_flag,return_1m,return_3m,return_6m,return_12m,volatility_3m,volatility_6m,max_drawdown_6m,max_drawdown_12m,price_vs_sma_50,price_vs_sma_200,sma_50_vs_sma_200,trend_positive_flag,recent_high_breakout_flag,near_52w_high_flag,recovery_from_drawdown_flag,avg_volume_1m,avg_volume_3m,liquidity_available_flag,fundamental_signal_summary,price_signal_summary,risk_signal_summary,evidence_notes,scoring_calculated,ranking_calculated,recommendation_generated,phase
U00051,ADAG,"Adagene Inc. - ADS, each representing 1.25 ordinary shares",NASDAQ,0001818838,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,73.327565,,,,-2.295612,,0.33686,,,false,true,false,0.013736,0.066474,0.259386,0.740566,0.775333,0.880539,-0.330544,-0.438,-0.043447,0.14986,0.202087,false,false,false,false,261366.666667,268753.968254,true,revenue growth positive; net margin non-positive; positive FCF flag false,3m return positive; 12m return positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00053,ADBE,Adobe Inc. - Common Stock,NASDAQ,0000796343,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.105278,,,,0.299971,0.414489,0.605947,,,true,true,false,0.138219,0.09145,0.055685,-0.197982,0.492107,0.465209,-0.318066,-0.473657,0.172675,0.064589,-0.092171,false,false,false,false,4296214.0,6219112.603175,true,revenue growth positive; net margin positive; positive FCF flag true,3m return positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00054,ADEA,Adeia Inc. - Common Stock,NASDAQ,0001803696,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.179143,,,,0.250515,0.352469,0.537631,,,true,true,false,-0.123066,-0.205153,0.225855,0.620346,0.671564,0.678504,-0.311329,-0.34814,-0.127168,0.031887,0.182228,false,false,false,false,938624.619048,1531275.746032,true,revenue growth positive; net margin positive; positive FCF flag true,3m return non-positive; 12m return positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00055,ADGM,"Adagio Medical Holdings, Inc - Common Stock",NASDAQ,0002006986,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,-1.0,,,,,,0.713268,,,false,false,false,-0.3375,-0.293333,-0.47,-0.676829,1.700233,1.442648,-0.769939,-0.841102,-0.089535,-0.404799,-0.346267,false,false,false,false,1267752.380952,8170246.031746,true,revenue growth non-positive; positive FCF flag false,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00056,ADI,"Analog Devices, Inc. - Common Stock",NASDAQ,0000006281,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.168932,,,,0.205753,0.388273,,,,true,true,false,-0.020338,-0.162287,0.045813,0.410688,0.426244,0.411119,-0.206766,-0.206766,-0.068629,0.02333,0.098735,false,false,false,false,3571749.952381,4434496.015873,true,revenue growth positive; net margin positive; positive FCF flag true,3m return non-positive; 12m return positive; trend flag false,12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00057,ADIL,"Adial Pharmaceuticals, Inc - Common Stock",NASDAQ,0001513525,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,0.209326,,,false,false,false,0.663158,1.724138,2.175879,-0.334737,1.266976,1.146425,-0.32,-0.870476,0.646176,0.695393,0.029897,true,true,false,true,77538.095238,414287.301587,true,positive FCF flag false,3m return positive; 12m return non-positive; trend flag true,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00058,ADMA,ADMA Biologics Inc - Common Stock,NASDAQ,0001368514,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.196314,,,,0.288,0.054532,0.235361,,,true,true,false,0.067506,0.227632,-0.430403,-0.459444,0.380038,0.620595,-0.540508,-0.627085,0.02594,-0.267179,-0.285708,false,false,false,true,2247335.428571,2829051.492063,true,revenue growth positive; net margin positive; positive FCF flag true,3m return positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00059,ADP,"Automatic Data Processing, Inc. - Common Stock",NASDAQ,0000008670,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.067434,,,,0.201094,,0.90456,,,true,true,true,0.050819,0.226274,0.310815,-0.06762,0.294003,0.307963,-0.165532,-0.373186,0.09759,0.198071,0.091547,true,false,true,true,2082552.47619,2505801.619048,true,revenue growth positive; net margin positive; positive FCF flag false,3m return positive; 12m return non-positive; trend flag true,balance-sheet leverage elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00060,ADPT,Adaptive Biotechnologies Corporation - Common Stock,NASDAQ,0001478320,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.547724,,,,-0.214816,-0.176712,0.561176,,,false,true,false,0.053224,0.607662,0.513682,0.846737,0.669447,0.681948,-0.245134,-0.393451,0.052386,0.388925,0.319786,true,false,true,true,2050809.428571,2952548.746032,true,revenue growth positive; net margin non-positive; positive FCF flag false,3m return positive; 12m return positive; trend flag true,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00062,ADSK,"Autodesk, Inc. - Common Stock",NASDAQ,0000769397,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.175338,,,,0.155981,0.334305,,,,true,true,false,0.055302,0.046607,-0.022534,-0.212933,0.441358,0.415092,-0.289262,-0.425564,0.085627,-0.001087,-0.079875,false,false,false,false,1879307.238095,2505175.428571,true,revenue growth positive; net margin positive; positive FCF flag true,3m return positive; 12m return non-positive; trend flag false,12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00063,ADTN,"ADTRAN Holdings, Inc. - Common Stock",NASDAQ,0000926282,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.174578,,,,-0.042126,0.09045,0.568982,,,true,true,false,-0.156885,-0.590909,-0.243927,-0.203625,0.667135,0.749744,-0.614948,-0.614948,-0.266035,-0.3455,-0.108268,false,false,false,false,2027185.285714,2173641.126984,true,revenue growth positive; net margin non-positive; positive FCF flag true,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00065,ADUS,Addus HomeCare Corporation - Common Stock,NASDAQ,0001468328,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.232055,,,,0.067422,0.07296,0.244906,,,true,true,false,-0.01918,0.266446,0.108262,-0.005383,0.243785,0.25071,-0.162661,-0.279104,0.017893,0.086043,0.066953,true,false,true,true,200346.52381,232731.380952,true,revenue growth positive; net margin positive; positive FCF flag true,3m return positive; 12m return non-positive; trend flag true,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00066,ADV,Advantage Solutions Inc. - Class A Common Stock,NASDAQ,0001776661,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,-0.00664,,,,-0.064284,0.015541,0.801691,,,true,false,true,-0.177049,-0.092098,1.377413,-0.282857,0.980438,1.02934,-0.458778,-0.743878,-0.117295,0.139478,0.290892,false,false,false,false,109136.809524,135951.952381,true,revenue growth non-positive; net margin non-positive; positive FCF flag true,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00067,ADVB,Advanced Biomed Inc. - Common Stock,NASDAQ,0001941029,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,0.466004,,,false,false,false,0.222778,1.225513,1.12854,0.066594,2.616303,2.17565,-0.664384,-0.67284,0.227048,0.564831,0.275281,true,false,false,true,271533.333333,1766792.063492,true,positive FCF flag false,3m return positive; 12m return positive; trend flag true,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00069,AEBI,Aebi Schmidt Holding AG - Common Stock,NASDAQ,0002048519,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,,,,,0.006379,-0.003428,0.594204,,,true,false,false,-0.094666,-0.020325,-0.147808,-0.019528,0.434591,0.588053,-0.370572,-0.408072,-0.045182,-0.04792,-0.002868,false,false,false,false,479442.571429,346650.698413,true,net margin positive; positive FCF flag false,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00072,AEHR,Aehr Test Systems - Common Stock,NASDAQ,0001040470,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,-0.152066,,,,-0.142517,-0.107518,0.110189,,,false,false,false,-0.164868,-0.322212,0.839337,2.069739,1.466389,1.423653,-0.474006,-0.474006,-0.166552,0.238752,0.486299,false,false,false,false,2370403.619048,2484569.460317,true,revenue growth non-positive; net margin non-positive; positive FCF flag false,3m return non-positive; 12m return positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00073,AEI,Alset Inc. - Common Stock,NASDAQ,0001750106,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,-0.78827,,,,-10.605294,-1.365056,0.050693,,,false,false,false,0.333333,-0.072848,-0.267016,-0.007092,0.961664,0.905683,-0.479592,-0.761124,0.093835,-0.289439,-0.350395,false,false,false,false,53371.857143,30160.460317,true,revenue growth non-positive; net margin non-positive; positive FCF flag false,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00074,AEIS,"Advanced Energy Industries, Inc. - Common Stock",NASDAQ,0000927003,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.213731,,,,,0.069991,0.461623,,,true,true,false,-0.099129,-0.144998,-0.172016,0.783806,0.817797,0.721728,-0.351009,-0.351009,-0.136027,-0.104099,0.036955,false,false,false,false,573588.666667,788240.666667,true,revenue growth positive; positive FCF flag true,3m return non-positive; 12m return positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00075,AEMD,"Aethlon Medical, Inc. - Common Stock",NASDAQ,0000882291,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,0.228456,,,false,false,false,-0.482955,-0.176471,0.028249,-0.902674,8.795844,6.238978,-0.827362,-0.967683,0.136506,-0.20609,-0.301446,false,false,false,false,3042319.047619,1166082.539683,true,positive FCF flag false,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00076,AENT,Alliance Entertainment Holding Corporation - common stock,NASDAQ,0001823584,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,-0.033645,,,,0.014178,0.025159,0.714247,,,true,false,false,-0.079579,-0.130536,-0.190741,-0.054468,0.46604,0.521395,-0.375,-0.451957,-0.12028,-0.230118,-0.124857,false,false,false,false,18113.666667,17902.968254,true,revenue growth non-positive; net margin positive; positive FCF flag true,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00077,AEP,"American Electric Power Company, Inc. - Common Stock",NASDAQ,0000004904,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,0.086746,,,,,,0.71819,,,false,true,false,-0.037242,-0.021693,-0.074521,0.122445,0.194832,0.200136,-0.127983,-0.127983,-0.047524,-0.026009,0.022589,false,false,false,false,3443376.190476,4541920.634921,true,revenue growth positive; positive FCF flag false,3m return non-positive; 12m return positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00078,AERT,"Aeries Technology, Inc. - Class A Ordinary Share",NASDAQ,0001853044,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,-0.002621,,,,0.040435,0.080827,1.061703,,,true,false,true,0.109756,0.166667,1.20339,0.255172,1.190771,1.178315,-0.402148,-0.692473,0.06056,0.451606,0.368717,true,false,true,true,17199.190476,37848.746032,true,revenue growth non-positive; net margin positive; positive FCF flag true,3m return positive; 12m return positive; trend flag true,balance-sheet leverage elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00080,AEVA,"Aeva Technologies, Inc. - Common Stock",NASDAQ,0001789029,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.994374,,,,-8.044029,-6.620167,0.926461,,,false,true,true,-0.197175,-0.467579,0.057981,-0.001689,1.322309,1.237601,-0.522363,-0.522363,-0.255723,-0.130665,0.168026,false,false,false,false,1927639.095238,1968597.15873,true,revenue growth positive; net margin non-positive; positive FCF flag false,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00081,AEYE,"AudioEye, Inc. - Common Stock",NASDAQ,0001362190,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.145166,,,,-0.076332,0.116569,0.850946,,,true,true,true,0.186125,-0.143032,-0.046259,-0.454475,0.977091,0.873138,-0.340802,-0.648666,0.07036,-0.110016,-0.168519,false,false,false,false,149180.619048,133579.253968,true,revenue growth positive; net margin non-positive; positive FCF flag true,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00083,AFCG,Advanced Flower Capital Inc. - Common Stock,NASDAQ,0001822523,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,-0.461979,,,,,,0.362949,,,false,false,false,0.235294,0.02,0.481328,-0.2049,0.476493,0.549565,-0.314667,-0.565489,0.179113,0.239175,0.050938,true,false,false,false,112352.380952,103407.936508,true,revenue growth non-positive; positive FCF flag false,3m return positive; 12m return non-positive; trend flag true,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
