asset_id,ticker,company_name,exchange,candidate_matrix_status,fundamental_quality_status,price_quality_status,evidence_level,missing_reason,phase
U00593,CG,The Carlyle Group Inc. - Common Stock,NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00595,CGC,Canopy Growth Corporation - Common Shares,NASDAQ,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,v2.38J-us-candidate-feature-matrix
U00596,CGEM,"Cullinan Therapeutics, Inc. - Common Stock",NASDAQ,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,v2.38J-us-candidate-feature-matrix
U00597,CGEN,Compugen Ltd. - Ordinary Shares,NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00598,CGNT,Cognyte Software Ltd. - Ordinary Shares,NASDAQ,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,v2.38J-us-candidate-feature-matrix
U00599,CGNX,Cognex Corporation - Common Stock,NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00601,CGON,"CG Oncology, Inc. - Common stock",NASDAQ,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,v2.38J-us-candidate-feature-matrix
U00602,CGTL,Creative Global Technology Holdings Limited - Class A Ordinary Shares,NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00603,CGTX,"Cognition Therapeutics, Inc. - Common Stock",NASDAQ,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,v2.38J-us-candidate-feature-matrix
U00604,CHAI,"Core AI Holdings, Inc. - Common Shares",NASDAQ,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,v2.38J-us-candidate-feature-matrix
U00606,CHCI,"Comstock Holding Companies, Inc. - Class A Common Stock",NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00607,CHCO,City Holding Company - Common Stock,NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00608,CHDN,"Churchill Downs, Incorporated - Common Stock",NASDAQ,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,v2.38J-us-candidate-feature-matrix
U00610,CHEF,"The Chefs' Warehouse, Inc. - Common Stock",NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00612,CHKP,Check Point Software Technologies Ltd. - Ordinary Shares,NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00613,CHMG,Chemung Financial Corp - Common Stock,NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00616,CHR,"Cheer Holding, Inc. - Class A Ordinary Share",NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00617,CHRD,Chord Energy Corporation - Common Stock,NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00618,CHRN,ChronoScale Holdings Corporation - Common Stock,NASDAQ,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,v2.38J-us-candidate-feature-matrix
U00619,CHRS,"Coherus Oncology, Inc. - Common Stock",NASDAQ,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,v2.38J-us-candidate-feature-matrix
U00620,CHRW,"C.H. Robinson Worldwide, Inc. - Common Stock",NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00621,CHSN,Chanson International Holding - Class A Ordinary Shares,NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00622,CHTR,"Charter Communications, Inc. - Class A Common Stock",NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00625,CHYM,"Chime Financial, Inc. - Class A Common Stock",NASDAQ,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,v2.38J-us-candidate-feature-matrix
U00626,CIFR,Cipher Digital Inc. - Common Stock,NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00627,CIGI,Colliers International Group Inc. - Subordinate Voting Shares,NASDAQ,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,v2.38J-us-candidate-feature-matrix
U00628,CIIT,"Tianci International, Inc. - Common Stock",NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00629,CINF,Cincinnati Financial Corporation - Common Stock,NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00630,CING,Cingulate Inc. - Common Stock,NASDAQ,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,v2.38J-us-candidate-feature-matrix
U00631,CIRC,"Circle8 Group, Inc. - Common Stock",NASDAQ,CANDIDATE_MATRIX_PARTIAL_PRICE,FEATURES_READY,MISSING,medium,price_features_missing_or_partial,v2.38J-us-candidate-feature-matrix
U00632,CISO,"CISO Global, Inc. - Common Stock",NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00633,CISS,C3is Inc. - Common Stock,NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00634,CIVB,"Civista Bancshares, Inc. - Common Stock",NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00635,CJMB,Callan JMB Inc. - Common Stock,NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00636,CLAR,Clarus Corporation - Common Stock,NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00637,CLBK,"Columbia Financial, Inc. - Common Stock",NASDAQ,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,INSUFFICIENT_FEATURE_EVIDENCE,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,v2.38J-us-candidate-feature-matrix
U00638,CLBT,Cellebrite DI Ltd. - Ordinary Shares,NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00639,CLDX,"Celldex Therapeutics, Inc. - Common Stock",NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00640,CLFD,"Clearfield, Inc. - Common Stock",NASDAQ,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,v2.38J-us-candidate-feature-matrix
U00641,CLGN,CollPlant Biotechnologies Ltd. - Ordinary Shares,NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00642,CLIK,Click Holdings Limited - Ordinary Share,NASDAQ,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,v2.38J-us-candidate-feature-matrix
U00643,CLIR,ClearSign Technologies Corporation - Common Stock,NASDAQ,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,v2.38J-us-candidate-feature-matrix
U00644,CLMB,"Climb Global Solutions, Inc. - Common Stock",NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00645,CLMT,"Calumet, Inc - Common Stock",NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00646,CLNE,Clean Energy Fuels Corp. - Common Stock,NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00647,CLNN,Clene Inc. - Common Stock,NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00648,CLOV,"Clover Health Investments, Corp. - Class A Common stock",NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00649,CLPS,CLPS Incorporation - Common Stock,NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00650,CLPT,ClearPoint Neuro Inc. - Common Stock,NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00651,CLRB,"Cellectar Biosciences, Inc. - Common Stock",NASDAQ,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,v2.38J-us-candidate-feature-matrix
U00652,CLRO,"ClearOne, Inc. - Common Stock",NASDAQ,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,v2.38J-us-candidate-feature-matrix
U00653,CLSK,"CleanSpark, Inc. - Common Stock",NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00654,CLST,"Catalyst Bancorp, Inc. - common stock",NASDAQ,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,v2.38J-us-candidate-feature-matrix
U00655,CLWT,Euro Tech Holdings Company Limited - Ordinary Shares,NASDAQ,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,v2.38J-us-candidate-feature-matrix
U00656,CLYM,"Climb Bio, Inc. - Common Stock",NASDAQ,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,v2.38J-us-candidate-feature-matrix
