asset_id,ticker,company_name,cik,sec_name,sec_ticker,sec_exchange,match_tier,fetch_status,fetch_reason,phase,created_at_utc
U27123,PCUd,Southern Copper Corp,0001001838,SOUTHERN COPPER CORP/,SCCO,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27160,PETSn,PetMed Express Inc,0001040130,PETMED EXPRESS INC,PETS,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27161,PETXn,Aratana Therapeutics Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27170,PFPTn,Proofpoint Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27175,PGEJFn,Petroleum Geo-Services ASA,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27183,PGTIn,PGT Innovations Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27209,PINCn,Premier Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27216,PIn,Impinj Inc,0001114995,IMPINJ INC,PI,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27287,PPBIn,Pacific Premier Bancorp Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27292,PPHCl,Public Policy Holding Co Inc,0001903508,"Public Policy Holding Company, Inc.",PPHC,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27301,PQIAd,RadNet Inc,0000790526,"RadNet, Inc.",RDNT,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27367,PSMTn,PriceSmart Inc,0001041803,PRICESMART INC,PSMT,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27369,PSNn,Parsons Corp,0000275880,PARSONS CORP,PSN,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27373,PSRAd,CoreCivic Inc,0001070985,"CoreCivic, Inc.",CXW,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27382,PTENn,Patterson-UTI Energy Inc,0000889900,PATTERSON UTI ENERGY INC,PTEN,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27402,PUMPn,ProPetro Holding Corp,0001680247,ProPetro Holding Corp.,PUMP,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27408,PW2d,Powell Industries Inc,0000080420,POWELL INDUSTRIES INC,POWL,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27454,QH9d,ADTRAN Holdings Inc,0000926282,"ADTRAN Holdings, Inc.",ADTN,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27497,R3Qd,REC Silicon ASA,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27507,RADn,Rite Aid Corp,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27513,RAMPn,LiveRamp Holdings Inc,0000733269,"LiveRamp Holdings, Inc.",RAMP,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27521,RBBNn,Ribbon Communications Inc,0001708055,Ribbon Communications Inc.,RBBN,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27527,RBRKn,Rubrik Inc,0001943896,"Rubrik, Inc.",RBRK,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27545,RDNn,Radian Group Inc,0000890926,RADIAN GROUP INC,RDN,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27660,RO7d,ROBLOX Corp,0001315098,Roblox Corp,RBLX,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27675,ROLn,Rollins Inc,0000084839,ROLLINS INC,ROL,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27685,RPDn,Rapid7 Inc,0001560327,"Rapid7, Inc.",RPD,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27690,RPMn,RPM International Inc,0000110621,RPM INTERNATIONAL INC/DE/,RPM,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27722,RV6d,Charles River Laboratories International Inc,0001100682,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",CRL,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27735,RYNn,Rayonier Inc,0000052827,RAYONIER INC,RYN,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27738,RZ2d,Veralto Corp,0001967680,Veralto Corp,VLTO,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27819,SBGIn,Sinclair Broadcast Group Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27880,SCSCn,ScanSource Inc,0000918965,"SCANSOURCE, INC.",SCSC,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U27931,SEASn,SeaWorld Entertainment Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U28005,SFWd,Capital Southwest Corp,0000017313,CAPITAL SOUTHWEST CORP,CSWC,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U28015,SGMSn,Scientific Games Corp,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U28109,SLABn,Silicon Laboratories Inc,0001038074,SILICON LABORATORIES INC.,SLAB,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U28112,SLCAn,US Silica Holdings Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U28227,SOMl,Somero Enterprises Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U28314,SPPIn,Spectrum Pharmaceuticals Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U28442,STWDn,Starwood Property Trust Inc,0001465128,"STARWOOD PROPERTY TRUST, INC.",STWD,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U28457,SUIn,Sun Communities Inc,0000912593,SUN COMMUNITIES INC,SUI,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U28464,SUMn,Summit Materials Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U28475,SUPNn,Supernus Pharmaceuticals Inc,0001356576,"SUPERNUS PHARMACEUTICALS, INC.",SUPN,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U28479,SURFn,Surface Oncology Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U28517,SWNn,Southwestern Energy Co,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U28581,SYNHn,Syneos Health Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U28600,T8Zd,Waystar Holding Corp,0001990354,Waystar Holding Corp.,WAY,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U28615,TARd,Targa Resources Corp,0001389170,Targa Resources Corp.,TRGP,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U28628,TBLDl,Tinybuild Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U28655,TE1d,Bio-Techne Corp,0000842023,BIO-TECHNE Corp,TECH,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U28710,THSn,TreeHouse Foods Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U28752,TLKd,Toll Brothers Inc,0000794170,"Toll Brothers, Inc.",TOL,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U28758,TLRYn,Tilray Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U28823,TR4d,Tractor Supply Co,0000916365,TRACTOR SUPPLY CO /DE/,TSCO,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U28878,TRUEn,TrueCar Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U28879,TRUUn,TransUnion,0001552033,TransUnion,TRU,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U28935,TUSKn,Mammoth Energy Services Inc,0001679268,"MAMMOTH ENERGY SERVICES, INC.",TUSK,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U28941,TWHd,Twilio Inc,0001447669,TWILIO INC,TWLO,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U28950,TYPd,Tyler Technologies Inc,0000860731,TYLER TECHNOLOGIES INC,TYL,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U29146,UPWKn,Upwork Inc,0001627475,"UPWORK, INC",UPWK,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U29191,USFDn,US Foods Holding Corp,0001665918,US Foods Holding Corp.,USFD,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U29381,VIACRn,Paramount Global,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U29383,VIAVn,Viavi Solutions Inc,0000912093,VIAVI SOLUTIONS INC.,VIAV,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U29384,VICIn,VICI Properties Inc,0001705696,VICI PROPERTIES INC.,VICI,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U29470,VREXn,Varex Imaging Corp,0001681622,Varex Imaging Corp,VREX,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U29479,VSATn,ViaSat Inc,0000797721,VIASAT INC,VSAT,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U29487,VSHn,Vishay Intertechnology Inc,0000103730,VISHAY INTERTECHNOLOGY INC,VSH,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U29533,W1Xd,Wix.com Ltd,0001576789,Wix.com Ltd.,WIX,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U29677,WMGIn,Wright Medical Group NV,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U29680,WMSn,Advanced Drainage Systems Inc,0001604028,"ADVANCED DRAINAGE SYSTEMS, INC.",WMS,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U29683,WNCn,Wabash National Corp,0000879526,WABASH NATIONAL Corp,WNC,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U29708,WOWn,WideOpenWest Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U29719,WPSd,West Pharmaceutical Services Inc,0000105770,WEST PHARMACEUTICAL SERVICES INC,WST,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U29737,WS11d,WillScot Holdings Corp,0001647088,WillScot Holdings Corp,WSC,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U29807,X06d,Versant Media Group Inc,0002067876,"Versant Media Group, Inc.",VSNT,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U29924,XENTn,Intersect ENT Inc,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U30227,Xn,United States Steel Corp,,,,,,unresolved,no_exact_normalized_name_match,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U30228,Y1Fd,First American Financial Corp,0001472787,First American Financial Corp,FAF,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U30237,YDO1d,Madrigal Pharmaceuticals Inc,0001157601,"MADRIGAL PHARMACEUTICALS, INC.",MDGL,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U30291,ZBRAn,Zebra Technologies Corp,0000877212,ZEBRA TECHNOLOGIES CORP,ZBRA,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U30303,ZGV3d,Gevo Inc,0001392380,"Gevo, Inc.",GEVO,Nasdaq,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
U30305,ZIMd,Zimmer Biomet Holdings Inc,0001136869,"ZIMMER BIOMET HOLDINGS, INC.",ZBH,NYSE,exact_normalized_name,resolved,,v2.38BI-us-cboe-secondary-identity-sec,2026-09-07T21:56:23+00:00
