scenario,scenario_label,ticker,name,market_cap,price,avg_volume_90d,dollar_volume_90d,simulated_decision,simulated_reasons,weak_reasons
current_base,Actual/base final,ALOY,REalloys Inc. - Common Stock,763944384.0,12.48,1856447,23168458.560000002,PASSED,,
current_base,Actual/base final,ALP,Alpha Compute Corp  - Common Stock,6354285.0,0.27,19855255,5360918.850000001,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_BELOW_MINIMUM",
current_base,Actual/base final,ALPS,ALPS Group Inc - Ordinary Share,118144224.0,0.71,30261,21485.309999999998,REJECTED,"PRICE_BELOW_MINIMUM, LOW_DOLLAR_VOLUME, MARKET_CAP_WATCHLIST_RANGE",
current_base,Actual/base final,ALRM,"Alarm.com Holdings, Inc. - Common Stock",2244026624.0,45.37,469893,21319045.41,PASSED,,
current_base,Actual/base final,ALRS,Alerus Financial Corporation - Common Stock,727474304.0,28.95,156214,4522395.3,PASSED,,
current_base,Actual/base final,ALT,"Altimmune, Inc. - Common Stock",527024992.0,2.71,3962088,10737258.48,WATCHLIST,PRICE_STRONG_WATCHLIST_RANGE,
current_base,Actual/base final,ALTI,"AlTi Global, Inc. - Class A Common Stock",451821152.0,2.98,175061,521681.77999999997,WATCHLIST,"PRICE_STRONG_WATCHLIST_RANGE, DOLLAR_VOLUME_WATCHLIST_RANGE",
current_base,Actual/base final,ALTO,"Alto Ingredients, Inc. - Common Stock",420749216.0,5.43,2306626,12524979.18,PASSED,,
current_base,Actual/base final,ALVO,Alvotech - Ordinary Shares,1104650880.0,3.54,506701,1793721.54,WATCHLIST,"DOLLAR_VOLUME_WATCHLIST_RANGE, PRICE_WEAK_WATCHLIST_RANGE",PRICE_WEAK_WATCHLIST_RANGE
current_base,Actual/base final,ALXO,ALX Oncology Holdings Inc. - Common Stock,207226880.0,1.54,963130,1483220.2,WATCHLIST,"MARKET_CAP_WATCHLIST_RANGE, PRICE_STRONG_WATCHLIST_RANGE, DOLLAR_VOLUME_WATCHLIST_RANGE",
current_base,Actual/base final,ALZN,"Alzamend Neuro, Inc. - Common Stock",4223262.0,1.11,133139,147784.29,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME, PRICE_STRONG_WATCHLIST_RANGE",
current_base,Actual/base final,AMAL,Amalgamated Financial Corp. - Common Stock,1266972800.0,42.42,137960,5852263.2,PASSED,,
current_base,Actual/base final,AMAT,"Applied Materials, Inc. - Common Stock",359671562240.0,453.01,6816000,3087716160.0,PASSED,,
current_base,Actual/base final,AMBA,"Ambarella, Inc. - Ordinary Shares",2786507008.0,63.52,1063792,67572067.84,PASSED,,
current_base,Actual/base final,AMBR,Amber International Holding Limited - American Depositary Shares,137641872.0,1.46,57779,84357.34,REJECTED,"LOW_DOLLAR_VOLUME, MARKET_CAP_WATCHLIST_RANGE, PRICE_STRONG_WATCHLIST_RANGE",
current_base,Actual/base final,AMCI,AMC Robotics Corporation - Common Stock,107577736.0,4.76,69842,332447.92,REJECTED,"LOW_DOLLAR_VOLUME, MARKET_CAP_WATCHLIST_RANGE, PRICE_WEAK_WATCHLIST_RANGE",PRICE_WEAK_WATCHLIST_RANGE
current_base,Actual/base final,AMCX,AMC Global Media Inc. - Class A Common Stock,430491584.0,9.8,463455,4541859.0,PASSED,,
current_base,Actual/base final,AMD,"Advanced Micro Devices, Inc. - Common Stock",760479481856.0,466.38,37466020,17473402407.6,PASSED,,
current_base,Actual/base final,AMGN,Amgen Inc. - Common Stock,188671213568.0,349.58,2589563,905259433.54,PASSED,,
current_base,Actual/base final,AMIX,"Autonomix Medical, Inc. - Common Stock",4677831.0,0.41,710125,291151.25,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_BELOW_MINIMUM, LOW_DOLLAR_VOLUME",
current_base,Actual/base final,AMKR,"Amkor Technology, Inc. - Common Stock",16099318784.0,64.95,4408296,286318825.2,PASSED,,
current_base,Actual/base final,AMLX,"Amylyx Pharmaceuticals, Inc. - Common Stock",1481001728.0,13.32,1076168,14334557.76,PASSED,,
current_base,Actual/base final,AMOD,"Alpha Modus Holdings, Inc. - Class A Common Stock",11255945.0,0.212,1300749,275758.788,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_BELOW_MINIMUM, LOW_DOLLAR_VOLUME",
current_base,Actual/base final,AMPG,"Amplitech Group, Inc. - Common Stock",131254976.0,5.18,2162403,11201247.54,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,
current_base,Actual/base final,AMPH,"Amphastar Pharmaceuticals, Inc. - Common Stock",870394240.0,19.74,609792,12037294.079999998,PASSED,,
current_base,Actual/base final,AMPL,"Amplitude, Inc. - Class A Common Stock",1015863424.0,7.66,2171653,16634861.98,PASSED,,
current_base,Actual/base final,AMRN,Amarin Corporation plc - American Depositary Shares,292099680.0,13.93,62707,873508.51,WATCHLIST,"MARKET_CAP_WATCHLIST_RANGE, DOLLAR_VOLUME_WATCHLIST_RANGE",
current_base,Actual/base final,AMRX,"Amneal Pharmaceuticals, Inc. - Class A Common Stock",4386563072.0,13.75,1780687,24484446.25,PASSED,,
current_base,Actual/base final,AMSC,American Superconductor Corporation - Common Stock,2019382784.0,42.34,1224407,51841392.38,PASSED,,
current_base,Actual/base final,AMSF,"AMERISAFE, Inc. - Common Stock",592909568.0,31.7,221147,7010359.899999999,PASSED,,
current_base,Actual/base final,AMSS,AMASS Brands Inc. - Common Stock,50381824.0,3.38,1983550,6704399.0,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_WEAK_WATCHLIST_RANGE",PRICE_WEAK_WATCHLIST_RANGE
current_base,Actual/base final,AMST,Amesite Inc. - Common Stock,7901530.0,1.35,3272471,4417835.850000001,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_STRONG_WATCHLIST_RANGE",
current_base,Actual/base final,AMTX,"Aemetis, Inc - Common Stock",158324576.0,2.25,1819412,4093677.0,WATCHLIST,"MARKET_CAP_WATCHLIST_RANGE, PRICE_STRONG_WATCHLIST_RANGE",
current_base,Actual/base final,AMZN,"Amazon.com, Inc. - Common Stock",2646571745280.0,246.03,44933614,11055017052.42,PASSED,,
current_base,Actual/base final,ANAB,"AnaptysBio, Inc. - Common Stock",1465812352.0,50.37,826216,41616499.919999994,PASSED,,
current_base,Actual/base final,ANDE,"The Andersons, Inc. - Common Stock",2479475712.0,72.81,343469,25007977.89,PASSED,,
current_base,Actual/base final,ANGH,Anghami Inc. - Ordinary Shares,31726828.0,3.5,4833,16915.5,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME, PRICE_WEAK_WATCHLIST_RANGE",PRICE_WEAK_WATCHLIST_RANGE
current_base,Actual/base final,ANGI,Angi Inc. - Class A Common Stock,239452256.0,5.92,1373333,8130131.36,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,
current_base,Actual/base final,ANGO,"AngioDynamics, Inc. - Common Stock",493347840.0,11.94,393009,4692527.46,PASSED,,
current_base,Actual/base final,ANIK,Anika Therapeutics Inc. - Common Stock,192665424.0,14.48,114407,1656613.36,WATCHLIST,"MARKET_CAP_WATCHLIST_RANGE, DOLLAR_VOLUME_WATCHLIST_RANGE",
current_base,Actual/base final,ANIP,"ANI Pharmaceuticals, Inc. - Common Stock",1844004864.0,81.11,359852,29187595.72,PASSED,,
current_base,Actual/base final,ANIX,"Anixa Biosciences, Inc. - Common Stock",83149088.0,2.48,109342,271168.16,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME, PRICE_STRONG_WATCHLIST_RANGE",
current_base,Actual/base final,ANL,Adlai Nortye Ltd. - American Depositary Shares,640759424.0,9.95,357958,3561682.0999999996,PASSED,,
current_base,Actual/base final,ANNA,"AleAnna, Inc. - Class A Common Stock",124457600.0,3.04,4521841,13746396.64,WATCHLIST,"MARKET_CAP_WATCHLIST_RANGE, PRICE_WEAK_WATCHLIST_RANGE",PRICE_WEAK_WATCHLIST_RANGE
current_base,Actual/base final,ANNX,"Annexon, Inc. - common stock",866727040.0,5.29,2503487,13243446.23,PASSED,,
current_base,Actual/base final,ANPA,Rich Sparkle Holdings Limited - Ordinary Shares,88647304.0,5.87,27985,164271.95,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME",
current_base,Actual/base final,ANTA,Antalpha Platform Holding Company - Class A Ordinary Shares,170106944.0,7.09,5090,36088.1,REJECTED,"LOW_DOLLAR_VOLUME, MARKET_CAP_WATCHLIST_RANGE",
current_base,Actual/base final,ANTX,"AN2 Therapeutics, Inc. - Common Stock",137581728.0,3.82,1457498,5567642.359999999,WATCHLIST,"MARKET_CAP_WATCHLIST_RANGE, PRICE_WEAK_WATCHLIST_RANGE",PRICE_WEAK_WATCHLIST_RANGE
current_base,Actual/base final,ANY,Sphere 3D Corp. - Common Shares,26862452.0,4.04,3257366,13159758.64,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_WEAK_WATCHLIST_RANGE",PRICE_WEAK_WATCHLIST_RANGE
current_base,Actual/base final,AOSL,Alpha and Omega Semiconductor Limited - Common Shares,1257341568.0,42.01,831646,34937448.46,PASSED,,
current_base,Actual/base final,AOUT,"American Outdoor Brands, Inc. - Common Stock",123564408.0,9.81,40577,398060.37,REJECTED,"LOW_DOLLAR_VOLUME, MARKET_CAP_WATCHLIST_RANGE",
current_base,Actual/base final,APA,APA Corporation - Common Stock,12926406656.0,36.57,8099574,296201421.18,PASSED,,
current_base,Actual/base final,APAC,StoneBridge Acquisition II Corporation - Class A Ordinary Shares,81631232.0,10.14,2268,22997.52,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME",
current_base,Actual/base final,APC,ARKO Petroleum Corp. - Class A Common Stock,1626633472.0,19.7,160358,3159052.6,PASSED,,
current_base,Actual/base final,APEI,"American Public Education, Inc. - Common Stock",965784640.0,52.65,344641,18145348.65,PASSED,,
current_base,Actual/base final,APGE,"Apogee Therapeutics, Inc. - Common Stock",6552844288.0,86.92,935658,81327393.36,PASSED,,
current_base,Actual/base final,API,"Agora, Inc. - ADS",406684448.0,4.81,430707,2071700.67,PASSED,PRICE_WEAK_WATCHLIST_RANGE,PRICE_WEAK_WATCHLIST_RANGE
current_base,Actual/base final,APLD,Applied Digital Corporation - Common Stock,11322188800.0,39.62,21877955,866804577.0999999,PASSED,,
current_base,Actual/base final,APLM,Apollomics Inc. - Class A Ordinary Shares,30744728.0,14.0,7558,105812.0,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME",
current_base,Actual/base final,APM,Aptorum Group Limited - Class A Ordinary Shares,8225194.0,1.01,63807,64445.07,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME, PRICE_STRONG_WATCHLIST_RANGE",
current_base,Actual/base final,APOG,"Apogee Enterprises, Inc. - Common Stock",790200640.0,37.01,255052,9439474.52,PASSED,,
current_base,Actual/base final,APP,Applovin Corporation - Class A Common Stock,187185512448.0,557.2,4677550,2606330860.0,PASSED,,
current_base,Actual/base final,APPF,"AppFolio, Inc. - Class A Common Stock",5902753280.0,166.94,362128,60453648.32,PASSED,,
current_base,Actual/base final,APPN,Appian Corporation - Class A Common Stock,1815481728.0,24.73,905212,22385892.76,PASSED,,
current_base,Actual/base final,APPS,"Digital Turbine, Inc. - Common Stock",1087164416.0,9.01,4104528,36981797.28,PASSED,,
current_base,Actual/base final,APRE,"Aprea Therapeutics, Inc. - Common Stock",9180590.0,0.7414,370419,274628.6466,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_BELOW_MINIMUM, LOW_DOLLAR_VOLUME",
current_base,Actual/base final,APVO,Aptevo Therapeutics Inc. - Common Stock,5881615.0,4.72,56906,268596.32,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME, PRICE_WEAK_WATCHLIST_RANGE",PRICE_WEAK_WATCHLIST_RANGE
current_base,Actual/base final,APWC,"Asia Pacific Wire & Cable Corporation Limited  - Common shares, Par value .01 per share",54839168.0,1.33,5846,7775.18,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME, PRICE_STRONG_WATCHLIST_RANGE",
current_base,Actual/base final,APXT,Apex Treasury Corporation - Class A Ordinary Share,461438400.0,10.04,66855,671224.2,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,
current_base,Actual/base final,APYX,Apyx Medical Corporation - Common Stock,187176560.0,4.47,172458,770887.26,WATCHLIST,"MARKET_CAP_WATCHLIST_RANGE, DOLLAR_VOLUME_WATCHLIST_RANGE, PRICE_WEAK_WATCHLIST_RANGE",PRICE_WEAK_WATCHLIST_RANGE
current_base,Actual/base final,AQB,"AquaBounty Technologies, Inc. - Common Stock",5044260.0,0.98,37352,36604.96,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_BELOW_MINIMUM, LOW_DOLLAR_VOLUME",
current_base,Actual/base final,AQMS,"Aqua Metals, Inc. - Common Stock",11733401.0,3.49,47828,166919.72,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME, PRICE_WEAK_WATCHLIST_RANGE",PRICE_WEAK_WATCHLIST_RANGE
current_base,Actual/base final,AQST,"Aquestive Therapeutics, Inc. - Common Stock",493018976.0,3.93,1623128,6378893.04,PASSED,PRICE_WEAK_WATCHLIST_RANGE,PRICE_WEAK_WATCHLIST_RANGE
current_base,Actual/base final,ARAI,Arrive AI Inc. - Common Stock,23684164.0,0.4567,9517565,4346671.9355,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_BELOW_MINIMUM",
current_base,Actual/base final,ARAY,Accuray Incorporated - Common Stock,40673688.0,0.3419,3253468,1112360.7092,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_BELOW_MINIMUM, DOLLAR_VOLUME_WATCHLIST_RANGE",
current_base,Actual/base final,ARBB,ARB IOT Group Limited - Ordinary Shares,9903086.0,5.61,39479,221477.19,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME",
current_base,Actual/base final,ARBE,Arbe Robotics Ltd. - Ordinary Shares,111611272.0,0.91,2256482,2053398.62,REJECTED,"PRICE_BELOW_MINIMUM, MARKET_CAP_WATCHLIST_RANGE",
current_base,Actual/base final,ARBK,Argo Blockchain plc - American Depositary Shares,50344048.0,3.44,27282,93850.08,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME, PRICE_WEAK_WATCHLIST_RANGE",PRICE_WEAK_WATCHLIST_RANGE
current_base,Actual/base final,ARCB,ArcBest Corporation - Common Stock,3452889600.0,155.09,313980,48695158.2,PASSED,,
current_base,Actual/base final,ARCL,ARC Group Acquisition I Corp - Class A Ordinary Shares,177357376.0,9.89,112805,1115641.45,WATCHLIST,"MARKET_CAP_WATCHLIST_RANGE, DOLLAR_VOLUME_WATCHLIST_RANGE",
current_base,Actual/base final,ARCT,Arcturus Therapeutics Holdings Inc. - Common Stock,207488400.0,7.3,462690,3377637.0,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,
current_base,Actual/base final,ARDX,"Ardelyx, Inc. - Common Stock",1373483392.0,5.56,3538209,19672442.04,PASSED,,
current_base,Actual/base final,AREC,American Resources Corporation - Class A Common Stock,225709376.0,2.11,2901160,6121447.6,WATCHLIST,"MARKET_CAP_WATCHLIST_RANGE, PRICE_STRONG_WATCHLIST_RANGE",
current_base,Actual/base final,ARGX,argenx SE - American Depositary Shares,55703015424.0,891.32,323457,288303693.24,PASSED,,
current_base,Actual/base final,ARHS,"Arhaus, Inc. - Class A Common Stock",895948608.0,6.33,1382701,8752497.33,PASSED,,
current_base,Actual/base final,ARKO,ARKO Corp. - Common Stock,840271040.0,7.49,948266,7102512.34,PASSED,,
current_base,Actual/base final,ARKR,Ark Restaurants Corp. - Common Stock,22538482.0,6.25,5290,33062.5,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME",
current_base,Actual/base final,ARM,Arm Holdings plc - American Depositary Shares,366276247552.0,342.93,9836884,3373362630.12,PASSED,,
current_base,Actual/base final,AROW,Arrow Financial Corporation - Common Stock,619177024.0,37.46,87287,3269771.02,PASSED,,
current_base,Actual/base final,ARQ,"Arq, Inc. - Common Stock",111608264.0,2.6,828885,2155101.0,WATCHLIST,"MARKET_CAP_WATCHLIST_RANGE, PRICE_STRONG_WATCHLIST_RANGE",
current_base,Actual/base final,ARQQ,Arqit Quantum Inc. - Ordinary Shares,211265280.0,12.14,423331,5139238.34,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,
current_base,Actual/base final,ARQT,"Arcutis Biotherapeutics, Inc. - Common stock",2655520000.0,21.23,1538146,32654839.580000002,PASSED,,
current_base,Actual/base final,ARRY,"Array Technologies, Inc. - Common Stock",1244455424.0,8.09,5169822,41823859.98,PASSED,,
current_base,Actual/base final,ARTL,"Artelo Biosciences, Inc. - Common Stock",4810045.0,1.38,4324706,5968094.279999999,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_STRONG_WATCHLIST_RANGE",
current_base,Actual/base final,ARTNA,Artesian Resources Corporation - Class A Non-Voting Common Stock,340293472.0,32.96,70815,2334062.4,PASSED,,
current_base,Actual/base final,ARTV,"Artiva Biotherapeutics, Inc. - Common Stock",332829152.0,6.85,413606,2833201.0999999996,PASSED,,
current_base,Actual/base final,ARTW,"Art's-Way Manufacturing Co., Inc. - Common Stock",13471603.0,2.6,37711,98048.6,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME, PRICE_STRONG_WATCHLIST_RANGE",
current_base,Actual/base final,ARVN,"Arvinas, Inc. - Common Stock",478747296.0,7.42,889377,6599177.34,PASSED,,
current_base,Actual/base final,ARWR,"Arrowhead Pharmaceuticals, Inc. - Common Stock",10295239680.0,73.09,2025455,148040505.95000002,PASSED,,
current_base,Actual/base final,ARXS,"Arxis, Inc. - Class A Common Stock",16171291648.0,39.41,1755423,69181220.42999999,PASSED,,
current_base,Actual/base final,ASBP,"Aspire Biopharma Holdings, Inc.  - Common Stock",6916550.0,5.34,13075579,69823591.86,REJECTED,MARKET_CAP_BELOW_MINIMUM,
current_base,Actual/base final,ASLE,AerSale Corporation - Common Stock,301000512.0,6.37,323726,2062134.62,PASSED,,
current_base,Actual/base final,ASMB,"Assembly Biosciences, Inc. - Common Stock",453815008.0,22.9,128712,2947504.8,PASSED,,
current_base,Actual/base final,ASML,ASML Holding N.V. - New York Registry Shares,632755585024.0,1641.74,1702714,2795413682.36,PASSED,,
current_base,Actual/base final,ASND,Ascendis Pharma A/S - Ordinary Share,13001548800.0,210.45,634825,133598921.25,PASSED,,
current_base,Actual/base final,ASO,"Academy Sports and Outdoors, Inc. - Common Stock",3338296064.0,51.75,1467341,75934896.75,PASSED,,
current_base,Actual/base final,ASPI,ASP Isotopes Inc. - Common Stock,844812160.0,6.71,5224011,35053113.81,PASSED,,
current_base,Actual/base final,ASPS,Altisource Portfolio Solutions S.A. - Common Stock,69252744.0,6.14,23852,146451.28,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME",
current_base,Actual/base final,ASRT,"Assertio Holdings, Inc. - Common Stock",151473504.0,23.44,293739,6885242.16,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,
current_base,Actual/base final,ASRV,AmeriServ Financial Inc. - Common Stock,63446364.0,3.74,11569,43268.060000000005,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME, PRICE_WEAK_WATCHLIST_RANGE",PRICE_WEAK_WATCHLIST_RANGE
current_base,Actual/base final,ASST,"Strive, Inc. - Class A Common Stock",1097858688.0,13.92,3951939,55010990.88,PASSED,,
current_base,Actual/base final,ASTC,Astrotech Corporation - Common Stock,60276516.0,33.5,5966998,199894433.0,REJECTED,MARKET_CAP_BELOW_MINIMUM,
current_base,Actual/base final,ASTE,"Astec Industries, Inc. - Common Stock",1154919808.0,50.23,222665,11184462.95,PASSED,,
current_base,Actual/base final,ASTH,Astrana Health Inc. - Common Stock,1883674112.0,37.99,447038,16982973.62,PASSED,,
current_base,Actual/base final,ASTI,"Ascent Solar Technologies, Inc - Common Stock",61029168.0,6.45,1599525,10316936.25,REJECTED,MARKET_CAP_BELOW_MINIMUM,
current_base,Actual/base final,ASTL,Algoma Steel Group Inc. - Common Shares,522727552.0,4.96,1452047,7202153.12,PASSED,PRICE_WEAK_WATCHLIST_RANGE,PRICE_WEAK_WATCHLIST_RANGE
current_base,Actual/base final,ASUR,Asure Software Inc - Common Stock,254119248.0,8.86,90711,803699.46,WATCHLIST,"MARKET_CAP_WATCHLIST_RANGE, DOLLAR_VOLUME_WATCHLIST_RANGE",
current_base,Actual/base final,ASYS,"Amtech Systems, Inc. - Common Stock",323280992.0,18.49,266128,4920706.72,PASSED,,
current_base,Actual/base final,ATAI,AtaiBeckley Inc. - Common Stock,1454258432.0,3.95,5782071,22839180.45,PASSED,PRICE_WEAK_WATCHLIST_RANGE,PRICE_WEAK_WATCHLIST_RANGE
current_base,Actual/base final,ATAT,Atour Lifestyle Holdings Limited - American Depositary Shares,4618174464.0,33.42,1261206,42149504.52,PASSED,,
current_base,Actual/base final,ATCX,Atlas Critical Minerals Corporation - Common Stock,18540524.0,3.71,34746,128907.66,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME, PRICE_WEAK_WATCHLIST_RANGE",PRICE_WEAK_WATCHLIST_RANGE
current_base,Actual/base final,ATEC,"Alphatec Holdings, Inc. - Common Stock",1230314496.0,8.0,3245530,25964240.0,PASSED,,
current_base,Actual/base final,ATER,"Aterian, Inc. - Common Stock",11251666.0,1.04,4492011,4671691.44,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_STRONG_WATCHLIST_RANGE",
current_base,Actual/base final,ATEX,Anterix Inc. - Common Stock,1248359680.0,66.64,325604,21698250.56,PASSED,,
current_base,Actual/base final,ATGL,Alpha Technology Group Limited - Class A Ordinary Shares,214012496.0,13.0,2979,38727.0,REJECTED,"LOW_DOLLAR_VOLUME, MARKET_CAP_WATCHLIST_RANGE",
current_base,Actual/base final,ATHE,Alterity Therapeutics Limited - American Depositary Shares,70690208.0,3.9,19906,77633.4,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME, PRICE_WEAK_WATCHLIST_RANGE",PRICE_WEAK_WATCHLIST_RANGE
current_base,Actual/base final,ATHR,"Aether Holdings, Inc. - Common Stock",37770108.0,3.11,12490,38843.9,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME, PRICE_WEAK_WATCHLIST_RANGE",PRICE_WEAK_WATCHLIST_RANGE
current_base,Actual/base final,ATLC,Atlanticus Holdings Corporation - Common Stock,1271423488.0,84.1,81830,6881903.0,PASSED,,
current_base,Actual/base final,ATLN,Atlantic International Corp. - Common Stock,74694648.0,0.9799,398988,390968.3412,REJECTED,"MARKET_CAP_BELOW_MINIMUM, PRICE_BELOW_MINIMUM, LOW_DOLLAR_VOLUME",
current_base,Actual/base final,ATLO,Ames National Corporation - Common Stock,264033728.0,29.81,59823,1783323.63,WATCHLIST,"MARKET_CAP_WATCHLIST_RANGE, DOLLAR_VOLUME_WATCHLIST_RANGE",
current_base,Actual/base final,ATLX,Atlas Lithium Corporation - Common Stock,104102832.0,3.53,662071,2337110.63,WATCHLIST,"MARKET_CAP_WATCHLIST_RANGE, PRICE_WEAK_WATCHLIST_RANGE",PRICE_WEAK_WATCHLIST_RANGE
current_base,Actual/base final,ATNI,"ATN International, Inc. - Common Stock",396056960.0,25.75,82565,2126048.75,PASSED,,
current_base,Actual/base final,ATOM,Atomera Incorporated - Common Stock,319794176.0,8.26,2112385,17448300.099999998,PASSED,,
current_base,Actual/base final,ATOS,"Atossa Therapeutics, Inc. - Common Stock",38493084.0,4.47,63007,281641.29,REJECTED,"MARKET_CAP_BELOW_MINIMUM, LOW_DOLLAR_VOLUME, PRICE_WEAK_WATCHLIST_RANGE",PRICE_WEAK_WATCHLIST_RANGE
