asset_id,ticker,company_name_source_value,resolved_company_name,resolved_company_name_raw,resolution_status,resolution_reason,isin,home_mic,home_country,primary_fundamental_route,source_row_hash,credentials_used,phase,created_at_utc
U36952,WFA,GER0,WENG FINE ART AG,WENG FINE ART AG NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005181606,XETR,DE,eodhd_fundamentals,9c528a06e407b8d16a56fa59fdfdd0601d454383cc3be688c57be1a7ab857c75,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36953,BMW,DAX1,BAY.MOTOREN WERKE AG ST,BAY.MOTOREN WERKE AG ST,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005190003,XETR,DE,eodhd_fundamentals,760beee3cefc4339412b76aa8268e5402940c190709978e650302b0fbfd7869d,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36954,BYW,GER0,BAYWA AG,BAYWA AG   NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005194005,XETR,DE,eodhd_fundamentals,b06085d5476419064dd1b10f8fad8a9bc69743932f8d0e68a3825bb93540415c,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36955,BYW6,GER0,BAYWA AG VINK.,BAYWA AG VINK.NA. O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005194062,XETR,DE,eodhd_fundamentals,1d4f6e339c8612686a52e3d6a4c763a5690662c844c9cfadd23fa002984ef084,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36956,ECK,GER0,LUDW.BECK A.RATHAUSECK,LUDW.BECK A.RATHAUSECK,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005199905,XETR,DE,eodhd_fundamentals,1d47a47fccf94c4f9539de27db021afe84b1af8d8a7e7503cb89fea4275adf53,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36957,BEI,DAX1,BEIERSDORF AG,BEIERSDORF AG O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005200000,XETR,DE,eodhd_fundamentals,9614a3fb234d4373a37e507a94d3c39f7498e73dc4a31dea0b47a1ee309bb2ea,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36958,BEZ,GER0,BERENTZEN-GRP.AG,BERENTZEN-GRP.AG,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005201602,XETR,DE,eodhd_fundamentals,f9fb45774b48cf3570670d9ff3611445fba6718c2bc08f7ffee8f89e18b661d1,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36959,QB7,GER0,QUIRIN PRIVATBK,QUIRIN PRIVATBK  O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005202303,XETR,DE,eodhd_fundamentals,7ec94cdd06413da83e5cd5b04661a7e99a5f20c2570e8fa4b8e4ba8ff2b5b7ca,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36960,BNN,GER0,BRAIN BIOTEC,BRAIN BIOTEC  NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005203947,XETR,DE,eodhd_fundamentals,6654e3468e4243cb542df3c972e535d3f6175586c523d23294529941e5ae8ee3,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36961,A6T,GER0,ARTEC TECHNOLOGIES,ARTEC TECHNOLOGIES O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005209589,XETR,DE,eodhd_fundamentals,19a3c043307342fa05afc0c2aa0f902c6ce2c4cb64ba6db53c0a015aabf78bab,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36962,MBQ,GER0,MOBOTIX AG,MOBOTIX AG O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005218309,XETR,DE,eodhd_fundamentals,98319d96d646647a7d02b573678781d6198affacf1a8db3a4d6cd38ae3565d2a,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36963,EBK,GER0,ENBW ENERGIE BAD.-WUE. ON,ENBW ENERGIE BAD.-WUE. ON,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005220008,XETR,DE,eodhd_fundamentals,ef3c94ca12000398460ebd6725ff9c94735a898dfc431f07fbff163d69be8ed6,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36964,OBS,GER0,ORBIS SE,ORBIS SE INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005228779,XETR,DE,eodhd_fundamentals,2736f0bf439125b7fa8f85488cbccb0af79fa56b17e1d0c330da55fa30b418ee,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36965,BIJ,GER0,BIJOU BRIGITTE,BIJOU BRIGITTE O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005229504,XETR,DE,eodhd_fundamentals,83285f5f596d8ba85e820aeb139f4217697fca147fdbf6423aaf40076a256c4f,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36966,BDT,GER0,BERTRANDT AG,BERTRANDT AG O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005232805,XETR,DE,eodhd_fundamentals,77ef8c4d81358c1869a92c400e8a55ae9d78ed14d55d844beeeed27fe954042d,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36967,EKT,SDX1,ENERGIEKONTOR,ENERGIEKONTOR O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005313506,XETR,DE,eodhd_fundamentals,a33d2727250ba8a991e6d06067cab2b055fe91515f4ac23e02ba55d883ead03c,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36968,AFX,SDX1,CARL ZEISS MEDITEC AG,CARL ZEISS MEDITEC AG,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005313704,XETR,DE,eodhd_fundamentals,5d9641b4f9d099fe6ff179b6c22bed38998c88457534d30d51034f5c5c2a7814,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36969,CWC,SDX1,CEWE STIFT.KGAA,CEWE STIFT.KGAA  O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005403901,XETR,DE,eodhd_fundamentals,382c5cc47ea3e2ebf73b6f52d9204dc2632bad5a89988188e73cb56d1892fdd0,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36970,CSH,GER0,CENIT AG,CENIT AG O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005407100,XETR,DE,eodhd_fundamentals,5f25bd46ee449bbedaf4233c44d525b32fd5c8761a928c4e32dab2efd054c3eb,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36971,CEK,GER0,CEOTRONICS AG,CEOTRONICS AG O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005407407,XETR,DE,eodhd_fundamentals,be042461359bbce21fc88f41013852b67a612cd764d9e4385390a86758526b85,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36972,VVV3,GER0,OEKOWORLD AG VZ,OEKOWORLD AG VZNA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005408686,XETR,DE,eodhd_fundamentals,355a6c4a59df4d41c9342136cf8ecd682d37225437345aea051b9d81fb641724,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36973,COK,SDX1,CANCOM SE,CANCOM SE O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005419105,XETR,DE,eodhd_fundamentals,4f7a76c0a8d19ac133ee5a24ae6db26c5ef5c2e6f385163e3a5f0c4abc637125,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36974,CON,DAX1,CONTINENTAL AG,CONTINENTAL AG O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005439004,XETR,DE,eodhd_fundamentals,beaa3366cceb0e17c1d202e6dee966b6c4b25689c8b48087b000167579d4b048,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36975,EVD,MDX1,CTS EVENTIM KGAA,CTS EVENTIM KGAA,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005470306,XETR,DE,eodhd_fundamentals,44b1b19ba056b5fd6ed6020d8ef1c5e7c2ce57dcd3c874c11b3fd06db0adcb90,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36976,LXS,MDX1,LANXESS AG,LANXESS AG,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005470405,XETR,DE,eodhd_fundamentals,235a33abb0e382b5253ac421c442be7a00ae994b183c0bd4c98a8446bdded019,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36977,ULC,GER0,UNITED LABELS,UNITED LABELS O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005489561,XETR,DE,eodhd_fundamentals,2fcb4044fbaa6c5d3de162ad52fd1804027b8b91794a4032e85e924c1592f650,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36978,LEOW,GER0,LEO INTL PR.HLTH,LEO INTL PR.HLTH INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005490601,XETR,DE,eodhd_fundamentals,2d6cf50c37afd9cb788568c2b7f8aac3ff29e564390a3b59ce0ed1322f877f26,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36979,MZX,GER0,MASTERFLEX,MASTERFLEX O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005492938,XETR,DE,eodhd_fundamentals,0fc0acdd44278acb8400b49fd0cf92b9689e624efc385ae93debf6f4dbb6734d,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36980,BVB,GER0,BORUSSIA DORTMUND,BORUSSIA DORTMUND,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005493092,XETR,DE,eodhd_fundamentals,45ca0b5951b857781fdb268e7dc1badfe63b46710af5aaf17362bdf61f345303,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36981,HYQ,SDX1,HYPOPORT SE,HYPOPORT SE  NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005493365,XETR,DE,eodhd_fundamentals,5412580d7ca7246ad70fbdf9e711ffd125debb16fc3c1d5cda0ea88c0731d588,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36982,GME,GER0,GERATHERM,GERATHERM O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005495626,XETR,DE,eodhd_fundamentals,fd7bf3832fe00bded9b7ae74a2a75567d4b041f030355deb8026873f2fa22133,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36983,DAM,GER0,DATA MODUL AG,DATA MODUL AG O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005498901,XETR,DE,eodhd_fundamentals,4a9aad279d5e8955b6c6d2fc6223816c32f1a3fefd5ce88b30be2d3f2387713a,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36984,DGR,GER0,DT.GRUNDST.AUKT.AG,DT.GRUNDST.AUKT.AG,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005533400,XETR,DE,eodhd_fundamentals,ea063bc0f8852622ee07e4e1da4dec7c9754d695b7b8385a212f657f98ec7bed,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36985,1U1,SDX1,1+1 AG,1+1 AG  INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005545503,XETR,DE,eodhd_fundamentals,7409099e4589c064ead721409dc5ab257f6bc90ea14392acf48ad7b6dcc33502,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36986,DRW8,SDX1,DRAEGERWERK ST.A.,DRAEGERWERK ST.A.O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005550602,XETR,DE,eodhd_fundamentals,e2c77dd4344a1f841bf1fa629d0615920f7c9a10950feecf7f1c383696b6cd54,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36987,DRW3,SDX1,DRAEGERWERK VZO,DRAEGERWERK VZO O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005550636,XETR,DE,eodhd_fundamentals,b835147a22e54cdc6d1bc259b8a44883ff44758d11732bc598da3fc1594c285f,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36988,DHL,DAX1,DEUTSCHE POST AG,DEUTSCHE POST AG NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005552004,XETR,DE,eodhd_fundamentals,4936dbcf43a8002a0304ce68f6dd9963e1ec8eaeaaf8a76330cf4280390db550,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36989,DTE,DAX1,DT.TELEKOM AG,DT.TELEKOM AG NA,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005557508,XETR,DE,eodhd_fundamentals,4284617cee420d2a2be5035c0e9c5593a6991875aeabb8d522596b6c893a9ddb,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36990,PGN,GER0,PARAGON KGAA,PARAGON KGAA  INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005558696,XETR,DE,eodhd_fundamentals,db0169c6793ff8431ac13fd695be2ef486040351c495bc973363e9f280bc3b63,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36991,DUE,SDX1,DUERR AG,DUERR AG O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005565204,XETR,DE,eodhd_fundamentals,c8b7145b83110a8d9a9727fd9dc9b5aa32b195bce371c4f5c3f8c880ec423286,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36992,UBK,GER0,UMWELTBANK AG,UMWELTBANK AG O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005570808,XETR,DE,eodhd_fundamentals,1c89971df4fcb37fc09f12819256615ddf19c4940e07f2847c08f21e4722d6fc,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36993,DIE,GER0,DIERIG HOLDING AG,DIERIG HOLDING AG O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005580005,XETR,DE,eodhd_fundamentals,702df8b272c5b5d20b430dda7526bf3d1f6ffeb469036a7f100ea860ea0cf06c,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36994,EDL,GER0,EDEL SE+CO.KGAA,EDEL SE+CO.KGAA INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005649503,XETR,DE,eodhd_fundamentals,b79c01484b7a121b3b99b0fcca1fd02f7d32413f0cc50e2fd3bf1ece0182481f,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36995,EIF,GER0,MEDNATION AG,MEDNATION AG INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005653604,XETR,DE,eodhd_fundamentals,e2e15eb551765bb220f80e1c237dff6755b8bd0631ccaf0d228b2eedf181a120,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36996,EUZ,SDX1,ECKERT+ZIEGLER,ECKERT+ZIEGLER  INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005659700,XETR,DE,eodhd_fundamentals,490d487372fa485d0f4e4574625185c1025f6fa8ae08a5204122e469f5caa8b3,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36997,EVT,SDX1,EVOTEC SE,EVOTEC SE  INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005664809,XETR,DE,eodhd_fundamentals,c6e5a3ca98a362ec06b8763d21ff2579d7a1ecb733ab58fdbe34ce62e0920463,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36998,ELG,MDX1,ELMOS SEMICOND.,ELMOS SEMICOND. INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005677108,XETR,DE,eodhd_fundamentals,2ac5d715fe24a2fa961f0c16d56b9c55284841c65bc98724fef954165b7d1e47,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U36999,LSX,GER0,LS TELCOM AG,LS TELCOM AG,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005754402,XETR,DE,eodhd_fundamentals,96fed13fec7be301b5705c098353607cc99b5a93f95897d870b80d2f051353fa,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37000,IXX,SDX1,INIT INNOVATION,INIT INNOVATION O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005759807,XETR,DE,eodhd_fundamentals,20ab82c47d6d94c28ef59899038bd4171b9d206753b77fb6284388e8ebc5b44b,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37001,AB9,GER0,ABO ENERGY,ABO ENERGY INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005760029,XETR,DE,eodhd_fundamentals,1ddecb39c32fa3f1170c45b176ab5c2bb156a5b9a3b9ea0754b51635a510feec,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37002,XTP,GER0,SINO AG,SINO AG,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005765507,XETR,DE,eodhd_fundamentals,29e23925579d1cd6904e2405b55ee1314d4a245b39c2d3e21ce19210da552a5b,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37003,FIE,SDX1,FIELMANN GROUP AG,FIELMANN GROUP AG O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005772206,XETR,DE,eodhd_fundamentals,bc4266584183b394267435bb63a4c2f79fba7f398004af9910b33f0c17b8eb60,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37004,FRA,MDX1,FRAPORT AG FFM.AIRPORT,FRAPORT AG FFM.AIRPORT,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005773303,XETR,DE,eodhd_fundamentals,bcdb0e3f56cb67fb41b7a1260e57463ebd0d25a94936807e23a4549949a1c523,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37005,FEV,GER0,FORTEC ELEKTRO.,FORTEC ELEKTRO. O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005774103,XETR,DE,eodhd_fundamentals,568c43d97734e3540b2b34660ab2a311313df5f4d85657564fefa96d8cb7edad,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37006,FRS,GER0,FORIS AG,FORIS AG,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005775803,XETR,DE,eodhd_fundamentals,e9a203984a2683405cf2e1cc6e3eca8d9889b84f7659a48019a4015b12484c7e,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37007,FRE,DAX1,FRESENIUS SE+CO.KGAA,FRESENIUS SE+CO.KGAA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005785604,XETR,DE,eodhd_fundamentals,10f68a99ceec62e2890447f7c023f266d06f8dbdbb6be4cd1bfd5c883dbc1ff5,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37008,FME,DAX1,FRESEN.MED.CARE AG INH ON,FRESEN.MED.CARE AG INH ON,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005785802,XETR,DE,eodhd_fundamentals,94dd3b6b087f7ef405a0b83d7c82a5f3af42341333653be4e6b6f0be197ec39d,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37009,GFT,SDX1,GFT TECHNOLOGIES SE,GFT TECHNOLOGIES SE,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005800601,XETR,DE,eodhd_fundamentals,2dceee3b7884064ee4779e1ac93fc14718976a9d1cde3aeccf60eacb1faabd8e,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37010,DB1,DAX1,DEUTSCHE BOERSE,DEUTSCHE BOERSE NA O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005810055,XETR,DE,eodhd_fundamentals,91532907141c36c26dfb092283ee0207d849da3e0d99185a4e8ab5cc8e8c0f82,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37011,E4C,GER0,ECOTEL COMMUNICATION AG,ECOTEL COMMUNICATION AG,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005854343,XETR,DE,eodhd_fundamentals,0f5d6a9bc61d1457bb76ce1ccbfda0d1cdad3e06464177a20c73a4be26ffc4da,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37012,MSAG,GER0,MS INDUSTRIE AG,MS INDUSTRIE AG,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005855183,XETR,DE,eodhd_fundamentals,cad2c7ab382b6e760fbf1e5ecba0da7b9e0fa6071340d0668743d7467417bc7d,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37013,IS7,GER0,INTICA SYSTEMS,INTICA SYSTEMS INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005874846,XETR,DE,eodhd_fundamentals,20679de3b62a6f58250711539580dbc30c59fef8dff2ec33e29076bb0362d3bf,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37014,GIL,GER0,DMG MORI AG,DMG MORI AG O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005878003,XETR,DE,eodhd_fundamentals,2418d67c289088178079b230a3b4772f218792e2ca894232e8ea96434de99d2b,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37015,GMM,GER0,GRAMMER AG,GRAMMER AG O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005895403,XETR,DE,eodhd_fundamentals,7b31c8edba4f18abc0c2188e54d2b3296a1c8fed16a61ccbc5642673371f3be3,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37016,GBF,MDX1,BILFINGER SE,BILFINGER SE O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005909006,XETR,DE,eodhd_fundamentals,80494db358fb8952e64fffb30d2b79ac6cecab400ea63d106c032c79db4ead29,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37017,YOC,GER0,YOC AG,YOC AG O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005932735,XETR,DE,eodhd_fundamentals,34f73510c389aa61122c3de577aebc15486672e3db6b9c9eb2f2b0df9d1a4ddf,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37018,OHB,GER0,OHB SE,OHB SE   O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0005936124,XETR,DE,eodhd_fundamentals,9be8cf6ac800aa6338a2ad1028d3361046c92251c82ea3416caa661891eccdb6,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37019,HAW,GER0,HAWESKO HOLDING,HAWESKO HOLDING  INH O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0006042708,XETR,DE,eodhd_fundamentals,f577536a82548a13822e3bb22b99ed03f68c785de83d2edce8ac6c2a90369121,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37020,MAK,GER0,MATERNUS-KLI.AG,MATERNUS-KLI.AG O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0006044001,XETR,DE,eodhd_fundamentals,1dd8e81a9683bc1727a451ac2135f6cc011420e0d646f0d2d69117e0addb1e26,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37021,HEI,DAX1,HEIDELBERG MATERIALS,HEIDELBERG MATERIALS O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0006047004,XETR,DE,eodhd_fundamentals,f85bb7f21966f9065bf6aac43fafd015da3c5249028c87d967c7589e73a51f5b,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37022,HEN,DAX1,HENKEL AG+CO.KGAA ST,HENKEL AG+CO.KGAA ST O.N.,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0006048408,XETR,DE,eodhd_fundamentals,eeae3e736850f1ac4177c71eb06ef7cf86f141ed47d18c69154636f2787018c1,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37023,HEN3,DAX1,HENKEL AG+CO.KGAA VZO,HENKEL AG+CO.KGAA VZO,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0006048432,XETR,DE,eodhd_fundamentals,e475adc31140c2afd81b10857c48c5479530da751ae4dd0699d2910b74c897c2,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
U37024,HMU,GER0,HMS BERGBAU AG,HMS BERGBAU AG,resolved,exact_mnemonic_match_single_isin_in_xetra_reference_file,DE0006061104,XETR,DE,eodhd_fundamentals,7607831e2aae194eb060b00cda9a49c11285af216d1a4dc50ec901fe216e3576,false,v2.38AB-europe-full-identity-resolution-xetra-source,2026-09-05T22:11:55Z
