asset_id,ticker,company_name,home_exchange,home_mic,home_country,home_currency,provider_route,provider,provider_symbol,collection_status,rows_collected,first_date,last_date,raw_cache_path,failure_reason,phase,scoring_calculated,ranking_calculated,recommendations_generated,phase9c_authorized
U37351,NKT,SKA0,Nasdaq Copenhagen,XCSE,DK,DKK,eodhd_europe_prices,eodhd,NKT.CO,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37351.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37364,NOV,SKA0,Nasdaq Copenhagen,XCSE,DK,DKK,eodhd_europe_prices,eodhd,NOV.CO,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37364.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37358,NZM2,SKA0,Nasdaq Copenhagen,XCSE,DK,DKK,eodhd_europe_prices,eodhd,NZM2.CO,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37358.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37360,QJQ,SKA0,Nasdaq Copenhagen,XCSE,DK,DKK,eodhd_europe_prices,eodhd,QJQ.CO,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37360.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37365,R902,SKA0,Nasdaq Copenhagen,XCSE,DK,DKK,eodhd_europe_prices,eodhd,R902.CO,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37365.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37361,T2V1,SKA0,Nasdaq Copenhagen,XCSE,DK,DKK,eodhd_europe_prices,eodhd,T2V1.CO,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37361.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37363,VWSB,SKA0,Nasdaq Copenhagen,XCSE,DK,DKK,eodhd_europe_prices,eodhd,VWSB.CO,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37363.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37362,WDH1,SKA0,Nasdaq Copenhagen,XCSE,DK,DKK,eodhd_europe_prices,eodhd,WDH1.CO,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37362.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37490,2IS,UKI0,Euronext Dublin,XDUB,IE,EUR,eodhd_europe_prices,eodhd,2IS.IR,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37490.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37493,2M6,UKI0,Euronext Dublin,XDUB,IE,EUR,eodhd_europe_prices,eodhd,2M6.IR,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37493.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37487,3EC,UKI0,Euronext Dublin,XDUB,IE,EUR,eodhd_europe_prices,eodhd,3EC.IR,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37487.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37492,4VK,UKI0,Euronext Dublin,XDUB,IE,EUR,eodhd_europe_prices,eodhd,4VK.IR,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37492.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37489,60A,UKI0,Euronext Dublin,XDUB,IE,EUR,eodhd_europe_prices,eodhd,60A.IR,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37489.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37491,847,UKI0,Euronext Dublin,XDUB,IE,EUR,eodhd_europe_prices,eodhd,847.IR,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37491.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37486,8AK,UKI0,Euronext Dublin,XDUB,IE,EUR,eodhd_europe_prices,eodhd,8AK.IR,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37486.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37481,BZ4,UKI0,Euronext Dublin,XDUB,IE,EUR,eodhd_europe_prices,eodhd,BZ4.IR,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37481.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37484,CSA,UKI0,Euronext Dublin,XDUB,IE,EUR,eodhd_europe_prices,eodhd,CSA.IR,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37484.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37480,IJF,UKI0,Euronext Dublin,XDUB,IE,EUR,eodhd_europe_prices,eodhd,IJF.IR,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37480.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37485,J7Z,UKI0,Euronext Dublin,XDUB,IE,EUR,eodhd_europe_prices,eodhd,J7Z.IR,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37485.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37482,JHA1,UKI0,Euronext Dublin,XDUB,IE,EUR,eodhd_europe_prices,eodhd,JHA1.IR,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37482.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37483,LIN,UKI0,Euronext Dublin,XDUB,IE,EUR,eodhd_europe_prices,eodhd,LIN.IR,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37483.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37479,N4U,UKI0,Euronext Dublin,XDUB,IE,EUR,eodhd_europe_prices,eodhd,N4U.IR,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37479.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37495,RY4C,UKI0,Euronext Dublin,XDUB,IE,EUR,eodhd_europe_prices,eodhd,RY4C.IR,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37495.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37494,TYIA,UKI0,Euronext Dublin,XDUB,IE,EUR,eodhd_europe_prices,eodhd,TYIA.IR,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37494.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37488,WTY,UKI0,Euronext Dublin,XDUB,IE,EUR,eodhd_europe_prices,eodhd,WTY.IR,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37488.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37263,0M0,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,0m0.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37263.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37234,123F,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,123f.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37234.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37248,14D,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,14d.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37248.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37278,1INN,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,1inn.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37278.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37262,1SXP,SDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,1sxp.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37262.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U36985,1U1,SDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,1u1.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U36985.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37245,27N0,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,27n0.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37245.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37120,2GB,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,2gb.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37120.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37220,2HRA,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,2hra.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37220.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37142,333,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,333.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37142.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37270,3330,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,3330.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37270.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37274,3ITN,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,3itn.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37274.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37096,4DS,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,4ds.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37096.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37246,7V0,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,7v0.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37246.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37335,8TRA,MDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,8tra.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37335.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37210,93M1,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,93m1.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37210.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U36941,A1OS,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,a1os.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U36941.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U36961,A6T,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,a6t.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U36961.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U36932,A7A,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,a7a.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U36932.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U36936,AAD,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,aad.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U36936.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37216,AAG,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,aag.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37216.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37265,AAQ1,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,aaq1.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37265.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37001,AB9,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,ab9.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37001.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37184,ABO,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,abo.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37184.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37137,ABX,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,abx.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37137.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37239,ACT,SDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,act.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37239.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37196,ACWN,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,acwn.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37196.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37115,ACX,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,acx.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37115.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37199,ADE,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,ade.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37199.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37155,ADN1,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,adn1.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37155.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37183,ADS,DAX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,ads.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37183.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U36938,ADV,SDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,adv.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U36938.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37225,AEIN,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,aein.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37225.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U36968,AFX,SDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,afx.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U36968.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37228,AG1,MDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,ag1.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37228.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37149,AIXA,MDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,aixa.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37149.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37179,AJ91,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,aj91.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37179.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37044,ALG,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,alg.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37044.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37107,ALV,DAX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,alv.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37107.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37102,AMI,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,ami.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37102.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37277,AMM,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,amm.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37277.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37297,AMV0,MDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,amv0.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37297.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U36939,AOF,SDX1,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,aof.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U36939.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37127,B7E,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,b7e.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37127.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
U37296,B8FK,GER0,XETRA,XETR,DE,EUR,stooq_daily_prices,stooq,b8fk.de,READY_FOR_COLLECTION,0,,,outputs\full_universe_source_acquisition\v2_38o_europe_price_history_acquisition\europe_price_history_raw_v2_38o\U37296.csv,,v2.38O-europe-price-history-acquisition,false,false,false,false
