ticker,name,exchange,country,region,currency,sector,industry,asset_type,is_active,market_cap,price,avg_volume_30d,avg_volume_90d,data_source,last_updated,isin,figi,cusip,ipo_date,shares_outstanding,free_float,primary_listing,adr_flag,otc_flag,etf_flag,fund_flag,preferred_flag,warrant_flag,spac_flag,duplicate_group,dollar_volume_90d,universe_validation_status,universe_validation_date
BCYC,Bicycle Therapeutics plc - American Depositary Shares,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,293207136.0,4.2,434346.0,434346.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1824253.2000000002,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BDCI,BTC Development Corp. - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Financial Services,Shell Companies,common_stock,True,349204032.0,10.05,29949.0,29949.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,300987.45,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BDMD,Baird Medical Investment Holdings Ltd - Ordinary Share,NASDAQ,USA,North America,USD,Healthcare,Medical Devices,common_stock,True,40297008.0,1.26,465092.0,465092.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,586015.92,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BDRX,Biodexa Pharmaceuticals plc - American Depositary Shares,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,2506943.0,3.36,738333.0,738333.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2480798.88,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BDSX,"Biodesix, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Diagnostics & Research,common_stock,True,160100800.0,15.46,80233.0,80233.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1240402.1800000002,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BDTX,"Black Diamond Therapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,112884504.0,1.97,1204304.0,1204304.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2372478.88,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BEAM,Beam Therapeutics Inc. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,3024648960.0,29.4,2041384.0,2041384.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,60016689.599999994,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BEAT,"Heartbeam, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Health Information Services,common_stock,True,46564688.0,0.8389,1493590.0,1493590.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1252972.651,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BEEM,Beam Global - Common Stock,NASDAQ,USA,North America,USD,Technology,Solar,common_stock,True,29084076.0,1.31,522434.0,522434.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,684388.54,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BEEP,Mobile Infrastructure Corporation - Common Stock,NASDAQ,USA,North America,USD,Industrials,Infrastructure Operations,common_stock,True,83620704.0,2.03,42031.0,42031.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,85322.93,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BELFA,Bel Fuse Inc. - Class A Common Stock,NASDAQ,USA,North America,USD,Technology,Electronic Components,common_stock,True,2952176896.0,232.04,83258.0,83258.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,19319186.32,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BELFB,Bel Fuse Inc. - Class B Common Stock,NASDAQ,USA,North America,USD,Technology,Electronic Components,common_stock,True,3734313984.0,262.56,240826.0,240826.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,63231274.56,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BENF,Beneficient - Class A Common Stock,NASDAQ,USA,North America,USD,Financial Services,Asset Management,common_stock,True,50847264.0,3.54,236942.0,236942.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,838774.68,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BETR,Better Home & Finance Holding Company - Class A Common Stock,NASDAQ,USA,North America,USD,Financial Services,Mortgage Finance,common_stock,True,483444896.0,25.62,549339.0,549339.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,14074065.18,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BFC,Bank First Corporation - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,1575015296.0,140.34,99947.0,99947.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,14026561.98,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BFRG,"Bullfrog AI Holdings, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Health Information Services,common_stock,True,12441449.0,0.671,11271088.0,11271088.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,7562900.048,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BFRI,Biofrontera Inc. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - Specialty & Generic,common_stock,True,11971127.0,0.935,175195.0,175195.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,163807.325,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BFST,"Business First Bancshares, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,929688192.0,28.45,187401.0,187401.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,5331558.45,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BGC,"BGC Group, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Financial Services,Capital Markets,common_stock,True,5202554880.0,10.86,2944090.0,2944090.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,31972817.4,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BGDE,"Big Digital Energy, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Capital Markets,common_stock,True,39010652.0,7.11,564768.0,564768.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,4015500.48,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BGIN,Bgin Blockchain Limited - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Technology,Computer Hardware,common_stock,True,300941632.0,2.66,21306.0,21306.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,56673.96000000001,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BGL,Blue Gold Limited - Class A ordinary shares,NASDAQ,USA,North America,USD,Basic Materials,Gold,common_stock,True,21235640.0,0.52,427933.0,427933.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,222525.16,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BGLC,BioNexus Gene Lab Corp - Common stock,NASDAQ,USA,North America,USD,Basic Materials,Specialty Chemicals,common_stock,True,5318091.0,2.2,12936.0,12936.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,28459.2,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BGM,BGM Group Ltd. - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - Specialty & Generic,common_stock,True,58381400.0,0.291,335571.0,335571.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,97651.161,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BGMS,"Bio Green Med Solution, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,8279184.0,1.5,86060.0,86060.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,129090.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BHF,"Brighthouse Financial, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Insurance - Life,common_stock,True,3598978560.0,62.65,575111.0,575111.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,36030704.15,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BHFAL,"Brighthouse Financial, Inc. - Junior Subordinated Debentures due 2058",NASDAQ,USA,North America,USD,Unknown,Unknown,common_stock,True,,15.72,21900.0,21900.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,344268.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BHRB,Burke & Herbert Financial Services Corp. - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,1299460992.0,64.49,134173.0,134173.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,8652816.77,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BHST,BioHarvest Sciences Inc. - Common Stock,NASDAQ,USA,North America,USD,Consumer Defensive,Packaged Foods,common_stock,True,72310416.0,3.19,27512.0,27512.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,87763.28,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BIAF,"bioAffinity Technologies, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Diagnostics & Research,common_stock,True,7845387.0,1.73,8613301.0,8613301.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,14901010.73,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BIDU,"Baidu, Inc. - American Depositary Shares, each representing 8 ordinary share",NASDAQ,USA,North America,USD,Communication Services,Internet Content & Information,common_stock,True,41395142656.0,121.66,2332326.0,2332326.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,283750781.15999997,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BIIB,Biogen Inc. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - General,common_stock,True,28839434240.0,195.34,1156031.0,1156031.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,225819095.54,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BILI,Bilibili Inc. - American Depositary Shares,NASDAQ,USA,North America,USD,Communication Services,Internet Content & Information,common_stock,True,7277181440.0,17.46,3070093.0,3070093.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,53603823.78,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BIOA,"BioAge Labs, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - Specialty & Generic,common_stock,True,697907968.0,15.7,479465.0,479465.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,7527600.5,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BIOX,Bioceres Crop Solutions Corp. - Ordinary Shares,NASDAQ,USA,North America,USD,Basic Materials,Agricultural Inputs,common_stock,True,26815438.0,0.4202,688382.0,688382.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,289258.1164,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BIRD,"Allbirds, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Apparel Retail,common_stock,True,33727176.0,3.83,6053869.0,6053869.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,23186318.27,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BIVI,BioVie Inc. - Common stock,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,12066943.0,1.6,86912.0,86912.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,139059.2,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BIYA,Baiya International Group Inc.  - Ordinary Shares,NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,3378393.0,0.82,8171169.0,8171169.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,6700358.579999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BJDX,"Bluejay Diagnostics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Medical Devices,common_stock,True,4966632.0,4.8,1238911.0,1238911.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,5946772.8,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BJRI,"BJ's Restaurants, Inc. - Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Restaurants,common_stock,True,904568448.0,43.04,372561.0,372561.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,16035025.44,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BKNG,Booking Holdings Inc. - Common Stock,NASDAQ,USA,North America,USD,Consumer Cyclical,Travel Services,common_stock,True,128505839616.0,165.84,7852217.0,7852217.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1302211667.28,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BKR,Baker Hughes Company - Common Stock,NASDAQ,USA,North America,USD,Energy,Oil & Gas Equipment & Services,common_stock,True,62093578240.0,62.59,9106671.0,9106671.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,569986537.89,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BL,"BlackLine, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,1681221888.0,28.66,1262114.0,1262114.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,36172187.24,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BLBD,Blue Bird Corporation - Common Stock,NASDAQ,USA,North America,USD,Industrials,Farm & Heavy Construction Machinery,common_stock,True,2205134336.0,69.68,424126.0,424126.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,29553099.680000003,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BLDP,"Ballard Power Systems, Inc. - Common Shares",NASDAQ,USA,North America,USD,Industrials,Electrical Equipment & Parts,common_stock,True,1483261184.0,4.92,7285584.0,7285584.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,35845073.28,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BLFS,"BioLife Solutions, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Medical Instruments & Supplies,common_stock,True,1301561472.0,26.64,511457.0,511457.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,13625214.48,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BLIN,"Bridgeline Digital, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,13355871.0,1.06,35090.0,35090.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,37195.4,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BLIV,BeLive Holdings - ordinary shares,NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,22490140.0,2.07,2346.0,2346.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,4856.219999999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BLKB,"Blackbaud, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,1300337792.0,28.31,625277.0,625277.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,17701591.87,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BLLN,"BillionToOne, Inc. - Class A common stock",NASDAQ,USA,North America,USD,Healthcare,Diagnostics & Research,common_stock,True,4470301184.0,97.19,533725.0,533725.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,51872732.75,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BLMN,"Bloomin' Brands, Inc. - Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Restaurants,common_stock,True,622415872.0,7.27,2833731.0,2833731.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,20601224.369999997,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BLNE,"Beeline Holdings, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Mortgage Finance,common_stock,True,35543732.0,1.14,723758.0,723758.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,825084.1199999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BLNK,Blink Charging Co. - Common Stock,NASDAQ,USA,North America,USD,Industrials,Engineering & Construction,common_stock,True,98867760.0,0.6881,2430038.0,2430038.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1672109.1478000002,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BLRX,BioLineRx Ltd. - American Depositary Shares,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,14533098.0,3.23,49353.0,49353.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,159410.19,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BLTE,"Belite Bio, Inc - American Depositary Shares",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,5746198016.0,143.35,164944.0,164944.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,23644722.4,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BLZE,"Backblaze, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,465714336.0,7.76,1649963.0,1649963.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,12803712.879999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BMBL,Bumble Inc. - common stock,NASDAQ,USA,North America,USD,Communication Services,Internet Content & Information,common_stock,True,430770112.0,2.84,4163617.0,4163617.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,11824672.28,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BMEA,"Biomea Fusion, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,91820288.0,1.27,1514120.0,1514120.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1922932.4000000001,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BMGL,Basel Medical Group Ltd - ordinary shares,NASDAQ,USA,North America,USD,Healthcare,Medical Care Facilities,common_stock,True,10228841.0,0.5445,451450.0,451450.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,245814.525,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BMHL,Bluemount Holdings Limited - Class B Ordinary Shares,NASDAQ,USA,North America,USD,Financial Services,Capital Markets,common_stock,True,109736640.0,4.3,2200.0,2200.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,9460.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BMM,Blue Moon Metals Inc. - Common Shares,NASDAQ,USA,North America,USD,Basic Materials,Other Industrial Metals & Mining,common_stock,True,760123968.0,7.25,110652.0,110652.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,802227.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BMR,Beamr Imaging Ltd. - Ordinary Share,NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,26866650.0,1.73,108039.0,108039.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,186907.47,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BMRA,"Biomerica, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Medical Devices,common_stock,True,6551370.0,2.12,22931.0,22931.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,48613.72,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BMRC,Bank of Marin Bancorp - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,420932384.0,26.0,101531.0,101531.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2639806.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BMRN,BioMarin Pharmaceutical Inc. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,10972756992.0,56.77,2046165.0,2046165.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,116160787.05000001,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BNAI,Brand Engagement Network Inc. - Common Stock,NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,144275424.0,22.17,605509.0,605509.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,13424134.530000001,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BNBX,BNB Plus Corp. - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Asset Management,common_stock,True,3893700.0,0.541,894469.0,894469.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,483907.72900000005,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BNC,CEA Industries Inc. - Common Stock,NASDAQ,USA,North America,USD,Industrials,Farm & Heavy Construction Machinery,common_stock,True,92655016.0,2.16,275584.0,275584.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,595261.4400000001,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BNGO,"Bionano Genomics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Medical Instruments & Supplies,common_stock,True,13425750.0,1.17,309295.0,309295.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,361875.14999999997,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BNKK,"Bonk, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Asset Management,common_stock,True,12481466.0,1.56,264598.0,264598.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,412772.88,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BNR,Burning Rock Biotech Limited - American Depositary Shares,NASDAQ,USA,North America,USD,Healthcare,Diagnostics & Research,common_stock,True,97131816.0,9.21,27839.0,27839.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,256397.19000000003,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BNRG,Brenmiller Energy Ltd - Ordinary Shares,NASDAQ,USA,North America,USD,Utilities,Utilities - Renewable,common_stock,True,697291.0,1.29,889253.0,889253.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1147136.37,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BNTC,Benitec Biopharma Inc. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,362438240.0,10.55,127515.0,127515.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1345283.25,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BNTX,BioNTech SE - American Depositary Shares,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,22274045952.0,88.08,1203995.0,1203995.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,106047879.6,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BNZI,"Banzai International, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,4383710.0,3.01,246920.0,246920.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,743229.2,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BODI,"The Beachbody Company, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Communication Services,Internet Content & Information,common_stock,True,73721160.0,10.18,78988.0,78988.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,804097.84,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BOF,BranchOut Food Inc. - Common Stock,NASDAQ,USA,North America,USD,Consumer Defensive,Packaged Foods,common_stock,True,57588272.0,3.76,84828.0,84828.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,318953.27999999997,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BOKF,BOK Financial Corporation - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,7851406336.0,129.22,327219.0,327219.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,42283239.18,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BOLD,"Boundless Bio, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,31899038.0,1.42,216841.0,216841.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,307914.22,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BOLT,"Bolt Biotherapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,8762345.0,4.56,24573.0,24573.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,112052.87999999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BON,Bon Natural Life Limited - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Basic Materials,Specialty Chemicals,common_stock,True,12713311.0,1.25,17198.0,17198.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,21497.5,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BOOM,DMC Global Inc. - Common Stock,NASDAQ,USA,North America,USD,Industrials,Conglomerates,common_stock,True,137959760.0,6.74,311884.0,311884.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2102098.16,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BOSC,B.O.S. Better Online Solutions - Ordinary Shares,NASDAQ,USA,North America,USD,Technology,Communication Equipment,common_stock,True,29256712.0,4.15,61223.0,61223.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,254075.45,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BOT,"RoboStrategy, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Asset Management,common_stock,True,,37.49,867382.0,867382.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,32518151.180000003,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BOTJ,"Bank of the James Financial Group, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,104269632.0,22.95,10196.0,10196.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,233998.19999999998,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BOXL,Boxlight Corporation - Class A Common Stock,NASDAQ,USA,North America,USD,Technology,Consumer Electronics,common_stock,True,2721160.0,0.68,379698.0,379698.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,258194.64,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BPAC,Blueport Acquisition Ltd - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Unknown,Unknown,common_stock,True,74659816.0,10.11,6468.0,6468.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,65391.479999999996,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BPOP,"Popular, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,9878787072.0,153.07,501774.0,501774.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,76806546.17999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
