asset_id,ticker,company_name,country,eligibility_status,confidence,coverage_weight,total_score,rank,review_reasons,phase
U18754,0JYAl,Marathon Petroleum Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,54.96555472,,,v2.38BV-global-research-ranking
U18756,0JZ0l,Martin Marietta Materials Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,54.04974699,,,v2.38BV-global-research-ranking
U18757,0JZ1l,Masco Corp,US,BLOCKED,NOT_RANKABLE,0.44,,,,v2.38BV-global-research-ranking
U18758,0JZHl,Mattel Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,51.15561074,,,v2.38BV-global-research-ranking
U18760,0JZUl,McKesson Corp,US,BLOCKED,NOT_RANKABLE,0.44,,,,v2.38BV-global-research-ranking
U18762,0K10l,Mettler-Toledo International Inc,US,BLOCKED,NOT_RANKABLE,0.34,,,,v2.38BV-global-research-ranking
U18764,0K1El,Mid-America Apartment Communities Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18765,0K2Fl,Mohawk Industries Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,41.42957182,,,v2.38BV-global-research-ranking
U18769,0K36l,Moody's Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,81.69089749,,,v2.38BV-global-research-ranking
U18771,0K3Hl,Motorola Solutions Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,79.284944,,,v2.38BV-global-research-ranking
U18772,0K4Cl,NRG Energy Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,54.37181693,,,v2.38BV-global-research-ranking
U18775,0K6Fl,NetApp Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,72.96404899,,,v2.38BV-global-research-ranking
U18778,0K7Jl,Newell Brands Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18783,0K87l,NiSource Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,73.80810588,,,v2.38BV-global-research-ranking
U18784,0K8Ml,Norfolk Southern Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,68.4361443,,,v2.38BV-global-research-ranking
U18786,0K9Ll,Nucor Corp,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18787,0KABl,O'Reilly Automotive Inc,US,BLOCKED,NOT_RANKABLE,0.44,,,,v2.38BV-global-research-ranking
U18789,0KBKl,Omnicom Group Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,38.52646789,,,v2.38BV-global-research-ranking
U18792,0KEIl,PPG Industries Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18794,0KEQl,PVH Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,34.94868254,,,v2.38BV-global-research-ranking
U18795,0KETl,PACCAR Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18797,0KGEl,Paychex Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18798,0KHEl,Revvity Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,49.52671489,,,v2.38BV-global-research-ranking
U18801,0KITl,Pinnacle West Capital Corp,US,BLOCKED,NOT_RANKABLE,0.2,,,,v2.38BV-global-research-ranking
U18802,0KNYl,T Rowe Price Group Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,69.63442514,,,v2.38BV-global-research-ranking
U18803,0KO5l,Principal Financial Group Inc,US,REVIEW_REQUIRED,NOT_RANKABLE,0.4,,,financial_institution_requires_separate_factor_contract,v2.38BV-global-research-ranking
U18805,0KODl,Prologis Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,63.57617742,,,v2.38BV-global-research-ranking
U18811,0KSJl,Qorvo Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,63.79836715,,,v2.38BV-global-research-ranking
U18816,0KU1l,Raymond James Financial Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18817,0KUEl,Realty Income Corp,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18820,0KW1l,Republic Services Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,63.95244795,,,v2.38BV-global-research-ranking
U18822,0KX0l,Riot Platforms Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,30.82068838,,,v2.38BV-global-research-ranking
U18825,0KXMl,Roper Technologies Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,66.7989906,,,v2.38BV-global-research-ranking
U18826,0KXOl,Ross Stores Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,66.34158634,,,v2.38BV-global-research-ranking
U18828,0KYZl,SBA Communications Corp,US,REVIEW_REQUIRED,NOT_RANKABLE,0.44,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U18830,0KZAd,Amerant Bancorp Inc,US,REVIEW_REQUIRED,NOT_RANKABLE,0.14,,,financial_institution_requires_separate_factor_contract,v2.38BV-global-research-ranking
U18841,0L5d,Lamb Weston Holdings Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,50.11875573,,,v2.38BV-global-research-ranking
U18843,0L7Al,A O Smith Corp,US,BLOCKED,NOT_RANKABLE,0.3,,,,v2.38BV-global-research-ranking
U18848,0L9El,Stanley Black & Decker Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18853,0LC6l,Sysco Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,54.11868353,,,v2.38BV-global-research-ranking
U18855,0LD5l,Tapestry Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,87.39125096,,,v2.38BV-global-research-ranking
U18858,0LF0l,Textron Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18859,0LHRl,Tyson Foods Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,38.18234873,,,v2.38BV-global-research-ranking
U18862,0LIBl,Ulta Beauty Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,66.6557662,,,v2.38BV-global-research-ranking
U18863,0LIKl,Under Armour Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18865,0LIYl,United Rentals Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,70.25379274,,,v2.38BV-global-research-ranking
U18869,0LJLl,Universal Health Services Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,70.5776559,,,v2.38BV-global-research-ranking
U18874,0LOZl,VeriSign Inc,US,BLOCKED,NOT_RANKABLE,0.2,,,,v2.38BV-global-research-ranking
U18879,0LRKl,Vulcan Materials Co,US,PARTIAL_COMPARABILITY,LOW,0.5,68.95399411,,,v2.38BV-global-research-ranking
U18882,0LTIl,Waters Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,71.12719692,,,v2.38BV-global-research-ranking
U18883,0LUSl,Welltower Inc,US,BLOCKED,NOT_RANKABLE,0.1,,,,v2.38BV-global-research-ranking
U18885,0LWGl,Weyerhaeuser Co,US,PARTIAL_COMPARABILITY,LOW,0.5,43.23294408,,,v2.38BV-global-research-ranking
U18886,0LWHl,Whirlpool Corp,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18890,0M1Rl,Xcel Energy Inc,US,BLOCKED,NOT_RANKABLE,0.24,,,,v2.38BV-global-research-ranking
U18895,0M5d,BILL Holdings Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,37.00930326,,,v2.38BV-global-research-ranking
U18899,0NUd,Nutanix Inc,US,BLOCKED,NOT_RANKABLE,0.34,,,,v2.38BV-global-research-ranking
U18900,0OALl,American International Group Inc,US,BLOCKED,NOT_RANKABLE,0.3,,,,v2.38BV-global-research-ranking
U18906,0PYd,Paycom Software Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,68.52554772,,,v2.38BV-global-research-ranking
U18912,0Q3d,Beyond Meat Inc,US,BLOCKED,NOT_RANKABLE,0.34,,,,v2.38BV-global-research-ranking
U18925,0QYYl,Harley-Davidson Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,46.10528958,,,v2.38BV-global-research-ranking
U18952,0R18l,Best Buy Co Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,57.31315565,,,v2.38BV-global-research-ranking
U18954,0R1Dl,Sangamo Therapeutics Inc,US,REVIEW_REQUIRED,NOT_RANKABLE,0.34,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U18959,0R1Tl,Expedia Group Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,64.95096271,,,v2.38BV-global-research-ranking
U18970,0R2Ml,Regeneron Pharmaceuticals Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,66.6023156,,,v2.38BV-global-research-ranking
U18976,0R33l,Emerson Electric Co,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U18990,0SE0d,Sezzle Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,94.50302446,,,v2.38BV-global-research-ranking
U18993,0SGOl,Dropbox Inc,US,BLOCKED,NOT_RANKABLE,0.44,,,,v2.38BV-global-research-ranking
U19007,0V6d,Vistra Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,56.37690653,,,v2.38BV-global-research-ranking
U19023,0Y9Sl,Check Point Software Technologies Ltd,US,PARTIAL_COMPARABILITY,LOW,0.5,79.09933082,,,v2.38BV-global-research-ranking
U19026,0YUd,Yum China Holdings Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,60.03791197,,,v2.38BV-global-research-ranking
U19027,0ZCd,Zscaler Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U19028,0ZG2d,Zillow Group Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U19063,1170d,Arista Networks Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,87.1925854,,,v2.38BV-global-research-ranking
U19162,185d,Alcoa Corp,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U19189,19MWm,Marvell Technology Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U19190,19Xd,Axsome Therapeutics Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U19232,1AMTm,American Tower Corp,US,REVIEW_REQUIRED,NOT_RANKABLE,0.2,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U19246,1ASTSm,AST SpaceMobile Inc,US,BLOCKED,NOT_RANKABLE,0.14,,,,v2.38BV-global-research-ranking
U19254,1AVAVm,AeroVironment Inc,US,BLOCKED,NOT_RANKABLE,0.1,,,,v2.38BV-global-research-ranking
U19259,1AXONm,Axon Enterprise Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,47.18804199,,,v2.38BV-global-research-ranking
U19264,1B8d,Ondas Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U19267,1BAHm,Booz Allen Hamilton Holding Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,55.10439257,,,v2.38BV-global-research-ranking
U19279,1BIIBm,Biogen Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U19284,1BLDRm,Builders FirstSource Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,39.92325531,,,v2.38BV-global-research-ranking
U19286,1BMRNm,BioMarin Pharmaceutical Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,57.63106391,,,v2.38BV-global-research-ranking
U19296,1BROm,Brown & Brown Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U19303,1C3m,C3.ai Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U19308,1CARRm,Carrier Global Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,43.99889846,,,v2.38BV-global-research-ranking
U19313,1CDEm,Coeur Mining Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,91.54156117,,,v2.38BV-global-research-ranking
U19316,1CEGm,Constellation Energy Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,61.3096492,,,v2.38BV-global-research-ranking
U19336,1CPRTm,Copart Inc,US,BLOCKED,NOT_RANKABLE,0.24,,,,v2.38BV-global-research-ranking
U19338,1CROXm,Crocs Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,30.28570006,,,v2.38BV-global-research-ranking
U19339,1CRWDm,Crowdstrike Holdings Inc,US,BLOCKED,NOT_RANKABLE,0.14,,,,v2.38BV-global-research-ranking
U19342,1CSGPm,CoStar Group Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,40.37474137,,,v2.38BV-global-research-ranking
U19344,1CVNAm,Carvana Co,US,PARTIAL_COMPARABILITY,LOW,0.5,80.99051453,,,v2.38BV-global-research-ranking
U19347,1CYTHm,Lumen Technologies Inc,US,BLOCKED,NOT_RANKABLE,0.34,,,,v2.38BV-global-research-ranking
U19350,1DASHm,DoorDash Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,71.38188761,,,v2.38BV-global-research-ranking
U19353,1DECKm,Deckers Outdoor Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,76.04185304,,,v2.38BV-global-research-ranking
U19366,1DPZm,Domino's Pizza Inc,US,BLOCKED,NOT_RANKABLE,0.44,,,,v2.38BV-global-research-ranking
U19374,1DXCMm,Dexcom Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,81.22814828,,,v2.38BV-global-research-ranking
U19390,1EMEm,EMCOR Group Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,74.2026351,,,v2.38BV-global-research-ranking
U19394,1ENPHm,Enphase Energy Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,71.02998399,,,v2.38BV-global-research-ranking
U19396,1ENVXm,Enovix Corp,US,REVIEW_REQUIRED,NOT_RANKABLE,0.4,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U19398,1EPAMm,EPAM Systems Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,59.72554941,,,v2.38BV-global-research-ranking
U19406,1ETSYm,Etsy Inc,US,BLOCKED,NOT_RANKABLE,0.44,,,,v2.38BV-global-research-ranking
U19419,1FAd,Sprouts Farmers Market Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,73.12283728,,,v2.38BV-global-research-ranking
U19424,1FICOm,Fair Isaac Corp,US,BLOCKED,NOT_RANKABLE,0.44,,,,v2.38BV-global-research-ranking
U19426,1FIXm,Comfort Systems USA Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,83.2352324,,,v2.38BV-global-research-ranking
U19436,1FTNTm,Fortinet Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,80.65361777,,,v2.38BV-global-research-ranking
U19444,1GEHCm,GE HealthCare Technologies Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,62.0744309,,,v2.38BV-global-research-ranking
U19446,1GEVm,GE Vernova Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,72.12842966,,,v2.38BV-global-research-ranking
U19481,1HLm,Hecla Mining Co,US,BLOCKED,NOT_RANKABLE,0.24,,,,v2.38BV-global-research-ranking
U19497,1HUTm,Hut 8 Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,31.48356159,,,v2.38BV-global-research-ranking
U19498,1HWMm,Howmet Aerospace Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,79.62920744,,,v2.38BV-global-research-ranking
U19502,1IBKRm,Interactive Brokers Group Inc,US,BLOCKED,NOT_RANKABLE,0.1,,,,v2.38BV-global-research-ranking
U19508,1ILMNm,Illumina Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U19513,1INODm,Innodata Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,79.18678984,,,v2.38BV-global-research-ranking
U19519,1ISRGm,Intuitive Surgical Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,82.44394853,,,v2.38BV-global-research-ranking
U19522,1JBLm,Jabil Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,47.58846019,,,v2.38BV-global-research-ranking
U19531,1KDPm,Keurig Dr Pepper Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,68.87701374,,,v2.38BV-global-research-ranking
U19552,1LCIDm,Lucid Group Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U19553,1LDOSm,Leidos Holdings Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,65.70199597,,,v2.38BV-global-research-ranking
U19559,1LITEm,Lumentum Holdings Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,37.1709078,,,v2.38BV-global-research-ranking
U19561,1LNGm,Cheniere Energy Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,89.47850295,,,v2.38BV-global-research-ranking
U19581,1MDBm,MongoDB Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U19591,1MPWRm,Monolithic Power Systems Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,71.6078822,,,v2.38BV-global-research-ranking
U19592,1MPm,MP Materials Corp,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U19608,1NBIXm,Neurocrine Biosciences Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,80.17543684,,,v2.38BV-global-research-ranking
U19633,1OGNm,Organon & Co,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U19656,1PLLm,Planet Labs PBC,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U19665,1PSTGm,Everpure Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,66.10982433,,,v2.38BV-global-research-ranking
U19672,1QBTSm,D-Wave Quantum Inc,US,REVIEW_REQUIRED,NOT_RANKABLE,0.4,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U19679,1RDDTm,Reddit Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U19685,1RKLBm,Rocket Lab Corp,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U19686,1RMBSm,Rambus Inc,US,BLOCKED,NOT_RANKABLE,0.24,,,,v2.38BV-global-research-ranking
U19688,1ROKUm,Roku Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U19734,1SOFIm,SoFi Technologies Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U19742,1SRPTm,Sarepta Therapeutics Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,20.62463409,,,v2.38BV-global-research-ranking
U19752,1SWKSm,Skyworks Solutions Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,50.58639584,,,v2.38BV-global-research-ranking
U19770,1TEMm,Tempus AI Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U19778,1TMDXm,TransMedics Group Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,88.73917139,,,v2.38BV-global-research-ranking
U19785,1TRMBm,Trimble Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,47.72181673,,,v2.38BV-global-research-ranking
U19801,1UC0d,Cue Biopharma Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U19805,1UNPm,Union Pacific Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,71.87455722,,,v2.38BV-global-research-ranking
U19807,1UPSTm,Upstart Holdings Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U19814,1VEEVm,Veeva Systems Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,79.90239511,,,v2.38BV-global-research-ranking
U19821,1VKTXm,Viking Therapeutics Inc,US,BLOCKED,NOT_RANKABLE,0.14,,,,v2.38BV-global-research-ranking
U19831,1VRTm,Vertiv Holdings Co,US,PARTIAL_COMPARABILITY,LOW,0.5,83.62909571,,,v2.38BV-global-research-ranking
U19931,26CAd,ImmunityBio Inc,US,REVIEW_REQUIRED,NOT_RANKABLE,0.34,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U19979,2H51d,Ocugen Inc,US,REVIEW_REQUIRED,NOT_RANKABLE,0.34,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U19991,2ONd,Peloton Interactive Inc,US,BLOCKED,NOT_RANKABLE,0.34,,,,v2.38BV-global-research-ranking
U19993,2RJAd,Phunware Inc,US,REVIEW_REQUIRED,NOT_RANKABLE,0.4,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U20001,2X0d,Corteva Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U20003,2XTd,DXC Technology Co,US,PARTIAL_COMPARABILITY,LOW,0.5,34.53889833,,,v2.38BV-global-research-ranking
U20087,38Id,Intellia Therapeutics Inc,US,REVIEW_REQUIRED,NOT_RANKABLE,0.4,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U20125,3E7d,Evergy Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,56.69517152,,,v2.38BV-global-research-ranking
U20161,3LNd,Live Nation Entertainment Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,51.91804437,,,v2.38BV-global-research-ranking
U20188,3S9d,Sunrun Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U20217,3U6d,UGI Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,66.20119267,,,v2.38BV-global-research-ranking
U20240,45Td,IES Holdings Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,82.80505772,,,v2.38BV-global-research-ranking
U20273,4CC0d,ClearSign Technologies Corp,US,BLOCKED,NOT_RANKABLE,0.14,,,,v2.38BV-global-research-ranking
U20274,4CUd,Centrus Energy Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,57.11699654,,,v2.38BV-global-research-ranking
U20277,4DNd,Denali Therapeutics Inc,US,BLOCKED,NOT_RANKABLE,0.14,,,,v2.38BV-global-research-ranking
U20282,4LLd,Teladoc Health Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U20283,4MDd,Digital Turbine Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U20285,4PGd,Otis Worldwide Corp,US,BLOCKED,NOT_RANKABLE,0.44,,,,v2.38BV-global-research-ranking
U20302,4VKd,Aon PLC,US,PARTIAL_COMPARABILITY,LOW,0.5,79.14569842,,,v2.38BV-global-research-ranking
U20356,5GHd,Guardant Health Inc,US,BLOCKED,NOT_RANKABLE,0.34,,,,v2.38BV-global-research-ranking
U20373,5QZ0d,QuantumScape Corp,US,BLOCKED,NOT_RANKABLE,0.14,,,,v2.38BV-global-research-ranking
U20400,63Gd,Paramount Skydance Corp,US,BLOCKED,NOT_RANKABLE,0.3,,,,v2.38BV-global-research-ranking
U20445,6D8d,DuPont de Nemours Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U20447,6HAd,HA Sustainable Infrastructure Capital Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U20497,76Wd,H2O America,US,PARTIAL_COMPARABILITY,LOW,0.5,63.44386212,,,v2.38BV-global-research-ranking
U20501,788d,Coupang Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,55.85252626,,,v2.38BV-global-research-ranking
U20509,7B0d,SentinelOne Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U20514,7JAd,Butterfly Network Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U20522,7XUd,Kyndryl Holdings Inc,US,BLOCKED,NOT_RANKABLE,0.1,,,,v2.38BV-global-research-ranking
U20525,8020d,Hillman Solutions Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,58.07138817,,,v2.38BV-global-research-ranking
U20543,82Wd,Hims & Hers Health Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,65.92738589,,,v2.38BV-global-research-ranking
U20570,87Pd,SharonAI Holdings Inc,US,REVIEW_REQUIRED,NOT_RANKABLE,0.24,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U20585,8LL0d,374Water Inc,US,REVIEW_REQUIRED,NOT_RANKABLE,0.4,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U20587,8QJ0d,Marqeta Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,38.7816896,,,v2.38BV-global-research-ranking
U20649,9MKd,Keel Infrastructure Corp,US,BLOCKED,NOT_RANKABLE,0.3,,,,v2.38BV-global-research-ranking
U20655,9WYd,Texas Pacific Land Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,81.68135099,,,v2.38BV-global-research-ranking
U20684,AAOIn,Applied Optoelectronics Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U20728,ACADn,ACADIA Pharmaceuticals Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,80.19735711,,,v2.38BV-global-research-ranking
U20743,ACHCn,Acadia Healthcare Co Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U20896,AGIOn,Agios Pharmaceuticals Inc,US,REVIEW_REQUIRED,NOT_RANKABLE,0.5,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U20906,AGTd,AptarGroup Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,62.75213344,,,v2.38BV-global-research-ranking
U20910,AH91d,AMC Entertainment Holdings Inc,US,BLOCKED,NOT_RANKABLE,0.34,,,,v2.38BV-global-research-ranking
U21131,ALLYn,Ally Financial Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U21324,AMKRn,Amkor Technology Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,55.25893765,,,v2.38BV-global-research-ranking
U21329,AMS1d,American Superconductor Corp,US,BLOCKED,NOT_RANKABLE,0.24,,,,v2.38BV-global-research-ranking
U21561,AVAn,Avista Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,56.42551341,,,v2.38BV-global-research-ranking
U21649,B72d,AtaiBeckley Inc,US,REVIEW_REQUIRED,NOT_RANKABLE,0.3,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U21697,BAXn,Baxter International Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U21751,BDCn,Belden Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,68.41188238,,,v2.38BV-global-research-ranking
U21792,BICd,BTCS Inc,US,BLOCKED,NOT_RANKABLE,0.3,,,,v2.38BV-global-research-ranking
U21852,BJn,BJ's Wholesale Club Holdings Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,58.23508083,,,v2.38BV-global-research-ranking
U21853,BKDn,Brookdale Senior Living Inc,US,BLOCKED,NOT_RANKABLE,0.34,,,,v2.38BV-global-research-ranking
U22025,BRXn,Brixmor Property Group Inc,US,BLOCKED,NOT_RANKABLE,0.24,,,,v2.38BV-global-research-ranking
U22058,BTJn,Atmos Energy Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,72.93669045,,,v2.38BV-global-research-ranking
U22148,CA8Ad,CACI International Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,61.28867059,,,v2.38BV-global-research-ranking
U22158,CALn,Caleres Inc,US,BLOCKED,NOT_RANKABLE,0.24,,,,v2.38BV-global-research-ranking
U22283,CDLXn,Cardlytics Inc,US,BLOCKED,NOT_RANKABLE,0.34,,,,v2.38BV-global-research-ranking
U22325,CENXn,Century Aluminum Co,US,PARTIAL_COMPARABILITY,LOW,0.5,46.19613432,,,v2.38BV-global-research-ranking
