append_order,source_phase,asx_code,ticker,symbol,name,isin,instrument_class,scope_confidence,validation_decision,match_type,context_match,last_price,business_date,appended_ticker_duplicate_count,appended_isin_duplicate_count,ticker_already_in_current,isin_already_in_current
144,v2.20G,AQC,AQC.AX,AQC.AX,AUSTRALIAN PACIFIC COAL LIMITED,AU000000AQC5,ordinary_equity,high,net_new_candidate,no_current_match,True,0.0065,29/09/2025,1,1,False,False
145,v2.20G,AR3,AR3.AX,AR3.AX,AUSTRALIAN RARE EARTHS LIMITED,AU0000154684,ordinary_equity,high,net_new_candidate,no_current_match,True,0.105,30/06/2026,1,1,False,False
146,v2.20G,AIC,AIC.AX,AIC.AX,AUSTRALIAN SECURITIES & INVESTMENT COMMISSION,AU000000AIC2,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,False,,,1,1,False,False
147,v2.20G,ASQ,ASQ.AX,ASQ.AX,AUSTRALIAN SILICA QUARTZ GROUP LTD,AU0000066169,ordinary_equity,high,net_new_candidate,no_current_match,True,0.017,30/06/2026,1,1,False,False
148,v2.20G,AUI,AUI.AX,AUI.AX,AUSTRALIAN UNITED INVESTMENT COMPANY LIMITED,AU000000AUI4,listed_investment_vehicle_conditional,medium,net_new_candidate,no_current_match,True,11.22,30/06/2026,1,1,False,False
149,v2.20G,AVE,AVE.AX,AVE.AX,AVECHO BIOTECHNOLOGY LIMITED,AU0000047441,ordinary_equity,high,net_new_candidate,no_current_match,True,0.024,30/06/2026,1,1,False,False
150,v2.20G,AEV,AEV.AX,AEV.AX,AVENIRA LIMITED,AU000000AEV1,ordinary_equity,high,net_new_candidate,no_current_match,True,0.006,30/06/2026,1,1,False,False
151,v2.20G,AVW,AVW.AX,AVW.AX,AVIRA RESOURCES LTD,AU000000AVW3,ordinary_equity,high,net_new_candidate,no_current_match,True,0.008,30/06/2026,1,1,False,False
152,v2.20G,AVH,AVH.AX,AVH.AX,AVITA MEDICAL INC.,AU000000AVH4,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,True,1.2,30/06/2026,1,1,False,False
153,v2.20G,AXL,AXL.AX,AXL.AX,AXEL REE LIMITED,AU0000336018,ordinary_equity,high,net_new_candidate,no_current_match,True,0.049,30/06/2026,1,1,False,False
154,v2.20G,AXI,AXI.AX,AXI.AX,AXTEC LIMITED,AU000000AXI8,ordinary_equity,high,net_new_candidate,no_current_match,True,0.013,30/06/2026,1,1,False,False
155,v2.20G,AZ9,AZ9.AX,AZ9.AX,AZZURO RESOURCES PLC,AU0000340143,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,True,0.016,30/06/2026,1,1,False,False
156,v2.20G,BPP,BPP.AX,BPP.AX,BABYLON PUMP & POWER LIMITED,AU000000BPP7,ordinary_equity,high,net_new_candidate,no_current_match,True,0.0775,16/04/2026,1,1,False,False
157,v2.20G,BM1,BM1.AX,BM1.AX,BALLARD MINING LIMITED,AU0000400376,ordinary_equity,high,net_new_candidate,no_current_match,True,0.64,30/06/2026,1,1,False,False
158,v2.20G,BA1,BA1.AX,BA1.AX,BANK OF AMERICA (BAC) (NYSE),AU000000BA15,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,False,,,1,1,False,False
159,v2.20G,BOQ,BOQ.AX,BOQ.AX,BANK OF QUEENSLAND LIMITED.,AU000000BOQ8,ordinary_equity,high,net_new_candidate,no_current_match,True,6.31,30/06/2026,1,1,False,False
160,v2.20G,BGD,BGD.AX,BGD.AX,BARTON GOLD HOLDINGS LIMITED,AU0000153215,ordinary_equity,high,net_new_candidate,no_current_match,True,0.81,30/06/2026,1,1,False,False
161,v2.20G,BRY,BRY.AX,BRY.AX,BARYS RESOURCES LIMITED,AU0000453185,ordinary_equity,high,net_new_candidate,no_current_match,True,0.001,25/06/2026,1,1,False,False
162,v2.20G,LPT,LPT.AX,LPT.AX,BASKET WARRANTS OVER PROPERTY TRUSTS,AU000000LPT8,a_reit_equity_like,medium,net_new_candidate,no_current_match,False,,,1,1,False,False
163,v2.20G,BRL,BRL.AX,BRL.AX,BATHURST RESOURCES LIMITED.,NZBRLE0001S4,ordinary_equity,high,net_new_candidate,no_current_match,True,0.5,30/06/2026,1,1,False,False
164,v2.20G,BM8,BM8.AX,BM8.AX,BATTERY AGE MINERALS LTD,AU0000262644,ordinary_equity,high,net_new_candidate,no_current_match,True,0.047,30/06/2026,1,1,False,False
165,v2.20G,BMH,BMH.AX,BMH.AX,BAUMART HOLDINGS LIMITED,AU000000BMH1,ordinary_equity,high,net_new_candidate,no_current_match,True,0.035,30/06/2026,1,1,False,False
166,v2.20G,BCI,BCI.AX,BCI.AX,BCI MINERALS LIMITED,AU000000BCI0,ordinary_equity,high,net_new_candidate,no_current_match,True,0.395,30/06/2026,1,1,False,False
167,v2.20G,BPT,BPT.AX,BPT.AX,BEACH ENERGY LIMITED,AU000000BPT9,ordinary_equity,high,net_new_candidate,no_current_match,True,0.855,30/06/2026,1,1,False,False
168,v2.20G,BCN,BCN.AX,BCN.AX,BEACON MINERALS LIMITED,AU000000BCN0,ordinary_equity,high,net_new_candidate,no_current_match,True,2.6,30/06/2026,1,1,False,False
169,v2.20G,B4P,B4P.AX,B4P.AX,BEFOREPAY GROUP LIMITED,AU0000190803,ordinary_equity,high,net_new_candidate,no_current_match,True,1.27,30/06/2026,1,1,False,False
170,v2.20G,BGA,BGA.AX,BGA.AX,BEGA CHEESE LIMITED,AU000000BGA8,ordinary_equity,high,net_new_candidate,no_current_match,True,5.88,30/06/2026,1,1,False,False
171,v2.20G,BFG,BFG.AX,BFG.AX,BELL FINANCIAL GROUP LIMITED,AU000000BFG7,ordinary_equity,high,net_new_candidate,no_current_match,True,1.39,30/06/2026,1,1,False,False
172,v2.20G,BVR,BVR.AX,BVR.AX,BELLAVISTA RESOURCES LTD,AU0000216913,ordinary_equity,high,net_new_candidate,no_current_match,True,0.34,30/06/2026,1,1,False,False
173,v2.20G,BHD,BHD.AX,BHD.AX,BENJAMIN HORNIGOLD LIMITED,AU000000BHD0,ordinary_equity,high,net_new_candidate,no_current_match,True,0.18,30/06/2026,1,1,False,False
174,v2.20G,BNZ,BNZ.AX,BNZ.AX,BENZ MINING CORP.,AU0000118796,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,True,2.6,30/06/2026,1,1,False,False
175,v2.20G,BEO,BEO.AX,BEO.AX,BEONIC LTD,AU0000306292,ordinary_equity,high,net_new_candidate,no_current_match,True,0.074,30/06/2026,1,1,False,False
176,v2.20G,BET,BET.AX,BET.AX,BETMAKERS TECHNOLOGY GROUP LTD,AU0000050585,ordinary_equity,high,net_new_candidate,no_current_match,True,0.15,30/06/2026,1,1,False,False
177,v2.20G,BWN,BWN.AX,BWN.AX,BHAGWAN MARINE LIMITED,AU0000340663,ordinary_equity,high,net_new_candidate,no_current_match,True,0.27,30/06/2026,1,1,False,False
178,v2.20G,BRI,BRI.AX,BRI.AX,BIG RIVER INDUSTRIES LIMITED,AU000000BRI8,ordinary_equity,high,net_new_candidate,no_current_match,True,1.395,30/06/2026,1,1,False,False
179,v2.20G,BIM,BIM.AX,BIM.AX,BINDI METALS LIMITED,AU0000217580,ordinary_equity,high,net_new_candidate,no_current_match,True,0.095,30/06/2026,1,1,False,False
180,v2.20G,BIS,BIS.AX,BIS.AX,BISALLOY STEEL GROUP LIMITED,AU000000BIS6,ordinary_equity,high,net_new_candidate,no_current_match,True,4.45,30/06/2026,1,1,False,False
181,v2.20G,BSR,BSR.AX,BSR.AX,BISON RESOURCES LIMITED,AU0000459505,ordinary_equity,high,net_new_candidate,no_current_match,True,0.44,29/06/2026,1,1,False,False
182,v2.20G,BKI,BKI.AX,BKI.AX,BKI INVESTMENT COMPANY LIMITED,AU000000BKI3,listed_investment_vehicle_conditional,medium,net_new_candidate,no_current_match,True,1.825,30/06/2026,1,1,False,False
183,v2.20G,BKB,BKB.AX,BKB.AX,BLACK BEAR MINERALS LIMITED,AU0000433351,ordinary_equity,high,net_new_candidate,no_current_match,True,0.445,30/06/2026,1,1,False,False
184,v2.20G,BCA,BCA.AX,BCA.AX,BLACK CANYON LIMITED,AU0000141293,ordinary_equity,high,net_new_candidate,no_current_match,True,0.39,30/06/2026,1,1,False,False
185,v2.20G,BHL,BHL.AX,BHL.AX,BLACK HORSE MINING LIMITED,AU0000426348,ordinary_equity,high,net_new_candidate,no_current_match,True,0.18,30/06/2026,1,1,False,False
186,v2.20G,BPG,BPG.AX,BPG.AX,BLACK PEARL GROUP LIMITED,NZBPGE0004S2,ordinary_equity,high,net_new_candidate,no_current_match,True,0.455,30/06/2026,1,1,False,False
187,v2.20G,BWF,BWF.AX,BWF.AX,BLACKWALL LIMITED,AU000000BWF4,ordinary_equity,high,net_new_candidate,no_current_match,True,0.14,30/06/2026,1,1,False,False
188,v2.20G,BLZ,BLZ.AX,BLZ.AX,BLAZE MINERALS LIMITED,AU000000BLZ5,ordinary_equity,high,net_new_candidate,no_current_match,True,0.001,29/06/2026,1,1,False,False
189,v2.20G,BB1,BB1.AX,BB1.AX,BLINKLAB LIMITED,AU0000322851,ordinary_equity,high,net_new_candidate,no_current_match,True,0.62,30/06/2026,1,1,False,False
190,v2.20G,BLU,BLU.AX,BLU.AX,BLUE ENERGY LIMITED.,AU0000044364,ordinary_equity,high,net_new_candidate,no_current_match,True,0.0035,30/06/2026,1,1,False,False
191,v2.20G,BLG,BLG.AX,BLG.AX,BLUGLASS LIMITED,AU000000BLG5,ordinary_equity,high,net_new_candidate,no_current_match,True,0.33,30/06/2026,1,1,False,False
192,v2.20G,BMC,BMC.AX,BMC.AX,BMC MINERALS LTD.,AU0000432627,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,True,2.94,30/06/2026,1,1,False,False
193,v2.20G,BBC,BBC.AX,BBC.AX,BNK BANKING CORPORATION LIMITED,AU0000041857,ordinary_equity,high,net_new_candidate,no_current_match,True,0.24,30/06/2026,1,1,False,False
194,v2.20G,BOA,BOA.AX,BOA.AX,BOA RESOURCES LTD,AU000000BOA2,ordinary_equity,high,net_new_candidate,no_current_match,True,0.069,30/06/2026,1,1,False,False
195,v2.20G,BML,BML.AX,BML.AX,BOAB METALS LIMITED,AU0000131849,ordinary_equity,high,net_new_candidate,no_current_match,True,0.34,30/06/2026,1,1,False,False
196,v2.20G,BOL,BOL.AX,BOL.AX,BOOM LOGISTICS LIMITED,AU000000BOL9,ordinary_equity,high,net_new_candidate,no_current_match,True,2.13,30/06/2026,1,1,False,False
197,v2.20G,BPH,BPH.AX,BPH.AX,BPH ENERGY LTD,AU000000BPH4,ordinary_equity,high,net_new_candidate,no_current_match,True,0.003,30/06/2026,1,1,False,False
198,v2.20G,BP8,BP8.AX,BP8.AX,BPH GLOBAL LTD,AU0000284366,ordinary_equity,high,net_new_candidate,no_current_match,True,0.0015,30/06/2026,1,1,False,False
199,v2.20G,BRE,BRE.AX,BRE.AX,BRAZILIAN RARE EARTHS LIMITED,AU0000305815,ordinary_equity,high,net_new_candidate,no_current_match,True,4.49,30/06/2026,1,1,False,False
200,v2.20G,BTM,BTM.AX,BTM.AX,BREAKTHROUGH MINERALS LIMITED,AU0000374274,ordinary_equity,high,net_new_candidate,no_current_match,True,0.175,30/06/2026,1,1,False,False
201,v2.20G,BRG,BRG.AX,BRG.AX,BREVILLE GROUP LIMITED,AU000000BRG2,ordinary_equity,high,net_new_candidate,no_current_match,True,32.26,30/06/2026,1,1,False,False
202,v2.20G,BGE,BGE.AX,BGE.AX,BRIDGE SAAS LIMITED,AU0000235418,ordinary_equity,high,net_new_candidate,no_current_match,True,0.022,26/06/2026,1,1,False,False
203,v2.20G,BGP,BGP.AX,BGP.AX,BRISCOE GROUP AUSTRALASIA LIMITED,NZBGRE0001S4,ordinary_equity,high,net_new_candidate,no_current_match,True,3.8,24/06/2026,1,1,False,False
204,v2.20G,BRK,BRK.AX,BRK.AX,BROOKSIDE ENERGY LIMITED,AU000000BRK4,ordinary_equity,high,net_new_candidate,no_current_match,True,0.385,30/06/2026,1,1,False,False
205,v2.20G,BSA,BSA.AX,BSA.AX,BSA LIMITED,AU000000BSA3,ordinary_equity,high,net_new_candidate,no_current_match,True,0.37,30/06/2026,1,1,False,False
206,v2.20G,BFL,BFL.AX,BFL.AX,BSP FINANCIAL GROUP LIMITED,PG000A2PEAQ9,ordinary_equity,high,net_new_candidate,no_current_match,True,8.2,30/06/2026,1,1,False,False
207,v2.20G,BUS,BUS.AX,BUS.AX,BUBALUS RESOURCES LIMITED,AU0000238479,ordinary_equity,high,net_new_candidate,no_current_match,True,0.074,30/06/2026,1,1,False,False
208,v2.20G,BUB,BUB.AX,BUB.AX,BUBS AUSTRALIA LIMITED,AU000000BUB7,ordinary_equity,high,net_new_candidate,no_current_match,True,0.077,30/06/2026,1,1,False,False
209,v2.20G,BDM,BDM.AX,BDM.AX,BURGUNDY DIAMOND MINES LIMITED,AU0000118994,ordinary_equity,high,net_new_candidate,no_current_match,True,0.017,26/09/2025,1,1,False,False
210,v2.20G,BRU,BRU.AX,BRU.AX,BURU ENERGY LIMITED,AU000000BRU3,ordinary_equity,high,net_new_candidate,no_current_match,True,0.012,30/06/2026,1,1,False,False
211,v2.20G,BTN,BTN.AX,BTN.AX,BUTN LIMITED,AU0000156317,ordinary_equity,high,net_new_candidate,no_current_match,True,0.015,26/06/2026,1,1,False,False
212,v2.20G,BUX,BUX.AX,BUX.AX,BUXTON RESOURCES LIMITED,AU000000BUX1,ordinary_equity,high,net_new_candidate,no_current_match,True,0.04,30/06/2026,1,1,False,False
213,v2.20G,BWP,BWP.AX,BWP.AX,BWP GROUP,AU000000BWP3,ordinary_equity,high,net_new_candidate,no_current_match,True,3.79,30/06/2026,1,1,False,False
214,v2.20G,C29,C29.AX,C29.AX,C29 METALS LIMITED,AU0000174237,ordinary_equity,high,net_new_candidate,no_current_match,True,0.02,30/06/2026,1,1,False,False
215,v2.20G,CDM,CDM.AX,CDM.AX,CADENCE CAPITAL LIMITED,AU000000CDM8,ordinary_equity,high,net_new_candidate,no_current_match,True,0.75,30/06/2026,1,1,False,False
216,v2.20G,CDO,CDO.AX,CDO.AX,CADENCE OPPORTUNITIES FUND LIMITED.,AU0000186165,ordinary_equity,high,net_new_candidate,no_current_match,True,2.19,30/06/2026,1,1,False,False
217,v2.20G,CXL,CXL.AX,CXL.AX,CALIX LIMITED,AU0000017840,ordinary_equity,high,net_new_candidate,no_current_match,True,0.41,30/06/2026,1,1,False,False
218,v2.20G,CMB,CMB.AX,CMB.AX,CAMBIUM BIO LIMITED,AU0000327769,ordinary_equity,high,net_new_candidate,no_current_match,True,0.43,30/06/2026,1,1,False,False
219,v2.20G,CHL,CHL.AX,CHL.AX,CAMPLIFY HOLDINGS LIMITED,AU0000153991,ordinary_equity,high,net_new_candidate,no_current_match,True,0.2,30/06/2026,1,1,False,False
220,v2.20G,CP8,CP8.AX,CP8.AX,CANADIAN PHOSPHATE LIMITED,AU0000384935,ordinary_equity,high,net_new_candidate,no_current_match,True,0.14,30/06/2026,1,1,False,False
221,v2.20G,CBY,CBY.AX,CBY.AX,CANTERBURY RESOURCES LIMITED,AU0000028102,ordinary_equity,high,net_new_candidate,no_current_match,True,0.045,30/06/2026,1,1,False,False
222,v2.20G,CAY,CAY.AX,CAY.AX,CANYON RESOURCES LIMITED,AU000000CAY9,ordinary_equity,high,net_new_candidate,no_current_match,True,0.09,30/06/2026,1,1,False,False
223,v2.20G,CAA,CAA.AX,CAA.AX,CAPRAL LIMITED,AU000000CAA9,ordinary_equity,high,net_new_candidate,no_current_match,True,10.8,30/06/2026,1,1,False,False
224,v2.20G,CMM,CMM.AX,CMM.AX,CAPRICORN METALS LTD,AU000000CMM9,ordinary_equity,high,net_new_candidate,no_current_match,True,12.64,30/06/2026,1,1,False,False
225,v2.20G,CRB,CRB.AX,CRB.AX,CARBINE RESOURCES LIMITED,AU000000CRB1,ordinary_equity,high,net_new_candidate,no_current_match,True,0.01,30/06/2026,1,1,False,False
226,v2.20G,CG1,CG1.AX,CG1.AX,CARBONXT GROUP LIMITED,AU000000CG18,ordinary_equity,high,net_new_candidate,no_current_match,True,0.058,30/06/2026,1,1,False,False
227,v2.20G,CTQ,CTQ.AX,CTQ.AX,CARETEQ LIMITED,AU0000195240,ordinary_equity,high,net_new_candidate,no_current_match,True,0.012,30/06/2026,1,1,False,False
228,v2.20G,CIN,CIN.AX,CIN.AX,CARLTON INVESTMENTS LIMITED,AU000000CIN5,ordinary_equity,high,net_new_candidate,no_current_match,True,34.75,26/06/2026,1,1,False,False
229,v2.20G,CMA,CMA.AX,CMA.AX,CARMA LIMITED,AU0000428088,ordinary_equity,high,net_new_candidate,no_current_match,True,0.865,30/06/2026,1,1,False,False
230,v2.20G,CNB,CNB.AX,CNB.AX,CARNABY RESOURCES LIMITED,AU0000046203,ordinary_equity,high,net_new_candidate,no_current_match,True,0.585,30/06/2026,1,1,False,False
231,v2.20G,CVN,CVN.AX,CVN.AX,CARNARVON ENERGY LIMITED,AU000000CVN8,ordinary_equity,high,net_new_candidate,no_current_match,True,0.105,30/06/2026,1,1,False,False
232,v2.20G,CAV,CAV.AX,CAV.AX,CARNAVALE RESOURCES LIMITED,AU000000CAV5,ordinary_equity,high,net_new_candidate,no_current_match,True,0.084,30/06/2026,1,1,False,False
233,v2.20G,CCE,CCE.AX,CCE.AX,CARNEGIE CLEAN ENERGY LIMITED,AU000000CCE7,ordinary_equity,high,net_new_candidate,no_current_match,True,0.2,30/06/2026,1,1,False,False
234,v2.20G,CCV,CCV.AX,CCV.AX,CASH CONVERTERS INTERNATIONAL,AU000000CCV1,ordinary_equity,high,net_new_candidate,no_current_match,True,0.3,30/06/2026,1,1,False,False
235,v2.20G,CPN,CPN.AX,CPN.AX,CASPIN RESOURCES LIMITED,AU0000110702,ordinary_equity,high,net_new_candidate,no_current_match,True,0.078,30/06/2026,1,1,False,False
236,v2.20G,CMD,CMD.AX,CMD.AX,CASSIUS MINING LIMITED,AU000000CMD8,ordinary_equity,high,net_new_candidate,no_current_match,True,0.03,30/06/2026,1,1,False,False
237,v2.20G,CST,CST.AX,CST.AX,CASTILE RESOURCES LTD,AU0000070419,ordinary_equity,high,net_new_candidate,no_current_match,True,0.076,30/06/2026,1,1,False,False
238,v2.20G,CTN,CTN.AX,CTN.AX,CATALINA RESOURCES LTD,AU0000255119,ordinary_equity,high,net_new_candidate,no_current_match,True,0.041,30/06/2026,1,1,False,False
239,v2.20G,CYL,CYL.AX,CYL.AX,CATALYST METALS LIMITED,AU000000CYL6,ordinary_equity,high,net_new_candidate,no_current_match,True,5.03,30/06/2026,1,1,False,False
240,v2.20G,CAZ,CAZ.AX,CAZ.AX,CAZALY RESOURCES LIMITED,AU000000CAZ6,ordinary_equity,high,net_new_candidate,no_current_match,True,0.015,30/06/2026,1,1,False,False
241,v2.20G,CD1,CD1.AX,CD1.AX,CD PRIVATE EQUITY FUND I,AU000000CD11,ordinary_equity,high,net_new_candidate,no_current_match,True,0.32,30/06/2026,1,1,False,False
242,v2.20G,CD2,CD2.AX,CD2.AX,CD PRIVATE EQUITY FUND II,AU000000CD29,ordinary_equity,high,net_new_candidate,no_current_match,True,0.33,30/06/2026,1,1,False,False
243,v2.20G,CD3,CD3.AX,CD3.AX,CD PRIVATE EQUITY FUND III,AU000000CD37,ordinary_equity,high,net_new_candidate,no_current_match,True,0.875,30/06/2026,1,1,False,False
244,v2.20G,CWP,CWP.AX,CWP.AX,CEDAR WOODS PROPERTIES LIMITED,AU000000CWP1,ordinary_equity,high,net_new_candidate,no_current_match,True,6.94,30/06/2026,1,1,False,False
245,v2.20G,CLA,CLA.AX,CLA.AX,CELSIUS RESOURCES LIMITED.,AU000000CLA6,ordinary_equity,high,net_new_candidate,no_current_match,True,0.008,30/06/2026,1,1,False,False
246,v2.20G,CTP,CTP.AX,CTP.AX,CENTRAL PETROLEUM LIMITED,AU000000CTP7,ordinary_equity,high,net_new_candidate,no_current_match,True,0.061,30/06/2026,1,1,False,False
247,v2.20G,CIP,CIP.AX,CIP.AX,CENTURIA INDUSTRIAL REIT,AU000000CIP0,a_reit_equity_like,medium,net_new_candidate,no_current_match,True,3.04,30/06/2026,1,1,False,False
248,v2.20G,CYV,CYV.AX,CYV.AX,CERYVYN THERAPEUTICS LIMITED,AU0000478117,ordinary_equity,high,net_new_candidate,no_current_match,False,,,1,1,False,False
249,v2.20G,CTT,CTT.AX,CTT.AX,CETTIRE LIMITED,AU0000122210,ordinary_equity,high,net_new_candidate,no_current_match,True,0.195,30/06/2026,1,1,False,False
250,v2.20G,CGR,CGR.AX,CGR.AX,CGN RESOURCES LIMITED,AU0000294654,ordinary_equity,high,net_new_candidate,no_current_match,True,0.049,30/06/2026,1,1,False,False
251,v2.20G,CHN,CHN.AX,CHN.AX,CHALICE MINING LIMITED,AU000000CHN7,ordinary_equity,high,net_new_candidate,no_current_match,True,1.16,30/06/2026,1,1,False,False
252,v2.20G,CEL,CEL.AX,CEL.AX,CHALLENGER GOLD LIMITED,AU000000CEL8,ordinary_equity,high,net_new_candidate,no_current_match,True,0.12,30/06/2026,1,1,False,False
253,v2.20G,CGF,CGF.AX,CGF.AX,CHALLENGER LIMITED,AU000000CGF5,ordinary_equity,high,net_new_candidate,no_current_match,True,10,30/06/2026,1,1,False,False
254,v2.20G,CCA,CCA.AX,CCA.AX,CHANGE FINANCIAL LIMITED,AU000000CCA5,ordinary_equity,high,net_new_candidate,no_current_match,True,0.076,30/06/2026,1,1,False,False
255,v2.20G,CC9,CC9.AX,CC9.AX,CHARIOT RESOURCES LTD,AU0000294498,ordinary_equity,high,net_new_candidate,no_current_match,True,0.056,30/06/2026,1,1,False,False
256,v2.20G,CHC,CHC.AX,CHC.AX,CHARTER HALL GROUP,AU000000CHC0,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,True,22.86,30/06/2026,1,1,False,False
257,v2.20G,CQR,CQR.AX,CQR.AX,CHARTER HALL RETAIL REIT,AU000000CQR9,a_reit_equity_like,medium,net_new_candidate,no_current_match,True,3.92,30/06/2026,1,1,False,False
258,v2.20G,CQE,CQE.AX,CQE.AX,CHARTER HALL SOCIAL INFRASTRUCTURE REIT,AU0000030645,a_reit_equity_like,medium,net_new_candidate,no_current_match,True,2.68,30/06/2026,1,1,False,False
259,v2.20G,CMX,CMX.AX,CMX.AX,CHEMX MATERIALS LIMITED,AU0000190290,ordinary_equity,high,net_new_candidate,no_current_match,True,0.026,16/12/2024,1,1,False,False
260,v2.20G,CHM,CHM.AX,CHM.AX,CHIMERIC THERAPEUTICS LIMITED,AU0000121576,ordinary_equity,high,net_new_candidate,no_current_match,True,0.065,30/06/2026,1,1,False,False
261,v2.20G,ZCH,ZCH.AX,ZCH.AX,CHINA MOBILE (HK) LTD,AU000000ZCH1,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,False,,,1,1,False,False
262,v2.20G,X2C,X2C.AX,X2C.AX,CHI-X AUSTRALIA 200 MARKET CAPITALISATION PRICE RETURN INDEX,AU0000028532,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,False,,,1,1,False,False
263,v2.20G,CNU,CNU.AX,CNU.AX,CHORUS LIMITED,NZCNUE0001S2,ordinary_equity,high,net_new_candidate,no_current_match,True,8.22,30/06/2026,1,1,False,False
264,v2.20G,C79,C79.AX,C79.AX,CHRYSOS CORPORATION LIMITED,AU0000218190,ordinary_equity,high,net_new_candidate,no_current_match,True,5.81,30/06/2026,1,1,False,False
265,v2.20G,CTB,CTB.AX,CTB.AX,CITIBANK NA (FRANKFURT BRANCH),AU000000CTB7,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,False,,,1,1,False,False
266,v2.20G,ZCP,ZCP.AX,ZCP.AX,CITIC PACIFIC LIMITED,AU000000ZCP4,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,False,,,1,1,False,False
267,v2.20G,CTA,CTA.AX,CTA.AX,CITIGROUP GLOBAL MARKETS DEUTSCHLAND AG & CO KGAA,AU000000CTA9,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,False,,,1,1,False,False
268,v2.20G,CCX,CCX.AX,CCX.AX,CITY CHIC COLLECTIVE LIMITED,AU0000031767,ordinary_equity,high,net_new_candidate,no_current_match,True,0.038,30/06/2026,1,1,False,False
269,v2.20G,CVL,CVL.AX,CVL.AX,CIVMEC LIMITED,AU0000012056,ordinary_equity,high,net_new_candidate,no_current_match,True,1.95,30/06/2026,1,1,False,False
270,v2.20G,CL8,CL8.AX,CL8.AX,CL8 HOLDINGS LIMITED,AU000000CL86,ordinary_equity,high,net_new_candidate,no_current_match,True,0.013,12/09/2024,1,1,False,False
271,v2.20G,C7A,C7A.AX,C7A.AX,CLARA RESOURCES AUSTRALIA LTD,AU0000249831,ordinary_equity,high,net_new_candidate,no_current_match,True,0.004,30/06/2026,1,1,False,False
272,v2.20G,CU6,CU6.AX,CU6.AX,CLARITY PHARMACEUTICALS LTD,AU0000165375,ordinary_equity,high,net_new_candidate,no_current_match,True,2.14,30/06/2026,1,1,False,False
273,v2.20G,CLZ,CLZ.AX,CLZ.AX,CLASSIC MINERALS LTD,AU000000CLZ3,ordinary_equity,high,net_new_candidate,no_current_match,True,0.001,30/09/2024,1,1,False,False
274,v2.20G,CWY,CWY.AX,CWY.AX,CLEANAWAY WASTE MANAGEMENT LIMITED,AU000000CWY3,ordinary_equity,high,net_new_candidate,no_current_match,True,2.35,30/06/2026,1,1,False,False
275,v2.20G,CVW,CVW.AX,CVW.AX,CLEARVIEW WEALTH LIMITED,AU000000CVW9,ordinary_equity,high,net_new_candidate,no_current_match,True,0.65,30/06/2026,1,1,False,False
276,v2.20G,CPV,CPV.AX,CPV.AX,CLEARVUE TECHNOLOGIES LIMITED,AU0000003816,ordinary_equity,high,net_new_candidate,no_current_match,True,0.089,30/06/2026,1,1,False,False
277,v2.20G,COV,COV.AX,COV.AX,CLEO DIAGNOSTICS LTD,AU0000288045,ordinary_equity,high,net_new_candidate,no_current_match,True,0.5,30/06/2026,1,1,False,False
278,v2.20G,CC5,CC5.AX,CC5.AX,CLEVER CULTURE SYSTEMS LIMITED,AU0000367153,ordinary_equity,high,net_new_candidate,no_current_match,True,0.023,30/06/2026,1,1,False,False
279,v2.20G,CAM,CAM.AX,CAM.AX,CLIME CAPITAL LIMITED,AU000000CAM4,ordinary_equity,high,net_new_candidate,no_current_match,True,0.685,30/06/2026,1,1,False,False
