probe_id,original_candidate_url,normalized_candidate_url,source_raw_file,base_validation_score,source_strategy_priority,source_strategy_allowed,source_strategy_proposed_use,probe_type,risk,should_execute_in_next_phase,rationale,expected_evidence
6d597b67d249982f,https://live.euronext.com/it/markets/dublin/equities/list?page=0,https://live.euronext.com/it/markets/dublin/equities/list?page=0,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_dublin_equities_list.html,35,2,True,possible_public_equity_listing_route_next_phase,live_listing_dynamic_probe,medium,True,HTML dry-run failed; inspect whether the live listing route requires dynamic endpoint calls.,"Evidence of redirect, embedded settings, scripts, paging params, or dynamic data route."
fca0103829a9b3f2,https://live.euronext.com/it/markets/lisbon/equities/list?page=0,https://live.euronext.com/it/markets/lisbon/equities/list?page=0,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_lisbon_equities_list.html,35,2,True,possible_public_equity_listing_route_next_phase,live_listing_dynamic_probe,medium,True,HTML dry-run failed; inspect whether the live listing route requires dynamic endpoint calls.,"Evidence of redirect, embedded settings, scripts, paging params, or dynamic data route."
e727af2ce3193539,https://live.euronext.com/it/markets/milan/equities/list?page=0,https://live.euronext.com/it/markets/milan/equities/list?page=0,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_milan_equities_list.html,35,2,True,possible_public_equity_listing_route_next_phase,live_listing_dynamic_probe,medium,True,HTML dry-run failed; inspect whether the live listing route requires dynamic endpoint calls.,"Evidence of redirect, embedded settings, scripts, paging params, or dynamic data route."
49a58537c051f912,https://live.euronext.com/it/markets/oslo/equities/list?page=0,https://live.euronext.com/it/markets/oslo/equities/list?page=0,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_oslo_equities_list.html,35,2,True,possible_public_equity_listing_route_next_phase,live_listing_dynamic_probe,medium,True,HTML dry-run failed; inspect whether the live listing route requires dynamic endpoint calls.,"Evidence of redirect, embedded settings, scripts, paging params, or dynamic data route."
683b7a4b1251d2ad,https://live.euronext.com/it/markets/paris/equities/list?page=0,https://live.euronext.com/it/markets/paris/equities/list?page=0,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_paris_equities_list.html,35,2,True,possible_public_equity_listing_route_next_phase,live_listing_dynamic_probe,medium,True,HTML dry-run failed; inspect whether the live listing route requires dynamic endpoint calls.,"Evidence of redirect, embedded settings, scripts, paging params, or dynamic data route."
60b530f27975af07,https://live.euronext.com/it/products/equities/list,https://live.euronext.com/it/products/equities/list,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_live_all_equities.html,35,2,True,possible_public_equity_listing_route_next_phase,live_listing_dynamic_probe,medium,True,HTML dry-run failed; inspect whether the live listing route requires dynamic endpoint calls.,"Evidence of redirect, embedded settings, scripts, paging params, or dynamic data route."
5a80cdc3b3a8a914,https://live.euronext.com/nb/markets/amsterdam/equities/list?page=0,https://live.euronext.com/nb/markets/amsterdam/equities/list?page=0,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,35,2,True,possible_public_equity_listing_route_next_phase,live_listing_dynamic_probe,medium,True,HTML dry-run failed; inspect whether the live listing route requires dynamic endpoint calls.,"Evidence of redirect, embedded settings, scripts, paging params, or dynamic data route."
897a5e810543974e,https://live.euronext.com/nb/markets/brussels/equities/list?page=0,https://live.euronext.com/nb/markets/brussels/equities/list?page=0,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_brussels_equities_list.html,35,2,True,possible_public_equity_listing_route_next_phase,live_listing_dynamic_probe,medium,True,HTML dry-run failed; inspect whether the live listing route requires dynamic endpoint calls.,"Evidence of redirect, embedded settings, scripts, paging params, or dynamic data route."
1595bef634fc1c4e,https://live.euronext.com/nb/markets/dublin/equities/list?page=0,https://live.euronext.com/nb/markets/dublin/equities/list?page=0,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_dublin_equities_list.html,35,2,True,possible_public_equity_listing_route_next_phase,live_listing_dynamic_probe,medium,True,HTML dry-run failed; inspect whether the live listing route requires dynamic endpoint calls.,"Evidence of redirect, embedded settings, scripts, paging params, or dynamic data route."
f4651f65c1d1c931,https://live.euronext.com/nb/markets/lisbon/equities/list?page=0,https://live.euronext.com/nb/markets/lisbon/equities/list?page=0,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_lisbon_equities_list.html,35,2,True,possible_public_equity_listing_route_next_phase,live_listing_dynamic_probe,medium,True,HTML dry-run failed; inspect whether the live listing route requires dynamic endpoint calls.,"Evidence of redirect, embedded settings, scripts, paging params, or dynamic data route."
754e708d6ebf5259,https://live.euronext.com/nb/markets/milan/equities/list?page=0,https://live.euronext.com/nb/markets/milan/equities/list?page=0,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_milan_equities_list.html,35,2,True,possible_public_equity_listing_route_next_phase,live_listing_dynamic_probe,medium,True,HTML dry-run failed; inspect whether the live listing route requires dynamic endpoint calls.,"Evidence of redirect, embedded settings, scripts, paging params, or dynamic data route."
9438ef5ac78c3c11,https://live.euronext.com/nb/markets/oslo/equities/list?page=0,https://live.euronext.com/nb/markets/oslo/equities/list?page=0,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_oslo_equities_list.html,35,2,True,possible_public_equity_listing_route_next_phase,live_listing_dynamic_probe,medium,True,HTML dry-run failed; inspect whether the live listing route requires dynamic endpoint calls.,"Evidence of redirect, embedded settings, scripts, paging params, or dynamic data route."
d3d61396782c632f,https://live.euronext.com/nb/markets/paris/equities/list?page=0,https://live.euronext.com/nb/markets/paris/equities/list?page=0,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_paris_equities_list.html,35,2,True,possible_public_equity_listing_route_next_phase,live_listing_dynamic_probe,medium,True,HTML dry-run failed; inspect whether the live listing route requires dynamic endpoint calls.,"Evidence of redirect, embedded settings, scripts, paging params, or dynamic data route."
87c073d35796fe0d,https://live.euronext.com/nb/products/equities/list,https://live.euronext.com/nb/products/equities/list,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_live_all_equities.html,35,2,True,possible_public_equity_listing_route_next_phase,live_listing_dynamic_probe,medium,True,HTML dry-run failed; inspect whether the live listing route requires dynamic endpoint calls.,"Evidence of redirect, embedded settings, scripts, paging params, or dynamic data route."
304556dddf11f090,https://live.euronext.com/nl/markets/amsterdam/equities/list?page=0,https://live.euronext.com/nl/markets/amsterdam/equities/list?page=0,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,35,2,True,possible_public_equity_listing_route_next_phase,live_listing_dynamic_probe,medium,True,HTML dry-run failed; inspect whether the live listing route requires dynamic endpoint calls.,"Evidence of redirect, embedded settings, scripts, paging params, or dynamic data route."
402988d0eb44c88c,https://live.euronext.com/nl/markets/brussels/equities/list?page=0,https://live.euronext.com/nl/markets/brussels/equities/list?page=0,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_brussels_equities_list.html,35,2,True,possible_public_equity_listing_route_next_phase,live_listing_dynamic_probe,medium,True,HTML dry-run failed; inspect whether the live listing route requires dynamic endpoint calls.,"Evidence of redirect, embedded settings, scripts, paging params, or dynamic data route."
58237ff54196b5d8,https://live.euronext.com/nl/markets/dublin/equities/list?page=0,https://live.euronext.com/nl/markets/dublin/equities/list?page=0,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_dublin_equities_list.html,35,2,True,possible_public_equity_listing_route_next_phase,live_listing_dynamic_probe,medium,True,HTML dry-run failed; inspect whether the live listing route requires dynamic endpoint calls.,"Evidence of redirect, embedded settings, scripts, paging params, or dynamic data route."
d0495c270870dcb9,https://live.euronext.com/nl/markets/lisbon/equities/list?page=0,https://live.euronext.com/nl/markets/lisbon/equities/list?page=0,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_lisbon_equities_list.html,35,2,True,possible_public_equity_listing_route_next_phase,live_listing_dynamic_probe,medium,True,HTML dry-run failed; inspect whether the live listing route requires dynamic endpoint calls.,"Evidence of redirect, embedded settings, scripts, paging params, or dynamic data route."
576ad3c08c2ac5c8,https://live.euronext.com/nl/markets/milan/equities/list?page=0,https://live.euronext.com/nl/markets/milan/equities/list?page=0,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_milan_equities_list.html,35,2,True,possible_public_equity_listing_route_next_phase,live_listing_dynamic_probe,medium,True,HTML dry-run failed; inspect whether the live listing route requires dynamic endpoint calls.,"Evidence of redirect, embedded settings, scripts, paging params, or dynamic data route."
3aabc7ae20ff5959,https://live.euronext.com/nl/markets/oslo/equities/list?page=0,https://live.euronext.com/nl/markets/oslo/equities/list?page=0,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_oslo_equities_list.html,35,2,True,possible_public_equity_listing_route_next_phase,live_listing_dynamic_probe,medium,True,HTML dry-run failed; inspect whether the live listing route requires dynamic endpoint calls.,"Evidence of redirect, embedded settings, scripts, paging params, or dynamic data route."
9b364284d88964e9,https://live.euronext.com/nl/markets/paris/equities/list?page=0,https://live.euronext.com/nl/markets/paris/equities/list?page=0,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_paris_equities_list.html,35,2,True,possible_public_equity_listing_route_next_phase,live_listing_dynamic_probe,medium,True,HTML dry-run failed; inspect whether the live listing route requires dynamic endpoint calls.,"Evidence of redirect, embedded settings, scripts, paging params, or dynamic data route."
44c53ee08acd9ac8,https://live.euronext.com/nl/products/equities/list,https://live.euronext.com/nl/products/equities/list,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_live_all_equities.html,35,2,True,possible_public_equity_listing_route_next_phase,live_listing_dynamic_probe,medium,True,HTML dry-run failed; inspect whether the live listing route requires dynamic endpoint calls.,"Evidence of redirect, embedded settings, scripts, paging params, or dynamic data route."
2287c05fa11c316a,https://live.euronext.com/pt/markets/amsterdam/equities/list?page=0,https://live.euronext.com/pt/markets/amsterdam/equities/list?page=0,outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,35,2,True,possible_public_equity_listing_route_next_phase,live_listing_dynamic_probe,medium,True,HTML dry-run failed; inspect whether the live listing route requires dynamic endpoint calls.,"Evidence of redirect, embedded settings, scripts, paging params, or dynamic data route."
