ticker,company_name,exchange,country,source_provider,source_file,instrument_type,instrument_scope,classification_confidence,classification_reason,sector,industry,market_cap,raw_cik,raw_exchange,provider_precedence,merge_action,merge_reason,isin,currency,mic,source_version,source_url,hkex_category,hkex_subcategory,hkex_board_lot,provider,source_phase,symbol,security_name,instrument_id,product_assignment_group_description,asset_type
1101.TW,臺灣水泥股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1101; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,01,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1101,臺灣水泥股份有限公司,,,
1342.TW,八貫企業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1342; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,20,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1342,八貫企業股份有限公司,,,
1402.TW,遠東新世紀股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1402; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1402,遠東新世紀股份有限公司,,,
1409.TW,新光合成纖維股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1409; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1409,新光合成纖維股份有限公司,,,
1410.TW,南洋染整股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1410; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1410,南洋染整股份有限公司,,,
1413.TW,宏洲纖維工業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1413; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1413,宏洲纖維工業股份有限公司,,,
1414.TW,東和紡織股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1414; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1414,東和紡織股份有限公司,,,
1416.TW,廣豐實業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1416; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,20,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1416,廣豐實業股份有限公司,,,
1423.TW,利華羊毛工業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1423; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1423,利華羊毛工業股份有限公司,,,
1432.TW,大魯閣實業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1432; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,37,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1432,大魯閣實業股份有限公司,,,
1437.TW,勤益投資控股股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1437; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,20,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1437,勤益投資控股股份有限公司,,,
1439.TW,雋揚國際股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1439; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,14,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1439,雋揚國際股份有限公司,,,
1440.TW,臺南紡織股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1440; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1440,臺南紡織股份有限公司,,,
1441.TW,大東紡織股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1441; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1441,大東紡織股份有限公司,,,
1442.TW,名軒開發股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1442; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,14,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1442,名軒開發股份有限公司,,,
1445.TW,大宇紡織股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1445; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1445,大宇紡織股份有限公司,,,
1449.TW,佳和實業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1449; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1449,佳和實業股份有限公司,,,
1451.TW,年興紡織股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1451; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1451,年興紡織股份有限公司,,,
1452.TW,宏益纖維工業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1452; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1452,宏益纖維工業股份有限公司,,,
1453.TW,大將開發股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1453; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,14,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1453,大將開發股份有限公司,,,
1454.TW,台灣富綢纖維股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1454; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1454,台灣富綢纖維股份有限公司,,,
1455.TW,集盛實業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1455; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1455,集盛實業股份有限公司,,,
1456.TW,怡華實業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1456; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,14,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1456,怡華實業股份有限公司,,,
1457.TW,宜進實業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1457; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1457,宜進實業股份有限公司,,,
1459.TW,聯發紡織纖維股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1459; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1459,聯發紡織纖維股份有限公司,,,
1460.TW,宏遠興業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1460; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1460,宏遠興業股份有限公司,,,
1463.TW,強盛新投資控股股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1463; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1463,強盛新投資控股股份有限公司,,,
1464.TW,得力實業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1464; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1464,得力實業股份有限公司,,,
1465.TW,偉全實業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1465; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1465,偉全實業股份有限公司,,,
1466.TW,聚隆纖維股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1466; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1466,聚隆纖維股份有限公司,,,
1467.TW,南緯實業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1467; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1467,南緯實業股份有限公司,,,
1468.TW,昶和纖維興業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1468; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1468,昶和纖維興業股份有限公司,,,
1470.TW,大統新創股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1470; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1470,大統新創股份有限公司,,,
1471.TW,首利實業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1471; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,28,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1471,首利實業股份有限公司,,,
1472.TW,三洋實業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1472; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,14,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1472,三洋實業股份有限公司,,,
1473.TW,台南企業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1473; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1473,台南企業股份有限公司,,,
1474.TW,弘裕企業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1474; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1474,弘裕企業股份有限公司,,,
1475.TW,台灣業旺股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1475; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1475,台灣業旺股份有限公司,,,
1476.TW,儒鴻企業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1476; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1476,儒鴻企業股份有限公司,,,
1477.TW,聚陽實業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1477; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,04,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1477,聚陽實業股份有限公司,,,
1503.TW,士林電機廠股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1503; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,05,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1503,士林電機廠股份有限公司,,,
